# freq eta
3.539999999999999858e+01 3.869613181331182927e-01
3.560000000000000142e+01 3.872312542472605146e-01
3.589999999999999858e+01 3.876266836037429719e-01
3.610000000000000142e+01 3.878865468463668642e-01
3.639999999999999858e+01 3.882656832795255419e-01
3.660000000000000142e+01 3.885138586616759815e-01
3.689999999999999858e+01 3.888858262607933214e-01
3.720000000000000284e+01 3.892480582488000995e-01
3.739999999999999858e+01 3.894857576701398205e-01
3.770000000000000284e+01 3.898336323217549970e-01
3.800000000000000000e+01 3.901825669688021581e-01
3.829999999999999716e+01 3.905174800830460424e-01
3.850000000000000000e+01 3.907419908915703011e-01
3.879999999999999716e+01 3.910669142241128271e-01
3.910000000000000142e+01 3.913915405604720954e-01
3.939999999999999858e+01 3.917088489924533956e-01
3.970000000000000284e+01 3.920254723562544563e-01
4.000000000000000000e+01 3.923352801829111947e-01
4.020000000000000284e+01 3.925356821467224644e-01
4.050000000000000000e+01 3.928402045558818667e-01
4.079999999999999716e+01 3.931384302140574771e-01
4.110000000000000142e+01 3.934309269941808629e-01
4.139999999999999858e+01 3.937231649974467507e-01
4.170000000000000284e+01 3.940080940908367024e-01
4.200000000000000000e+01 3.942927383092544313e-01
4.229999999999999716e+01 3.945718159726575580e-01
4.260000000000000142e+01 3.948483894156268881e-01
4.289999999999999858e+01 3.951234524077800181e-01
4.320000000000000284e+01 3.953972342586026256e-01
4.360000000000000142e+01 3.957570320596416891e-01
4.389999999999999858e+01 3.960228499552623793e-01
4.420000000000000284e+01 3.962885275684061570e-01
4.450000000000000000e+01 3.965555015094045510e-01
4.479999999999999716e+01 3.968153188128207276e-01
4.520000000000000284e+01 3.971615714007517006e-01
4.550000000000000000e+01 3.974207305774031251e-01
4.579999999999999716e+01 3.976793602861199428e-01
4.610000000000000142e+01 3.979321905016236505e-01
4.650000000000000000e+01 3.982702814754734422e-01
4.679999999999999716e+01 3.985228026263880619e-01
4.710000000000000142e+01 3.987770114474881722e-01
4.750000000000000000e+01 3.991128049130854283e-01
4.779999999999999716e+01 3.993635643597928109e-01
4.820000000000000284e+01 3.996973813801799613e-01
4.850000000000000000e+01 3.999503606126584287e-01
4.889999999999999858e+01 4.002833316016882192e-01
4.920000000000000284e+01 4.005309991857339269e-01
4.960000000000000142e+01 4.008658348583237219e-01
4.989999999999999858e+01 4.011172825958442822e-01
5.029999999999999716e+01 4.014490389703925799e-01
5.070000000000000284e+01 4.017833602273596094e-01
5.100000000000000000e+01 4.020324365622462426e-01
5.139999999999999858e+01 4.023660968804034233e-01
5.179999999999999716e+01 4.026986897713253355e-01
5.210000000000000142e+01 4.029525748823251652e-01
5.250000000000000000e+01 4.032897636570064170e-01
5.289999999999999858e+01 4.036269646197802041e-01
5.329999999999999716e+01 4.039654654795248323e-01
5.370000000000000284e+01 4.043011565113810990e-01
5.410000000000000142e+01 4.046466326927580792e-01
5.439999999999999858e+01 4.049016394374003180e-01
5.479999999999999716e+01 4.052454988254803880e-01
5.520000000000000284e+01 4.055816439119478423e-01
5.560000000000000142e+01 4.059256814431825844e-01
5.600000000000000000e+01 4.062716752516666308e-01
5.639999999999999858e+01 4.066162894652634030e-01
5.679999999999999716e+01 4.069582365501463461e-01
5.729999999999999716e+01 4.073891040871012725e-01
5.770000000000000284e+01 4.077300418481898392e-01
5.810000000000000142e+01 4.080732309636975752e-01
5.850000000000000000e+01 4.084139713949735406e-01
5.889999999999999858e+01 4.087572948571941978e-01
5.939999999999999858e+01 4.091787757366313616e-01
5.979999999999999716e+01 4.095176268631532945e-01
6.020000000000000284e+01 4.098515299820041924e-01
6.060000000000000142e+01 4.101817073484597120e-01
6.110000000000000142e+01 4.105872854831096319e-01
6.150000000000000000e+01 4.109066754290088830e-01
6.200000000000000000e+01 4.113003341675157687e-01
6.239999999999999858e+01 4.116076880927859172e-01
6.289999999999999858e+01 4.119827321014594701e-01
6.329999999999999716e+01 4.122750964708702393e-01
6.379999999999999716e+01 4.126302716013290350e-01
6.420000000000000284e+01 4.128968679907223382e-01
6.470000000000000284e+01 4.132243387269298740e-01
6.520000000000000284e+01 4.135313476423216894e-01
6.559999999999999432e+01 4.137667555902324046e-01
6.609999999999999432e+01 4.140402708588303837e-01
6.659999999999999432e+01 4.142903014573801612e-01
6.709999999999999432e+01 4.145199100294982286e-01
6.759999999999999432e+01 4.147253922080126887e-01
6.800000000000000000e+01 4.148685854969358378e-01
6.850000000000000000e+01 4.150286505644006918e-01
6.900000000000000000e+01 4.151612493755894029e-01
6.950000000000000000e+01 4.152654969967135568e-01
7.000000000000000000e+01 4.153450607780909687e-01
