# freq eta
2.000000000000000000e+01 5.000969729731004065e-01
6.000000000000000000e+01 5.000668565270879329e-01
1.000000000000000000e+02 5.000020510658371720e-01
1.400000000000000000e+02 5.000019721391201211e-01
1.800000000000000000e+02 5.000009804823110082e-01
2.200000000000000000e+02 5.000000245878872818e-01
2.600000000000000000e+02 4.999994300637251032e-01
3.000000000000000000e+02 4.999996490484747147e-01
3.400000000000000000e+02 4.999995979577318006e-01
3.800000000000000000e+02 5.000001761981553994e-01
4.200000000000000000e+02 5.000019456216492353e-01
4.600000000000000000e+02 4.999975940243420736e-01
5.000000000000000000e+02 4.999988564011308423e-01
5.400000000000000000e+02 4.999988524877103102e-01
5.800000000000000000e+02 4.999983009019612901e-01
6.200000000000000000e+02 4.999989533327197089e-01
6.600000000000000000e+02 4.999994647580783824e-01
7.000000000000000000e+02 4.999991845824420800e-01
7.400000000000000000e+02 4.999991804240233595e-01
7.800000000000000000e+02 4.999983544484684628e-01
8.200000000000000000e+02 4.999989677849669967e-01
8.600000000000000000e+02 4.999998914344468970e-01
9.000000000000000000e+02 4.999983673678329854e-01
9.400000000000000000e+02 4.999979726510477840e-01
9.800000000000000000e+02 4.999999029502413261e-01
1.020000000000000000e+03 4.999977687650804525e-01
1.060000000000000000e+03 4.999976527236077439e-01
1.100000000000000000e+03 4.999976128295713362e-01
1.140000000000000000e+03 4.999975459778610576e-01
1.180000000000000000e+03 4.999980148214780429e-01
1.220000000000000000e+03 4.999972511675833120e-01
1.260000000000000000e+03 4.999970712139177875e-01
1.300000000000000000e+03 4.999968227022964506e-01
1.340000000000000000e+03 4.999968097631263264e-01
1.380000000000000000e+03 4.999961521736330794e-01
1.420000000000000000e+03 4.999968207050727864e-01
1.460000000000000000e+03 4.999954313524417326e-01
1.500000000000000000e+03 4.999960849379552763e-01
1.540000000000000000e+03 4.999956412681492157e-01
1.580000000000000000e+03 4.999954980573314001e-01
1.620000000000000000e+03 4.999953195404174267e-01
1.660000000000000000e+03 4.999951365421198557e-01
1.700000000000000000e+03 4.999945810731480922e-01
1.740000000000000000e+03 4.999936632415792892e-01
1.780000000000000000e+03 4.999936150130793733e-01
1.820000000000000000e+03 4.999931947724823855e-01
1.860000000000000000e+03 4.999929925042974066e-01
1.900000000000000000e+03 4.999928950825155427e-01
1.940000000000000000e+03 4.999929351739881289e-01
1.980000000000000000e+03 4.999925530991033429e-01
2.000000000000000000e+03 4.999928941666010318e-01
