# freq  0 1 2 3
3.540000e+01 1.976104e-01 1.050267e-01 8.424617e-02 5.809384e-02
3.560000e+01 1.976073e-01 1.050258e-01 8.424608e-02 5.811795e-02
3.590000e+01 1.976011e-01 1.050239e-01 8.424590e-02 5.816590e-02
3.610000e+01 1.975911e-01 1.050211e-01 8.424563e-02 5.823714e-02
3.640000e+01 1.975764e-01 1.050172e-01 8.424527e-02 5.833087e-02
3.660000e+01 1.975564e-01 1.050122e-01 8.424480e-02 5.844605e-02
3.690000e+01 1.975297e-01 1.050061e-01 8.424422e-02 5.858122e-02
3.720000e+01 1.974948e-01 1.049987e-01 8.424353e-02 5.873504e-02
3.740000e+01 1.974495e-01 1.049900e-01 8.424271e-02 5.890584e-02
3.770000e+01 1.973915e-01 1.049799e-01 8.424175e-02 5.909182e-02
3.800000e+01 1.973180e-01 1.049681e-01 8.424064e-02 5.929104e-02
3.830000e+01 1.972258e-01 1.049549e-01 8.423937e-02 5.950150e-02
3.850000e+01 1.971113e-01 1.049399e-01 8.423793e-02 5.972112e-02
3.880000e+01 1.969703e-01 1.049231e-01 8.423630e-02 5.994782e-02
3.910000e+01 1.967983e-01 1.049043e-01 8.423446e-02 6.017949e-02
3.940000e+01 1.965904e-01 1.048835e-01 8.423241e-02 6.041411e-02
3.970000e+01 1.963415e-01 1.048606e-01 8.423014e-02 6.064966e-02
4.000000e+01 1.960460e-01 1.048355e-01 8.422761e-02 6.088424e-02
4.020000e+01 1.956985e-01 1.048082e-01 8.422484e-02 6.111603e-02
4.050000e+01 1.952936e-01 1.047788e-01 8.422179e-02 6.134334e-02
4.080000e+01 1.948259e-01 1.047472e-01 8.421847e-02 6.156460e-02
4.110000e+01 1.942908e-01 1.047136e-01 8.421481e-02 6.177837e-02
4.140000e+01 1.936840e-01 1.046780e-01 8.421084e-02 6.198334e-02
4.170000e+01 1.930022e-01 1.046408e-01 8.420655e-02 6.217847e-02
4.200000e+01 1.922431e-01 1.046023e-01 8.420193e-02 6.236266e-02
4.230000e+01 1.914056e-01 1.045626e-01 8.419698e-02 6.253500e-02
4.260000e+01 1.904899e-01 1.045223e-01 8.419169e-02 6.269471e-02
4.290000e+01 1.894980e-01 1.044819e-01 8.418605e-02 6.284113e-02
4.320000e+01 1.884335e-01 1.044420e-01 8.418007e-02 6.297369e-02
4.360000e+01 1.873013e-01 1.044032e-01 8.417373e-02 6.309190e-02
4.390000e+01 1.861085e-01 1.043663e-01 8.416702e-02 6.319533e-02
4.420000e+01 1.848634e-01 1.043322e-01 8.415995e-02 6.328361e-02
4.450000e+01 1.835758e-01 1.043019e-01 8.415250e-02 6.335642e-02
4.480000e+01 1.822570e-01 1.042765e-01 8.414467e-02 6.341344e-02
4.520000e+01 1.809190e-01 1.042570e-01 8.413644e-02 6.345440e-02
4.550000e+01 1.795745e-01 1.042448e-01 8.412778e-02 6.347902e-02
4.580000e+01 1.782369e-01 1.042411e-01 8.411867e-02 6.348700e-02
