# freq eta
3.539999999999999858e+01 2.018268561348102730e-01
3.560000000000000142e+01 2.187129152978891378e-01
3.589999999999999858e+01 2.080435027083667454e-01
3.610000000000000142e+01 2.106626513519664068e-01
3.639999999999999858e+01 1.873259626454821802e-01
3.660000000000000142e+01 1.990255383643328713e-01
3.689999999999999858e+01 1.861128257807629638e-01
3.720000000000000284e+01 1.979133158799599723e-01
3.739999999999999858e+01 1.998623871704782173e-01
3.770000000000000284e+01 1.950117364422568611e-01
3.800000000000000000e+01 1.912678159963498714e-01
3.829999999999999716e+01 1.979466268648377159e-01
3.850000000000000000e+01 1.983228102533723669e-01
3.879999999999999716e+01 2.084221498183143617e-01
3.910000000000000142e+01 2.022703383933048271e-01
3.939999999999999858e+01 2.028104843849517502e-01
3.970000000000000284e+01 2.028235283283545964e-01
4.000000000000000000e+01 1.974257951233826802e-01
4.020000000000000284e+01 2.031132736706400821e-01
4.050000000000000000e+01 1.901342150743567661e-01
4.079999999999999716e+01 2.021437462353153913e-01
4.110000000000000142e+01 2.059945654223852007e-01
4.139999999999999858e+01 1.938415802644117003e-01
4.170000000000000284e+01 2.029349496761366778e-01
4.200000000000000000e+01 2.012385188167774008e-01
4.229999999999999716e+01 2.023485175877714204e-01
4.260000000000000142e+01 1.902313692600559047e-01
4.289999999999999858e+01 2.115740935163186454e-01
4.320000000000000284e+01 1.912481586411329537e-01
4.360000000000000142e+01 2.078762487179559582e-01
4.389999999999999858e+01 2.015587162886199601e-01
4.420000000000000284e+01 2.014439023030107079e-01
4.450000000000000000e+01 1.930722792539557586e-01
4.479999999999999716e+01 2.041178410101660845e-01
4.520000000000000284e+01 1.865753449233077954e-01
4.550000000000000000e+01 1.984998829249373375e-01
4.579999999999999716e+01 1.912071121612377855e-01
4.610000000000000142e+01 1.939180930860255891e-01
4.650000000000000000e+01 1.988263422755327525e-01
4.679999999999999716e+01 2.025556386987531210e-01
4.710000000000000142e+01 1.965254960918140226e-01
4.750000000000000000e+01 2.083321737501640236e-01
4.779999999999999716e+01 1.921044235145165646e-01
4.820000000000000284e+01 2.112821588153502850e-01
4.850000000000000000e+01 2.006388757442167103e-01
4.889999999999999858e+01 2.045532591350607277e-01
4.920000000000000284e+01 2.036072395873108065e-01
4.960000000000000142e+01 1.930470253169159212e-01
4.989999999999999858e+01 1.924497241048256369e-01
5.029999999999999716e+01 2.127579061881954559e-01
5.070000000000000284e+01 1.901069861054125176e-01
5.100000000000000000e+01 2.070051800966049294e-01
5.139999999999999858e+01 2.212103278232704362e-01
5.179999999999999716e+01 2.199739769917702092e-01
5.210000000000000142e+01 2.052825624881745026e-01
5.250000000000000000e+01 2.068724888492240177e-01
5.289999999999999858e+01 1.971893802234554738e-01
5.329999999999999716e+01 2.104027123464800864e-01
5.370000000000000284e+01 1.864620286579081743e-01
5.410000000000000142e+01 2.125826821243849418e-01
5.439999999999999858e+01 2.052860358720682010e-01
5.479999999999999716e+01 1.992753058455135617e-01
5.520000000000000284e+01 2.017902302449039453e-01
5.560000000000000142e+01 1.999943070595047723e-01
5.600000000000000000e+01 2.090940991540067295e-01
5.639999999999999858e+01 1.870612691415739770e-01
5.679999999999999716e+01 2.045911751540747947e-01
5.729999999999999716e+01 2.106459066461854879e-01
5.770000000000000284e+01 1.954369634208862894e-01
5.810000000000000142e+01 2.171243884968632465e-01
5.850000000000000000e+01 1.942735454373497039e-01
5.889999999999999858e+01 1.982174521184404681e-01
5.939999999999999858e+01 1.922947105429367587e-01
5.979999999999999716e+01 1.996631778679668068e-01
6.020000000000000284e+01 1.977382501744182064e-01
6.060000000000000142e+01 2.034050673126793773e-01
6.110000000000000142e+01 1.911006840737534962e-01
6.150000000000000000e+01 2.035874009484560931e-01
6.200000000000000000e+01 2.115153851763155179e-01
6.239999999999999858e+01 2.000323474732876305e-01
6.289999999999999858e+01 1.896629378658208354e-01
6.329999999999999716e+01 2.071957242702988089e-01
6.379999999999999716e+01 1.967671394731873025e-01
6.420000000000000284e+01 1.984429666419718630e-01
6.470000000000000284e+01 2.178987760531596318e-01
6.520000000000000284e+01 2.226145507601047235e-01
6.559999999999999432e+01 2.052204943163559725e-01
6.609999999999999432e+01 2.062263556063435033e-01
6.659999999999999432e+01 2.093463062275554010e-01
6.709999999999999432e+01 2.065797803932183097e-01
6.759999999999999432e+01 1.952831259208943349e-01
6.800000000000000000e+01 1.895740234539477764e-01
6.850000000000000000e+01 1.856077989122857652e-01
6.900000000000000000e+01 2.074482932561733384e-01
6.950000000000000000e+01 1.922799415840429627e-01
7.000000000000000000e+01 1.970114313607715106e-01
7.050000000000000000e+01 1.934573178772857338e-01
7.100000000000000000e+01 2.061020599532721598e-01
7.159999999999999432e+01 1.984670111024878503e-01
7.209999999999999432e+01 2.041248718615814306e-01
7.259999999999999432e+01 2.122208344601334284e-01
7.309999999999999432e+01 1.868839800305057974e-01
7.370000000000000284e+01 1.979883212010470073e-01
7.420000000000000284e+01 2.141020785010411542e-01
7.470000000000000284e+01 1.963011300296070016e-01
7.529999999999999716e+01 2.043285390697325288e-01
7.579999999999999716e+01 2.184215260820451809e-01
7.640000000000000568e+01 2.058866384052798482e-01
7.690000000000000568e+01 2.119048894066794531e-01
7.750000000000000000e+01 1.903063586708385324e-01
7.800000000000000000e+01 1.992959631586829761e-01
7.859999999999999432e+01 2.039990952901776233e-01
7.909999999999999432e+01 2.122369224084007522e-01
7.970000000000000284e+01 2.034928989549666944e-01
8.029999999999999716e+01 2.086478348433092322e-01
8.090000000000000568e+01 1.992444973223548577e-01
8.150000000000000000e+01 1.928355521059988975e-01
8.200000000000000000e+01 2.023925756365586026e-01
8.259999999999999432e+01 2.012834185334710646e-01
8.320000000000000284e+01 2.106108163717485826e-01
8.379999999999999716e+01 1.873409085719156542e-01
8.440000000000000568e+01 2.033754770964348313e-01
8.509999999999999432e+01 2.002262371245499828e-01
8.570000000000000284e+01 1.791757009976393811e-01
8.629999999999999716e+01 1.900313669576282616e-01
8.690000000000000568e+01 1.864091133843803760e-01
8.750000000000000000e+01 1.960350853101295032e-01
8.820000000000000284e+01 1.997989779410747901e-01
8.879999999999999716e+01 2.080943569952589667e-01
8.940000000000000568e+01 1.962497129894634762e-01
9.009999999999999432e+01 1.923978752452055740e-01
9.070000000000000284e+01 1.991087732192632631e-01
9.140000000000000568e+01 1.895044375488549593e-01
9.209999999999999432e+01 2.050909752787404561e-01
9.270000000000000284e+01 1.914497315341707750e-01
9.340000000000000568e+01 1.974665836617142678e-01
9.409999999999999432e+01 1.880327492967636127e-01
9.470000000000000284e+01 2.074985258174296687e-01
9.540000000000000568e+01 1.923990032672908135e-01
9.609999999999999432e+01 2.002521106420534214e-01
9.679999999999999716e+01 2.054394524900318153e-01
9.750000000000000000e+01 2.003259670895926603e-01
9.820000000000000284e+01 2.018792504677238420e-01
9.890000000000000568e+01 2.074197338244073985e-01
9.959999999999999432e+01 1.970982447783418690e-01
1.004000000000000057e+02 2.034492332046630159e-01
1.010999999999999943e+02 2.000054526129294297e-01
1.017999999999999972e+02 1.919814374127666867e-01
1.025999999999999943e+02 1.937012130072697791e-01
1.032999999999999972e+02 1.959298419970468830e-01
1.040000000000000000e+02 2.077389868143443563e-01
1.047999999999999972e+02 1.988830595527106837e-01
1.055000000000000000e+02 2.043946712800147336e-01
1.062999999999999972e+02 1.912194615550637522e-01
1.070999999999999943e+02 1.956951956275688465e-01
1.077999999999999972e+02 1.982290085792604017e-01
1.085999999999999943e+02 1.953181671655031537e-01
1.094000000000000057e+02 2.002648052804521517e-01
1.102000000000000028e+02 1.963908644044227991e-01
1.110000000000000000e+02 1.952673122829690355e-01
1.117999999999999972e+02 1.998816059852046301e-01
1.125999999999999943e+02 1.953643632652049544e-01
1.134000000000000057e+02 1.977620615338812338e-01
1.142000000000000028e+02 2.009698055332190814e-01
1.150999999999999943e+02 2.024741900041618914e-01
1.159000000000000057e+02 1.993817087253340337e-01
1.167000000000000028e+02 2.083536040938435696e-01
1.175999999999999943e+02 1.973077817318980021e-01
1.184000000000000057e+02 1.995307399252987945e-01
1.192999999999999972e+02 2.040329566139449935e-01
1.200999999999999943e+02 1.954326793784612049e-01
1.210000000000000000e+02 2.073977465323398883e-01
1.219000000000000057e+02 1.974268439752160098e-01
1.227999999999999972e+02 1.954340857779328366e-01
1.235999999999999943e+02 1.972983106189566127e-01
1.245000000000000000e+02 1.973055931392495854e-01
1.254000000000000057e+02 2.054930733562716494e-01
1.262999999999999972e+02 1.942628571170754437e-01
1.272999999999999972e+02 1.984972775923367072e-01
1.281999999999999886e+02 1.943057576265204700e-01
1.290999999999999943e+02 1.951381951688235805e-01
1.300000000000000000e+02 1.838827605468432713e-01
1.310000000000000000e+02 2.059259903406855940e-01
1.319000000000000057e+02 1.998677317667170161e-01
1.329000000000000057e+02 2.051212505583368262e-01
1.338000000000000114e+02 1.987907864868628249e-01
1.348000000000000114e+02 2.063593768548676044e-01
1.358000000000000114e+02 1.972027570076898828e-01
1.368000000000000114e+02 2.027279219532074073e-01
1.376999999999999886e+02 2.043492063737256115e-01
1.386999999999999886e+02 2.040126779421436443e-01
1.396999999999999886e+02 2.118439882830574217e-01
1.406999999999999886e+02 2.010136830181721568e-01
1.418000000000000114e+02 1.996968805862522345e-01
1.428000000000000114e+02 2.073527767466152028e-01
1.438000000000000114e+02 1.987256039637104454e-01
1.449000000000000057e+02 2.024517890144560128e-01
1.459000000000000057e+02 2.026157817577849685e-01
1.470000000000000000e+02 1.973439895769634189e-01
1.480000000000000000e+02 2.057324708004766023e-01
1.490999999999999943e+02 1.978677120288332147e-01
1.501999999999999886e+02 1.967504380666180441e-01
1.511999999999999886e+02 1.989268201170410755e-01
1.523000000000000114e+02 2.022324819513521554e-01
1.534000000000000057e+02 2.016461896610099447e-01
1.545000000000000000e+02 2.016439232726887909e-01
1.556999999999999886e+02 1.870015982934040977e-01
1.568000000000000114e+02 2.006905880896962813e-01
1.579000000000000057e+02 1.954805159200679043e-01
1.590999999999999943e+02 1.989503088448959789e-01
1.601999999999999886e+02 2.053095835723606211e-01
1.614000000000000057e+02 2.057848108236188522e-01
1.625000000000000000e+02 2.007022024584297903e-01
1.636999999999999886e+02 2.064868330527140361e-01
1.649000000000000057e+02 2.020852276078628496e-01
1.660999999999999943e+02 2.023998396954639900e-01
1.673000000000000114e+02 2.033448265507403763e-01
1.685000000000000000e+02 1.954982022060769153e-01
1.696999999999999886e+02 2.029962986886605369e-01
1.709000000000000057e+02 1.950098371607872361e-01
1.721999999999999886e+02 1.943327383193177438e-01
1.734000000000000057e+02 1.993609987651041859e-01
1.746999999999999886e+02 1.979684395081057202e-01
1.759000000000000057e+02 1.926206710757569773e-01
1.771999999999999886e+02 1.999015087489397768e-01
1.785000000000000000e+02 2.003525279670481107e-01
1.798000000000000114e+02 2.028830221315815752e-01
1.810999999999999943e+02 2.000867371563205821e-01
1.824000000000000057e+02 1.862047542052251425e-01
1.836999999999999886e+02 1.996144402751247326e-01
1.850000000000000000e+02 2.014661994865571681e-01
1.863000000000000114e+02 1.970705047863040571e-01
1.876999999999999886e+02 2.079520428365917994e-01
1.890000000000000000e+02 2.012602026299974423e-01
1.904000000000000057e+02 1.994853035165171373e-01
1.918000000000000114e+02 2.027547402674686750e-01
1.931999999999999886e+02 1.968457397092738814e-01
1.945999999999999943e+02 1.937809573146324071e-01
1.960000000000000000e+02 1.997816323009897199e-01
1.974000000000000057e+02 1.991015489391489979e-01
1.988000000000000114e+02 2.031249975867682467e-01
2.001999999999999886e+02 1.975176626160177473e-01
2.016999999999999886e+02 1.991177896116813895e-01
2.030999999999999943e+02 2.065168181798872904e-01
2.045999999999999943e+02 1.984965881777117913e-01
2.060999999999999943e+02 1.931651943688498518e-01
2.075999999999999943e+02 2.033554860376869389e-01
2.090999999999999943e+02 2.010819536671975272e-01
2.105999999999999943e+02 1.985685642667377182e-01
2.120999999999999943e+02 1.943685052688537140e-01
2.135999999999999943e+02 1.985047533217535187e-01
2.151999999999999886e+02 2.023723328274354416e-01
2.166999999999999886e+02 1.978351088025884219e-01
2.183000000000000114e+02 1.989053080950525521e-01
2.199000000000000057e+02 2.026142652616406137e-01
2.215000000000000000e+02 1.988751003350422153e-01
2.230999999999999943e+02 1.965436411736822542e-01
2.246999999999999886e+02 2.030499868824037213e-01
2.263000000000000114e+02 2.013123212017808306e-01
2.279000000000000057e+02 1.974079103657396805e-01
2.295999999999999943e+02 1.999130043035332316e-01
2.311999999999999886e+02 2.022724794328353282e-01
2.329000000000000057e+02 2.050737095492450035e-01
2.345999999999999943e+02 2.015323091099412434e-01
2.363000000000000114e+02 2.035119641473378815e-01
2.380000000000000000e+02 2.062335526368357097e-01
2.396999999999999886e+02 2.036676908747051540e-01
2.414000000000000057e+02 2.035961272442685932e-01
2.431999999999999886e+02 1.993525737947921261e-01
2.449000000000000057e+02 2.028623899094665062e-01
2.466999999999999886e+02 1.985808395470015364e-01
2.485000000000000000e+02 1.998309752182166887e-01
2.503000000000000114e+02 1.983162307151895287e-01
2.520999999999999943e+02 2.042874648938929338e-01
2.539000000000000057e+02 2.026170930800238468e-01
2.556999999999999886e+02 2.007601311667354949e-01
2.576000000000000227e+02 2.042858783083081609e-01
2.595000000000000000e+02 1.920163104964699441e-01
2.613000000000000114e+02 1.983441400888626416e-01
2.631999999999999886e+02 2.023545818940172825e-01
2.651000000000000227e+02 1.953152971148326700e-01
2.670000000000000000e+02 1.977300390250670004e-01
2.690000000000000000e+02 2.019125598095503626e-01
2.708999999999999773e+02 2.026791132703280596e-01
2.728999999999999773e+02 1.918934525679160674e-01
2.748000000000000114e+02 1.984537922012848954e-01
2.768000000000000114e+02 1.976392171845487988e-01
2.788000000000000114e+02 2.039325865395249238e-01
2.808000000000000114e+02 2.030077506540896581e-01
2.828999999999999773e+02 2.017193204448172739e-01
2.848999999999999773e+02 2.024493718403090337e-01
2.870000000000000000e+02 2.026819514658140253e-01
2.890000000000000000e+02 2.009675703705239291e-01
2.911000000000000227e+02 1.978155823471555164e-01
2.931999999999999886e+02 1.985011104518687730e-01
2.953000000000000114e+02 2.025247162911576471e-01
2.975000000000000000e+02 2.000431492004672018e-01
2.996000000000000227e+02 1.971591038176101762e-01
3.018000000000000114e+02 1.999097176569098466e-01
3.040000000000000000e+02 1.994641082567001622e-01
3.061999999999999886e+02 2.010931881198144699e-01
3.083999999999999773e+02 1.981395569081031149e-01
3.106000000000000227e+02 1.989716069929713671e-01
3.128000000000000114e+02 1.986146012276954476e-01
3.151000000000000227e+02 2.020651595158922398e-01
3.173999999999999773e+02 2.009940783581039281e-01
3.196999999999999886e+02 2.019962320842687009e-01
3.220000000000000000e+02 1.999676914092232693e-01
3.243000000000000114e+02 2.030599351526261032e-01
3.266000000000000227e+02 2.028196030271317007e-01
3.290000000000000000e+02 1.960439446911086403e-01
3.313999999999999773e+02 2.006383442328901201e-01
3.338000000000000114e+02 2.019299098353779243e-01
3.361999999999999886e+02 2.039353766993172723e-01
3.386000000000000227e+02 2.049053658930212185e-01
3.410000000000000000e+02 1.937302527866164581e-01
3.435000000000000000e+02 2.038534151924647764e-01
3.460000000000000000e+02 2.017339937918544157e-01
3.485000000000000000e+02 2.006708514679575728e-01
3.510000000000000000e+02 2.039292533968054266e-01
3.535000000000000000e+02 1.987636945388094045e-01
3.561000000000000227e+02 2.007932331589276642e-01
3.586999999999999886e+02 2.019456304319130757e-01
3.613000000000000114e+02 2.046224780574604496e-01
3.638999999999999773e+02 1.969897327166555689e-01
3.665000000000000000e+02 1.971462017047922177e-01
3.691000000000000227e+02 2.015351029948253825e-01
3.718000000000000114e+02 2.010226774005462180e-01
3.745000000000000000e+02 1.952959002756290974e-01
3.771999999999999886e+02 2.021023100604741329e-01
3.798999999999999773e+02 1.999857440020062216e-01
3.826999999999999886e+02 1.955141701896917772e-01
3.853999999999999773e+02 1.951046382966402648e-01
3.881999999999999886e+02 1.962470467823546338e-01
3.910000000000000000e+02 2.009034603148336928e-01
3.938000000000000114e+02 2.001093607153940357e-01
3.966999999999999886e+02 2.015541091083593861e-01
3.995000000000000000e+02 1.993749403939863718e-01
4.023999999999999773e+02 2.004551040870092560e-01
4.053000000000000114e+02 1.985262519679898696e-01
4.083000000000000114e+02 1.970375974687871845e-01
