# freq eta
3.539999999999999858e+01 7.983555914558606581e-01
3.560000000000000142e+01 7.616110305641689004e-01
3.589999999999999858e+01 8.204838006287565877e-01
3.610000000000000142e+01 7.883653918865000110e-01
3.639999999999999858e+01 8.134734212474162840e-01
3.660000000000000142e+01 8.082895928841907773e-01
3.689999999999999858e+01 8.034066512328630338e-01
3.720000000000000284e+01 7.931123810472421320e-01
3.739999999999999858e+01 8.197632012615241326e-01
3.770000000000000284e+01 7.683568535573966907e-01
3.800000000000000000e+01 8.213926796815038678e-01
3.829999999999999716e+01 8.119249114242970133e-01
3.850000000000000000e+01 8.338474651110070468e-01
3.879999999999999716e+01 7.632964797019859970e-01
3.910000000000000142e+01 8.126548521770092792e-01
3.939999999999999858e+01 8.108616548242726374e-01
3.970000000000000284e+01 8.142546462897495285e-01
4.000000000000000000e+01 8.224277203716539031e-01
4.020000000000000284e+01 8.016315346822461274e-01
4.050000000000000000e+01 7.910096786237948985e-01
4.079999999999999716e+01 8.174553057100949482e-01
4.110000000000000142e+01 7.866058722278822524e-01
4.139999999999999858e+01 8.125545225185704101e-01
4.170000000000000284e+01 7.793426485814930471e-01
4.200000000000000000e+01 8.230514841796510161e-01
4.229999999999999716e+01 8.108161849652949504e-01
4.260000000000000142e+01 8.015762325235595842e-01
4.289999999999999858e+01 8.135040147941658972e-01
4.320000000000000284e+01 7.871547709271449200e-01
4.360000000000000142e+01 8.023833226131810159e-01
4.389999999999999858e+01 7.509096569519317921e-01
4.420000000000000284e+01 7.980498927247997587e-01
4.450000000000000000e+01 8.036671010195687304e-01
4.479999999999999716e+01 8.075636380660826674e-01
4.520000000000000284e+01 8.009196832157414736e-01
4.550000000000000000e+01 8.167164013883282392e-01
4.579999999999999716e+01 8.118215378675599503e-01
4.610000000000000142e+01 8.014067615100448627e-01
4.650000000000000000e+01 7.789893291154599275e-01
4.679999999999999716e+01 7.959313883247670640e-01
4.710000000000000142e+01 7.484287296340513818e-01
4.750000000000000000e+01 8.116942758267990943e-01
4.779999999999999716e+01 8.187080870297125390e-01
4.820000000000000284e+01 8.056613613402430207e-01
4.850000000000000000e+01 7.964160216065568898e-01
4.889999999999999858e+01 7.931530281892189560e-01
4.920000000000000284e+01 7.909640346697113245e-01
4.960000000000000142e+01 7.727645809087990703e-01
4.989999999999999858e+01 7.964229911797752193e-01
5.029999999999999716e+01 8.116913205553202282e-01
5.070000000000000284e+01 8.006596054946616414e-01
5.100000000000000000e+01 8.084552039743084784e-01
5.139999999999999858e+01 7.929090825808287057e-01
5.179999999999999716e+01 7.829216128218471349e-01
5.210000000000000142e+01 7.951160838866169200e-01
5.250000000000000000e+01 8.199053868685537427e-01
5.289999999999999858e+01 8.067986807867528753e-01
5.329999999999999716e+01 7.921283740546030128e-01
5.370000000000000284e+01 8.263749782357516782e-01
5.410000000000000142e+01 7.743241219037567680e-01
5.439999999999999858e+01 7.867434799144590318e-01
5.479999999999999716e+01 7.949618910351656798e-01
5.520000000000000284e+01 7.971484426822331715e-01
5.560000000000000142e+01 7.936590041776766524e-01
5.600000000000000000e+01 8.088513629273627048e-01
5.639999999999999858e+01 8.098627441319937725e-01
5.679999999999999716e+01 8.048217346874350087e-01
5.729999999999999716e+01 7.972397154603235725e-01
5.770000000000000284e+01 8.361070846616928121e-01
5.810000000000000142e+01 7.963109916946576883e-01
5.850000000000000000e+01 8.013537050850703114e-01
5.889999999999999858e+01 7.961753224068791601e-01
5.939999999999999858e+01 8.063249138519252845e-01
5.979999999999999716e+01 8.273498357162852868e-01
6.020000000000000284e+01 8.173276067103664166e-01
6.060000000000000142e+01 7.850810642496584002e-01
6.110000000000000142e+01 7.954540592834832280e-01
6.150000000000000000e+01 7.968719880710793957e-01
6.200000000000000000e+01 8.091007754025173471e-01
6.239999999999999858e+01 7.948742651993091490e-01
6.289999999999999858e+01 7.931077148668440602e-01
6.329999999999999716e+01 7.708142128794505110e-01
6.379999999999999716e+01 7.925210839061669343e-01
6.420000000000000284e+01 8.197060670863335341e-01
6.470000000000000284e+01 7.788388271163879661e-01
6.520000000000000284e+01 8.137113009468750491e-01
6.559999999999999432e+01 8.126876272388536826e-01
6.609999999999999432e+01 8.188570692499307357e-01
6.659999999999999432e+01 7.920150589703897070e-01
6.709999999999999432e+01 8.019920287688873106e-01
6.759999999999999432e+01 8.073195827746229014e-01
6.800000000000000000e+01 8.220729164575595327e-01
6.850000000000000000e+01 8.198804645746441411e-01
6.900000000000000000e+01 7.902358069523586215e-01
6.950000000000000000e+01 7.957424287183895162e-01
7.000000000000000000e+01 8.167793834586279944e-01
7.050000000000000000e+01 7.984971931999753636e-01
7.100000000000000000e+01 7.874412914155672905e-01
7.159999999999999432e+01 8.103072114934243286e-01
7.209999999999999432e+01 7.865710598253250474e-01
7.259999999999999432e+01 8.097506650593966349e-01
7.309999999999999432e+01 8.075658287840373761e-01
7.370000000000000284e+01 8.127399094827557624e-01
7.420000000000000284e+01 7.799816032867049609e-01
7.470000000000000284e+01 7.991473124800390071e-01
7.529999999999999716e+01 7.873710500877998397e-01
7.579999999999999716e+01 7.981579186862889363e-01
7.640000000000000568e+01 8.473835437633732148e-01
7.690000000000000568e+01 7.806082293625340451e-01
7.750000000000000000e+01 7.781207327396857387e-01
7.800000000000000000e+01 7.929976572706900484e-01
7.859999999999999432e+01 8.005933866676647748e-01
7.909999999999999432e+01 7.932065955164746551e-01
7.970000000000000284e+01 7.778239354340207301e-01
8.029999999999999716e+01 8.123963555165460981e-01
8.090000000000000568e+01 7.860740204515724860e-01
8.150000000000000000e+01 7.611652776202407766e-01
8.200000000000000000e+01 8.063768283186324437e-01
8.259999999999999432e+01 7.844243361003753190e-01
8.320000000000000284e+01 7.870393206644549222e-01
8.379999999999999716e+01 7.737907647214941065e-01
8.440000000000000568e+01 8.161135507241419340e-01
8.509999999999999432e+01 7.745402928266722498e-01
8.570000000000000284e+01 8.098074105746336793e-01
8.629999999999999716e+01 7.954784031747839101e-01
8.690000000000000568e+01 8.362962476459050443e-01
8.750000000000000000e+01 8.174372785033964250e-01
8.820000000000000284e+01 7.829493783847857324e-01
8.879999999999999716e+01 7.988315798825601499e-01
8.940000000000000568e+01 8.016229770486170692e-01
9.009999999999999432e+01 7.829256800632528046e-01
9.070000000000000284e+01 8.017134093694959773e-01
9.140000000000000568e+01 8.073707888109077357e-01
9.209999999999999432e+01 8.083162889690005404e-01
9.270000000000000284e+01 7.957584977993436004e-01
9.340000000000000568e+01 8.109979970976882724e-01
9.409999999999999432e+01 7.970581632154354335e-01
9.470000000000000284e+01 7.864313833328753223e-01
9.540000000000000568e+01 7.969715019314672633e-01
9.609999999999999432e+01 7.964540133610769068e-01
9.679999999999999716e+01 7.946004909635068225e-01
9.750000000000000000e+01 8.119171270894841586e-01
9.820000000000000284e+01 8.212857030920768242e-01
9.890000000000000568e+01 8.108337904746992786e-01
9.959999999999999432e+01 8.092921021669133852e-01
1.004000000000000057e+02 8.027023744411004857e-01
1.010999999999999943e+02 8.051317621861687757e-01
1.017999999999999972e+02 7.707515270278683106e-01
1.025999999999999943e+02 8.042493396033831843e-01
1.032999999999999972e+02 8.017525365783272351e-01
1.040000000000000000e+02 8.113870570580393737e-01
1.047999999999999972e+02 8.183850187758574535e-01
1.055000000000000000e+02 8.188838612877541445e-01
1.062999999999999972e+02 8.008277363484936906e-01
1.070999999999999943e+02 7.837979425484830065e-01
1.077999999999999972e+02 8.068097451435584100e-01
1.085999999999999943e+02 8.134696128960527961e-01
1.094000000000000057e+02 8.212195415096696927e-01
1.102000000000000028e+02 8.132497444603890013e-01
1.110000000000000000e+02 8.007694532655768027e-01
1.117999999999999972e+02 7.996455158599218294e-01
1.125999999999999943e+02 7.863415900725410079e-01
1.134000000000000057e+02 7.852378438707612318e-01
1.142000000000000028e+02 7.872461558956868055e-01
1.150999999999999943e+02 8.009196490201011542e-01
1.159000000000000057e+02 8.141271360583551830e-01
1.167000000000000028e+02 7.877651733715357318e-01
1.175999999999999943e+02 7.916183933170627407e-01
1.184000000000000057e+02 8.122774968111213800e-01
1.192999999999999972e+02 8.202644178716991252e-01
1.200999999999999943e+02 7.843278777691162773e-01
1.210000000000000000e+02 8.185032658134901995e-01
1.219000000000000057e+02 8.098730596139400717e-01
1.227999999999999972e+02 7.761422930737909009e-01
1.235999999999999943e+02 8.034236405166277351e-01
1.245000000000000000e+02 7.916924235522456721e-01
1.254000000000000057e+02 7.829461680233459342e-01
1.262999999999999972e+02 8.034956062235454333e-01
1.272999999999999972e+02 7.877322254100322940e-01
1.281999999999999886e+02 8.117986854774182914e-01
1.290999999999999943e+02 7.957997305013428946e-01
1.300000000000000000e+02 8.107410874086590225e-01
1.310000000000000000e+02 7.993519036234359998e-01
1.319000000000000057e+02 7.972038301785642211e-01
1.329000000000000057e+02 8.034298376497743810e-01
1.338000000000000114e+02 8.052462212827700139e-01
1.348000000000000114e+02 8.061528508809704396e-01
1.358000000000000114e+02 8.124096763566860391e-01
1.368000000000000114e+02 8.029574387887002951e-01
1.376999999999999886e+02 7.888810008037973054e-01
1.386999999999999886e+02 7.769704160875340326e-01
1.396999999999999886e+02 8.130565607731665700e-01
1.406999999999999886e+02 7.906777639485922382e-01
1.418000000000000114e+02 8.015711213286524917e-01
1.428000000000000114e+02 7.972375514572527244e-01
1.438000000000000114e+02 7.881919157901012829e-01
1.449000000000000057e+02 7.938657904113234354e-01
1.459000000000000057e+02 8.150312118771700920e-01
1.470000000000000000e+02 8.104651999536141016e-01
1.480000000000000000e+02 7.846638412442088484e-01
1.490999999999999943e+02 8.032097843343465327e-01
1.501999999999999886e+02 8.095651788707400875e-01
1.511999999999999886e+02 7.920353813804671406e-01
1.523000000000000114e+02 7.934849294350870830e-01
1.534000000000000057e+02 7.982155748881374357e-01
1.545000000000000000e+02 7.995190749236076311e-01
1.556999999999999886e+02 7.887017377416141173e-01
1.568000000000000114e+02 8.012598683600522520e-01
1.579000000000000057e+02 8.001112966047221331e-01
1.590999999999999943e+02 7.898931732889599155e-01
1.601999999999999886e+02 7.941266712052179599e-01
1.614000000000000057e+02 7.895978882975018820e-01
1.625000000000000000e+02 8.082841128086288851e-01
1.636999999999999886e+02 7.932005303846276778e-01
1.649000000000000057e+02 8.010795611625866064e-01
1.660999999999999943e+02 8.160812085215543021e-01
1.673000000000000114e+02 7.971590186878531048e-01
1.685000000000000000e+02 7.981115634113904456e-01
1.696999999999999886e+02 8.110237455924333982e-01
1.709000000000000057e+02 8.123142320412620743e-01
1.721999999999999886e+02 8.097347070491878185e-01
1.734000000000000057e+02 7.844593064229463675e-01
1.746999999999999886e+02 8.013442650389123179e-01
1.759000000000000057e+02 8.043361180462847981e-01
1.771999999999999886e+02 8.121598572929433768e-01
1.785000000000000000e+02 8.126756054862769307e-01
1.798000000000000114e+02 7.939756588030443263e-01
1.810999999999999943e+02 7.984584855540736159e-01
1.824000000000000057e+02 7.966697805287041856e-01
1.836999999999999886e+02 7.981533254509619590e-01
1.850000000000000000e+02 7.983212612652053064e-01
1.863000000000000114e+02 8.039634261660397740e-01
1.876999999999999886e+02 8.069324007512681529e-01
1.890000000000000000e+02 7.983417358582927115e-01
1.904000000000000057e+02 7.955801278925106468e-01
1.918000000000000114e+02 8.003500487301288269e-01
1.931999999999999886e+02 8.051365740019051920e-01
1.945999999999999943e+02 7.899884546921761563e-01
1.960000000000000000e+02 7.926475572480664589e-01
1.974000000000000057e+02 7.981189592353415962e-01
1.988000000000000114e+02 7.996654578794206714e-01
2.001999999999999886e+02 7.906600763844361390e-01
2.016999999999999886e+02 7.951483137732471285e-01
2.030999999999999943e+02 8.135312089056593310e-01
2.045999999999999943e+02 7.891953865242952171e-01
2.060999999999999943e+02 8.130036975151538892e-01
2.075999999999999943e+02 8.126172403885300044e-01
2.090999999999999943e+02 8.008508781404066745e-01
2.105999999999999943e+02 8.005401505989840905e-01
2.120999999999999943e+02 7.971790135029722668e-01
2.135999999999999943e+02 7.979136097607461009e-01
2.151999999999999886e+02 8.090648647575623409e-01
2.166999999999999886e+02 8.065126375824254179e-01
2.183000000000000114e+02 8.061409264769106020e-01
2.199000000000000057e+02 7.940756694224813117e-01
2.215000000000000000e+02 8.010161715851085162e-01
2.230999999999999943e+02 8.073675893977600992e-01
2.246999999999999886e+02 8.084591094121735821e-01
2.263000000000000114e+02 7.998304601914640877e-01
2.279000000000000057e+02 8.106246756698809453e-01
2.295999999999999943e+02 7.859479330001531983e-01
2.311999999999999886e+02 7.949731493346056110e-01
2.329000000000000057e+02 8.240101645956255938e-01
2.345999999999999943e+02 7.989091742002194518e-01
2.363000000000000114e+02 7.980036085422381742e-01
2.380000000000000000e+02 7.924158301884021149e-01
2.396999999999999886e+02 7.942849099069915209e-01
2.414000000000000057e+02 7.993590139782369430e-01
2.431999999999999886e+02 8.077382066821801043e-01
2.449000000000000057e+02 8.116105393060514261e-01
2.466999999999999886e+02 8.182085930085264414e-01
2.485000000000000000e+02 8.052378485529166907e-01
2.503000000000000114e+02 7.928806887137979098e-01
2.520999999999999943e+02 7.904827873203796873e-01
2.539000000000000057e+02 8.070238751347367234e-01
2.556999999999999886e+02 8.022712321711166217e-01
2.576000000000000227e+02 8.002703108314688230e-01
2.595000000000000000e+02 8.046419378260876165e-01
2.613000000000000114e+02 7.917426745288983492e-01
2.631999999999999886e+02 8.084745249389096999e-01
2.651000000000000227e+02 8.022301332236638771e-01
2.670000000000000000e+02 8.062189507417070189e-01
2.690000000000000000e+02 8.038833232621187541e-01
2.708999999999999773e+02 7.955646587527972491e-01
2.728999999999999773e+02 8.151157892351306167e-01
2.748000000000000114e+02 7.967693118148654330e-01
2.768000000000000114e+02 8.004365066163673381e-01
2.788000000000000114e+02 8.011492693152194589e-01
2.808000000000000114e+02 8.141687877731618173e-01
2.828999999999999773e+02 7.980697450865819054e-01
2.848999999999999773e+02 7.993749990528656868e-01
2.870000000000000000e+02 7.988665471032433407e-01
2.890000000000000000e+02 8.061801563810332416e-01
2.911000000000000227e+02 7.985394419113658326e-01
2.931999999999999886e+02 7.874667891122584251e-01
2.953000000000000114e+02 7.945191614070601371e-01
2.975000000000000000e+02 7.999694529653229580e-01
2.996000000000000227e+02 7.957857415636792053e-01
3.018000000000000114e+02 8.174132124074954264e-01
3.040000000000000000e+02 7.997707642053869526e-01
3.061999999999999886e+02 8.109932460386708453e-01
3.083999999999999773e+02 7.944454716236535319e-01
3.106000000000000227e+02 7.998365507449572975e-01
3.128000000000000114e+02 7.814385209839814772e-01
3.151000000000000227e+02 8.019087497795138741e-01
3.173999999999999773e+02 7.986303873469073888e-01
3.196999999999999886e+02 7.940751740662488345e-01
3.220000000000000000e+02 7.964384037358159807e-01
3.243000000000000114e+02 7.925296899010767504e-01
3.266000000000000227e+02 8.023119189064557011e-01
3.290000000000000000e+02 7.988508994167454746e-01
3.313999999999999773e+02 8.016524648935171582e-01
3.338000000000000114e+02 8.040266648127714078e-01
3.361999999999999886e+02 8.030436496614040687e-01
3.386000000000000227e+02 7.941412710592826718e-01
3.410000000000000000e+02 7.896411214475284046e-01
3.435000000000000000e+02 7.920361139816501916e-01
3.460000000000000000e+02 8.039529114561995149e-01
3.485000000000000000e+02 7.991645583944184672e-01
3.510000000000000000e+02 7.970350390372459293e-01
3.535000000000000000e+02 8.170322373331840859e-01
3.561000000000000227e+02 7.910764428890239008e-01
3.586999999999999886e+02 7.996296758517209557e-01
3.613000000000000114e+02 7.913690564690458729e-01
3.638999999999999773e+02 7.966318507927563353e-01
3.665000000000000000e+02 8.019941068015586927e-01
3.691000000000000227e+02 8.039842072833889297e-01
3.718000000000000114e+02 8.095215538498218288e-01
3.745000000000000000e+02 8.031770684912775682e-01
3.771999999999999886e+02 7.992574398152496595e-01
3.798999999999999773e+02 8.154835849969980233e-01
3.826999999999999886e+02 7.990421036366683882e-01
3.853999999999999773e+02 7.976964830597758072e-01
3.881999999999999886e+02 7.869849189354419794e-01
3.910000000000000000e+02 8.017243152581811083e-01
3.938000000000000114e+02 7.928940196666215412e-01
3.966999999999999886e+02 8.027581577257729695e-01
3.995000000000000000e+02 7.810622063539031101e-01
4.023999999999999773e+02 8.022932061477914267e-01
4.053000000000000114e+02 7.944784306958981857e-01
4.083000000000000114e+02 7.928259300729566528e-01
4.111999999999999886e+02 8.085903780979383226e-01
4.141999999999999886e+02 8.012477293841483439e-01
4.171999999999999886e+02 7.984437848706047447e-01
4.201999999999999886e+02 8.089454157761284403e-01
4.231999999999999886e+02 8.017820551257852646e-01
4.263000000000000114e+02 8.118384476635096547e-01
4.293999999999999773e+02 7.972232011902583571e-01
4.325000000000000000e+02 7.949355760185673470e-01
4.356000000000000227e+02 7.956657616941391620e-01
4.386999999999999886e+02 8.032874650686475659e-01
4.418999999999999773e+02 7.953568602169828194e-01
4.451000000000000227e+02 8.030906198779662608e-01
4.483000000000000114e+02 7.960806205139080438e-01
4.515000000000000000e+02 8.017696459885772509e-01
4.548000000000000114e+02 8.022463502703811589e-01
4.581000000000000227e+02 7.958617202310107608e-01
4.613999999999999773e+02 8.034553316474799534e-01
4.646999999999999886e+02 8.075644849630774225e-01
4.681000000000000227e+02 7.918386666418993913e-01
4.715000000000000000e+02 7.970292284205970912e-01
