# freq eta
3.539999999999999858e+01 2.976044714201476205e-01
3.560000000000000142e+01 2.812074651260965674e-01
3.589999999999999858e+01 2.977646568016062423e-01
3.610000000000000142e+01 2.949054133696559776e-01
3.639999999999999858e+01 3.102947076007053773e-01
3.660000000000000142e+01 3.113496436898608999e-01
3.689999999999999858e+01 2.866810206583454979e-01
3.720000000000000284e+01 2.960875256284907775e-01
3.739999999999999858e+01 2.900426387056490030e-01
3.770000000000000284e+01 3.028759161790787746e-01
3.800000000000000000e+01 3.037035265556635721e-01
3.829999999999999716e+01 2.933594020786697842e-01
3.850000000000000000e+01 2.926533156977919048e-01
3.879999999999999716e+01 2.747253724945855624e-01
3.910000000000000142e+01 3.156016845999979892e-01
3.939999999999999858e+01 3.008130099945002800e-01
3.970000000000000284e+01 2.920671142458666214e-01
4.000000000000000000e+01 3.036664929161642656e-01
4.020000000000000284e+01 2.966563406868367725e-01
4.050000000000000000e+01 2.953728212289838950e-01
4.079999999999999716e+01 3.036806853891906854e-01
4.110000000000000142e+01 2.947642931436132985e-01
4.139999999999999858e+01 2.821307743787877520e-01
4.170000000000000284e+01 2.899146299353966283e-01
4.200000000000000000e+01 2.916680594714941566e-01
4.229999999999999716e+01 3.035084681365065040e-01
4.260000000000000142e+01 3.123255158964887701e-01
4.289999999999999858e+01 2.978276370704983633e-01
4.320000000000000284e+01 2.995837746352527087e-01
4.360000000000000142e+01 2.987372734402197194e-01
4.389999999999999858e+01 2.915941145581535943e-01
4.420000000000000284e+01 3.163111583470353261e-01
4.450000000000000000e+01 2.980715176788750753e-01
4.479999999999999716e+01 3.052199907087243536e-01
4.520000000000000284e+01 3.044073150803243144e-01
4.550000000000000000e+01 3.059555536382664309e-01
4.579999999999999716e+01 2.849578289511200402e-01
4.610000000000000142e+01 2.922051270258655409e-01
4.650000000000000000e+01 3.141451479802742086e-01
4.679999999999999716e+01 3.098704090966567515e-01
4.710000000000000142e+01 3.093080018829184041e-01
4.750000000000000000e+01 3.152959344951746234e-01
4.779999999999999716e+01 2.983013845775697725e-01
4.820000000000000284e+01 2.899435482388257324e-01
4.850000000000000000e+01 3.139826694993184675e-01
4.889999999999999858e+01 2.901245968249588914e-01
4.920000000000000284e+01 2.901599145192378382e-01
4.960000000000000142e+01 3.058611585903217578e-01
4.989999999999999858e+01 2.961543714806797456e-01
5.029999999999999716e+01 2.997061420780059438e-01
5.070000000000000284e+01 2.918573219044194866e-01
5.100000000000000000e+01 2.830410350665195640e-01
5.139999999999999858e+01 3.037716004562763250e-01
5.179999999999999716e+01 2.970783270860378189e-01
5.210000000000000142e+01 2.982262756973653728e-01
5.250000000000000000e+01 2.748089752953619680e-01
5.289999999999999858e+01 3.029337592441849747e-01
5.329999999999999716e+01 3.140413368245706938e-01
5.370000000000000284e+01 2.944573943945266725e-01
5.410000000000000142e+01 3.118208221028471172e-01
5.439999999999999858e+01 2.873109799603729142e-01
5.479999999999999716e+01 2.963154580095804236e-01
5.520000000000000284e+01 3.069216727555438839e-01
5.560000000000000142e+01 2.960343007129287440e-01
5.600000000000000000e+01 3.072324952910485130e-01
5.639999999999999858e+01 2.999394686534323506e-01
5.679999999999999716e+01 2.876306114993153473e-01
5.729999999999999716e+01 2.973678581393370823e-01
5.770000000000000284e+01 2.883049165804232317e-01
5.810000000000000142e+01 3.068405039573681714e-01
5.850000000000000000e+01 2.956475019587256892e-01
5.889999999999999858e+01 2.975165058005490581e-01
5.939999999999999858e+01 2.837178903773448502e-01
5.979999999999999716e+01 3.057261878433951141e-01
6.020000000000000284e+01 2.971522737323489260e-01
6.060000000000000142e+01 2.986606043925255638e-01
6.110000000000000142e+01 2.982845659898893942e-01
6.150000000000000000e+01 3.017667219074291474e-01
6.200000000000000000e+01 3.027135217337360018e-01
6.239999999999999858e+01 3.037741802141439851e-01
6.289999999999999858e+01 2.886157237064196912e-01
6.329999999999999716e+01 2.988998499530227670e-01
6.379999999999999716e+01 2.933184623096866117e-01
6.420000000000000284e+01 3.037673520025667706e-01
6.470000000000000284e+01 2.977459819622981230e-01
6.520000000000000284e+01 3.194025364412692580e-01
