# freq eta
3.539999999999999858e+01 1.986594500323106138e-01
3.560000000000000142e+01 1.877729434329507563e-01
3.589999999999999858e+01 1.886107826249117103e-01
3.610000000000000142e+01 2.183979160545833631e-01
3.639999999999999858e+01 1.873419972815919265e-01
3.660000000000000142e+01 2.090470483340148289e-01
3.689999999999999858e+01 2.261090424030099966e-01
3.720000000000000284e+01 2.107170319217373800e-01
3.739999999999999858e+01 1.847520709933697103e-01
3.770000000000000284e+01 2.013818641207210103e-01
3.800000000000000000e+01 2.061211066611852438e-01
3.829999999999999716e+01 1.841897208269298869e-01
3.850000000000000000e+01 2.070162885996618685e-01
3.879999999999999716e+01 1.873951822728170957e-01
3.910000000000000142e+01 1.960885870475720383e-01
3.939999999999999858e+01 2.067260148047475321e-01
3.970000000000000284e+01 1.756795487254000920e-01
4.000000000000000000e+01 2.149110702652476668e-01
4.020000000000000284e+01 2.142045051686990997e-01
4.050000000000000000e+01 2.051117565319876268e-01
4.079999999999999716e+01 1.945891516217967965e-01
4.110000000000000142e+01 2.254769149510371384e-01
4.139999999999999858e+01 2.103192720520975501e-01
4.170000000000000284e+01 2.062977185570828986e-01
4.200000000000000000e+01 2.008566022475185009e-01
4.229999999999999716e+01 1.895425762710369333e-01
4.260000000000000142e+01 1.854460184070184370e-01
4.289999999999999858e+01 2.405987571622704713e-01
4.320000000000000284e+01 1.822520851271784426e-01
4.360000000000000142e+01 1.865560863447089102e-01
4.389999999999999858e+01 1.865835958334874645e-01
4.420000000000000284e+01 2.156543862864760963e-01
4.450000000000000000e+01 2.053818664814788530e-01
4.479999999999999716e+01 1.795493810296969195e-01
4.520000000000000284e+01 2.074745067480274208e-01
4.550000000000000000e+01 1.792956393195692666e-01
4.579999999999999716e+01 1.997344985009845697e-01
4.610000000000000142e+01 1.985995251076030088e-01
4.650000000000000000e+01 2.071139325702401335e-01
4.679999999999999716e+01 2.103509072706118144e-01
4.710000000000000142e+01 1.848726653980262702e-01
4.750000000000000000e+01 2.176675740809722592e-01
4.779999999999999716e+01 1.977756100769320902e-01
4.820000000000000284e+01 1.997146311886274783e-01
4.850000000000000000e+01 1.838345886007146657e-01
4.889999999999999858e+01 1.947654082489476413e-01
4.920000000000000284e+01 1.678430729394408127e-01
4.960000000000000142e+01 2.078730934512595385e-01
4.989999999999999858e+01 1.975953834906473416e-01
5.029999999999999716e+01 1.711430606346629746e-01
5.070000000000000284e+01 2.019081470725982985e-01
5.100000000000000000e+01 2.048251179655369292e-01
5.139999999999999858e+01 2.218241288611843276e-01
5.179999999999999716e+01 2.003863626830393319e-01
5.210000000000000142e+01 2.068421308125177049e-01
5.250000000000000000e+01 1.970626378590994432e-01
5.289999999999999858e+01 2.084051645273272968e-01
5.329999999999999716e+01 1.834619152027123501e-01
5.370000000000000284e+01 1.898936976997437076e-01
5.410000000000000142e+01 2.011962909896491680e-01
5.439999999999999858e+01 2.044554167415199575e-01
5.479999999999999716e+01 1.990016067197823424e-01
5.520000000000000284e+01 2.263848074859272363e-01
5.560000000000000142e+01 1.838676893436092807e-01
5.600000000000000000e+01 1.925952027148304102e-01
5.639999999999999858e+01 2.053912993558588418e-01
5.679999999999999716e+01 2.036025484865869595e-01
