#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   5.81203E-03   2.24767E-02   7.62105E-03   2.69248E-02   8.87513E-03   2.87448E-02   9.40343E-03   2.78588E-02   9.12062E-03   2.43916E-02   8.03005E-03   1.86635E-02   6.21915E-03   1.11654E-02   3.84730E-03   2.51826E-03   1.12719E-03  -6.58081E-03  -1.69568E-03  -1.53946E-02  -4.24913E-03  -2.25622E-02  -6.08429E-03  -2.68024E-02  -7.00169E-03  -2.78163E-02  -7.20988E-03  -2.65488E-02  -6.66185E-03  -2.29747E-02  -5.36464E-03  -1.71966E-02  -3.39026E-03  -9.47933E-03  -8.61936E-04  -2.08355E-04   2.06594E-03   1.01653E-02   5.23311E-03   2.11908E-02   8.50241E-03   3.24919E-02
 3.56000E+01   6.06255E-03   2.29505E-02   7.96427E-03   2.75565E-02   9.28904E-03   2.94912E-02   9.85468E-03   2.86607E-02   9.56910E-03   2.51810E-02   8.43378E-03   1.93716E-02   6.53913E-03   1.17299E-02   4.05179E-03   2.88968E-03   1.19511E-03  -6.43421E-03  -1.77255E-03  -1.54839E-02  -4.46044E-03  -2.28684E-02  -6.39526E-03  -2.72686E-02  -7.36525E-03  -2.83677E-02  -7.58850E-03  -2.71269E-02  -7.01472E-03  -2.35164E-02  -5.65084E-03  -1.76393E-02  -3.57241E-03  -9.76621E-03  -9.09251E-04  -2.92811E-04   2.17582E-03   1.03169E-02   5.51362E-03   2.15987E-02   8.95932E-03   3.31647E-02
 3.59000E+01   6.47268E-03   2.36921E-02   8.52659E-03   2.85466E-02   9.96760E-03   3.06625E-02   1.05949E-02   2.99200E-02   1.03052E-02   2.64213E-02   9.09685E-03   2.04842E-02   7.06511E-03   1.26164E-02   4.38851E-03   3.47179E-03   1.30785E-03  -6.20676E-03  -1.89745E-03  -1.56289E-02  -4.80613E-03  -2.33557E-02  -6.90482E-03  -2.80086E-02  -7.96149E-03  -2.92422E-02  -8.20977E-03  -2.80430E-02  -7.59404E-03  -2.43746E-02  -6.12092E-03  -1.83402E-02  -3.87185E-03  -1.02198E-02  -9.87407E-04  -4.25221E-04   2.35569E-03   1.05590E-02   5.97363E-03   2.22475E-02   9.70896E-03   3.42337E-02
 3.61000E+01   6.77165E-03   2.42084E-02   8.93676E-03   2.92369E-02   1.04629E-02   3.14798E-02   1.11354E-02   3.07994E-02   1.08430E-02   2.72878E-02   9.58162E-03   2.12616E-02   7.44998E-03   1.32355E-02   4.63528E-03   3.87762E-03   1.39107E-03  -6.04968E-03  -1.98786E-03  -1.57331E-02  -5.05797E-03  -2.37004E-02  -7.27660E-03  -2.85307E-02  -8.39684E-03  -2.98586E-02  -8.66365E-03  -2.86885E-02  -8.01744E-03  -2.49789E-02  -6.46465E-03  -1.88336E-02  -4.09097E-03  -1.05387E-02  -1.04485E-03  -5.17584E-04   2.48682E-03   1.07308E-02   6.30953E-03   2.27059E-02   1.02566E-02   3.49886E-02
 3.64000E+01   7.26364E-03   2.50180E-02   9.61219E-03   3.03207E-02   1.12788E-02   3.27645E-02   1.20265E-02   3.21826E-02   1.17300E-02   2.86513E-02   1.03816E-02   2.24851E-02   8.08559E-03   1.42095E-02   5.04343E-03   4.51502E-03   1.52962E-03  -5.80514E-03  -2.13565E-03  -1.59015E-02  -5.47220E-03  -2.42488E-02  -7.88896E-03  -2.93596E-02  -9.11443E-03  -3.08365E-02  -9.41216E-03  -2.97121E-02  -8.71599E-03  -2.59370E-02  -7.03199E-03  -1.96153E-02  -4.45288E-03  -1.10434E-02  -1.14012E-03  -6.62744E-04   2.70265E-03   1.10049E-02   6.86321E-03   2.34351E-02   1.11596E-02   3.61882E-02
 3.66000E+01   7.62417E-03   2.55825E-02   1.01074E-02   3.10774E-02   1.18775E-02   3.36623E-02   1.26805E-02   3.31499E-02   1.23814E-02   2.96053E-02   1.09694E-02   2.33412E-02   8.55293E-03   1.48909E-02   5.34393E-03   4.96024E-03   1.63224E-03  -5.63571E-03  -2.24330E-03  -1.60221E-02  -5.77562E-03  -2.46365E-02  -8.33811E-03  -2.99444E-02  -9.64112E-03  -3.15260E-02  -9.96179E-03  -3.04335E-02  -9.22914E-03  -2.66120E-02  -7.44892E-03  -2.01658E-02  -4.71902E-03  -1.13985E-02  -1.21043E-03  -7.64217E-04   2.86085E-03   1.11992E-02   7.26962E-03   2.39504E-02   1.18226E-02   3.70353E-02
 3.69000E+01   8.22077E-03   2.64687E-02   1.09275E-02   3.22668E-02   1.28691E-02   3.50749E-02   1.37644E-02   3.46730E-02   1.34614E-02   3.11081E-02   1.19444E-02   2.46901E-02   9.32873E-03   1.59641E-02   5.84338E-03   5.66060E-03   1.80375E-03  -5.37119E-03  -2.42042E-03  -1.62161E-02  -6.27756E-03  -2.52530E-02  -9.08205E-03  -3.08729E-02  -1.05140E-02  -3.26200E-02  -1.08731E-02  -3.15779E-02  -1.00803E-02  -2.76825E-02  -8.14075E-03  -2.10385E-02  -5.16089E-03  -1.19609E-02  -1.32757E-03  -9.23976E-04   3.12275E-03   1.15089E-02   7.94325E-03   2.47697E-02   1.29220E-02   3.83813E-02
 3.72000E+01   8.89427E-03   2.74051E-02   1.18538E-02   3.35254E-02   1.39900E-02   3.65712E-02   1.49901E-02   3.62877E-02   1.46833E-02   3.27021E-02   1.30482E-02   2.61212E-02   1.02076E-02   1.71024E-02   6.40998E-03   6.40243E-03   1.99950E-03  -5.09328E-03  -2.61913E-03  -1.64266E-02  -6.84404E-03  -2.59138E-02  -9.92279E-03  -3.18662E-02  -1.15012E-02  -3.37898E-02  -1.19043E-02  -3.28010E-02  -1.10438E-02  -2.88263E-02  -8.92418E-03  -2.19707E-02  -5.66159E-03  -1.25611E-02  -1.46080E-03  -1.09339E-03   3.41856E-03   1.18418E-02   8.70517E-03   2.56478E-02   1.41659E-02   3.98230E-02
 3.74000E+01   9.39245E-03   2.80587E-02   1.25393E-02   3.44049E-02   1.48198E-02   3.76178E-02   1.58979E-02   3.74177E-02   1.55887E-02   3.38182E-02   1.38664E-02   2.71234E-02   1.08594E-02   1.78995E-02   6.83065E-03   6.92132E-03   2.14550E-03  -4.90010E-03  -2.76542E-03  -1.65764E-02  -7.26298E-03  -2.63801E-02  -1.05452E-02  -3.25663E-02  -1.22325E-02  -3.46138E-02  -1.26684E-02  -3.36625E-02  -1.17579E-02  -2.96318E-02  -9.50506E-03  -2.26269E-02  -6.03303E-03  -1.29834E-02  -1.55991E-03  -1.21200E-03   3.63746E-03   1.20772E-02   9.26960E-03   2.62675E-02   1.50877E-02   4.08399E-02
 3.77000E+01   1.02250E-02   2.90850E-02   1.36853E-02   3.57874E-02   1.62077E-02   3.92643E-02   1.74169E-02   3.91967E-02   1.71040E-02   3.55759E-02   1.52364E-02   2.87022E-02   1.19515E-02   1.91550E-02   7.53610E-03   7.73785E-03   2.39136E-03  -4.59782E-03  -3.00882E-03  -1.68160E-02  -7.96301E-03  -2.71197E-02  -1.15863E-02  -3.36754E-02  -1.34561E-02  -3.59190E-02  -1.39475E-02  -3.50266E-02  -1.29537E-02  -3.09071E-02  -1.04780E-02  -2.36657E-02  -6.65547E-03  -1.36513E-02  -1.72642E-03  -1.39884E-03   4.00347E-03   1.24513E-02   1.02143E-02   2.72506E-02   1.66307E-02   4.24524E-02
