#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   3.60508E-03   3.49771E-03   4.43009E-03   2.93944E-03   4.94388E-03   1.61229E-03   5.15087E-03  -2.71073E-04   5.07233E-03  -2.49930E-03   4.74474E-03  -4.86831E-03   4.21689E-03  -7.18789E-03   3.54605E-03  -9.28848E-03   2.79354E-03  -1.10275E-02   2.02024E-03  -1.22951E-02   1.28302E-03  -1.30114E-02   6.41892E-04  -1.30552E-02   1.20293E-04  -1.25202E-02  -2.60634E-04  -1.14596E-02  -4.93472E-04  -9.95781E-03  -5.85470E-04  -8.13395E-03  -5.57441E-04  -6.13680E-03  -4.41852E-04  -4.13931E-03  -2.80345E-04  -2.33251E-03  -1.20999E-04  -9.19675E-04  -1.56886E-05  -1.11097E-04
 3.56000E+01   3.61433E-03   3.56469E-03   4.43601E-03   3.02625E-03   4.94256E-03   1.71495E-03   5.13874E-03  -1.57018E-04   5.04648E-03  -2.37849E-03   4.70319E-03  -4.74527E-03   4.15880E-03  -7.06681E-03   3.47182E-03  -9.17300E-03   2.70486E-03  -1.09206E-02   1.91997E-03  -1.21989E-02   1.17504E-03  -1.29274E-02   5.31506E-04  -1.29841E-02   1.24387E-05  -1.24621E-02  -3.61123E-04  -1.14138E-02  -5.82249E-04  -9.92333E-03  -6.59086E-04  -8.10935E-03  -6.13734E-04  -6.12050E-03  -4.80274E-04  -4.12958E-03  -3.02219E-04  -2.32763E-03  -1.29700E-04  -9.17953E-04  -1.67477E-05  -1.10909E-04
 3.59000E+01   3.63045E-03   3.66453E-03   4.44821E-03   3.15545E-03   4.94494E-03   1.86749E-03   5.12586E-03   1.21567E-05   5.01381E-03  -2.19965E-03   4.64754E-03  -4.56355E-03   4.07866E-03  -6.88844E-03   3.36756E-03  -9.00338E-03   2.57879E-03  -1.07641E-02   1.77615E-03  -1.20587E-02   1.01916E-03  -1.28055E-02   3.71337E-04  -1.28814E-02  -1.44694E-04  -1.23785E-02  -5.08012E-04  -1.13484E-02  -7.12368E-04  -9.87431E-03  -7.67227E-04  -8.07464E-03  -6.96583E-04  -6.09766E-03  -5.36910E-04  -4.11608E-03  -3.34505E-04  -2.32092E-03  -1.42556E-04  -9.15605E-04  -1.83138E-05  -1.10656E-04
 3.61000E+01   3.64265E-03   3.73068E-03   4.45847E-03   3.24093E-03   4.94933E-03   1.96825E-03   5.12067E-03   1.23696E-04   4.99591E-03  -2.08198E-03   4.61467E-03  -4.44426E-03   4.02966E-03  -6.77166E-03   3.30254E-03  -8.89265E-03   2.49911E-03  -1.06622E-02   1.68441E-03  -1.19678E-02   9.19031E-04  -1.27267E-02   2.67905E-04  -1.28155E-02  -2.46589E-04  -1.23251E-02  -6.03585E-04  -1.13068E-02  -7.97264E-04  -9.84342E-03  -8.37943E-04  -8.05293E-03  -7.50862E-04  -6.08350E-03  -5.74073E-04  -4.10778E-03  -3.55718E-04  -2.31684E-03  -1.51012E-04  -9.14195E-04  -1.93448E-05  -1.10506E-04
 3.64000E+01   3.66304E-03   3.82931E-03   4.47692E-03   3.36818E-03   4.95993E-03   2.11802E-03   5.11776E-03   2.89185E-04   4.97462E-03  -1.90775E-03   4.57140E-03  -4.26805E-03   3.96246E-03  -6.59961E-03   3.21131E-03  -8.73000E-03   2.38572E-03  -1.05132E-02   1.55256E-03  -1.18352E-02   7.74078E-04  -1.26125E-02   1.17365E-04  -1.27202E-02  -3.95526E-04  -1.22485E-02  -7.43761E-04  -1.12475E-02  -9.22126E-04  -9.79968E-03  -9.42187E-04  -8.02247E-03  -8.31025E-04  -6.06383E-03  -6.29043E-04  -4.09639E-03  -3.87135E-04  -2.31130E-03  -1.63550E-04  -9.12309E-04  -2.08748E-05  -1.10308E-04
 3.66000E+01   3.67799E-03   3.89467E-03   4.49121E-03   3.45240E-03   4.96958E-03   2.21697E-03   5.11894E-03   3.98328E-04   4.96398E-03  -1.79308E-03   4.54641E-03  -4.15234E-03   3.92166E-03  -6.48694E-03   3.15450E-03  -8.62382E-03   2.31398E-03  -1.04162E-02   1.46827E-03  -1.17493E-02   6.80707E-04  -1.25388E-02   1.98516E-05  -1.26591E-02  -4.92422E-04  -1.21996E-02  -8.35273E-04  -1.12100E-02  -1.00387E-03  -9.77223E-03  -1.01059E-03  -8.00353E-03  -8.83725E-04  -6.05174E-03  -6.65238E-04  -4.08947E-03  -4.07848E-04  -2.30800E-03  -1.71824E-04  -9.11202E-04  -2.18854E-05  -1.10195E-04
 3.69000E+01   3.70238E-03   3.99215E-03   4.51551E-03   3.57783E-03   4.98780E-03   2.36411E-03   5.12522E-03   5.60319E-04   4.95312E-03  -1.62324E-03   4.51442E-03  -3.98138E-03   3.86614E-03  -6.32091E-03   3.07492E-03  -8.46785E-03   2.21182E-03  -1.02742E-02   1.34687E-03  -1.16242E-02   5.45173E-04  -1.24319E-02  -1.22508E-04  -1.25710E-02  -6.34508E-04  -1.21296E-02  -9.69937E-04  -1.11567E-02  -1.12450E-03  -9.73357E-03  -1.11176E-03  -7.97715E-03  -9.61818E-04  -6.03511E-03  -7.18954E-04  -4.08011E-03  -4.38627E-04  -2.30360E-03  -1.84133E-04  -9.09760E-04  -2.33901E-05  -1.10050E-04
 3.72000E+01   3.72906E-03   4.08898E-03   4.54314E-03   3.70221E-03   5.01036E-03   2.50974E-03   5.13670E-03   7.20305E-04   4.94814E-03  -1.45592E-03   4.48873E-03  -3.81343E-03   3.81710E-03  -6.15835E-03   3.00176E-03  -8.31572E-03   2.11576E-03  -1.01364E-02   1.23110E-03  -1.15033E-02   4.14650E-04  -1.23294E-02  -2.60577E-04  -1.24870E-02  -7.73060E-04  -1.20635E-02  -1.10181E-03  -1.11068E-02  -1.24303E-03  -9.69785E-03  -1.21145E-03  -7.95313E-03  -1.03894E-03  -6.02024E-03  -7.72097E-04  -4.07192E-03  -4.69123E-04  -2.29986E-03  -1.96343E-04  -9.08575E-04  -2.48843E-05  -1.09937E-04
 3.74000E+01   3.74809E-03   4.15318E-03   4.56336E-03   3.78456E-03   5.02772E-03   2.60602E-03   5.14714E-03   8.25883E-04   4.94795E-03  -1.34574E-03   4.47496E-03  -3.70310E-03   3.78784E-03  -6.05185E-03   2.95636E-03  -8.21638E-03   2.05492E-03  -1.00468E-02   1.15684E-03  -1.14250E-02   3.30203E-04  -1.22633E-02  -3.50449E-04  -1.24333E-02  -8.63662E-04  -1.20215E-02  -1.18835E-03  -1.10755E-02  -1.32104E-03  -9.67562E-03  -1.27720E-03  -7.93839E-03  -1.08990E-03  -6.01128E-03  -8.07268E-04  -4.06710E-03  -4.89331E-04  -2.29772E-03  -2.04443E-04  -9.07925E-04  -2.58763E-05  -1.09878E-04
 3.77000E+01   3.77843E-03   4.24898E-03   4.59631E-03   3.90729E-03   5.05717E-03   2.74927E-03   5.16684E-03   9.82683E-04   4.95220E-03  -1.18243E-03   4.45913E-03  -3.53996E-03   3.74886E-03  -5.89483E-03   2.89305E-03  -8.07040E-03   1.96816E-03  -9.91554E-03   1.04953E-03  -1.13110E-02   2.07086E-04  -1.21676E-02  -4.82289E-04  -1.23559E-02  -9.97188E-04  -1.19615E-02  -1.31636E-03  -1.10311E-02  -1.43674E-03  -9.64461E-03  -1.37495E-03  -7.91816E-03  -1.16580E-03  -5.99924E-03  -8.59727E-04  -4.06080E-03  -5.19508E-04  -2.29503E-03  -2.16550E-04  -9.07154E-04  -2.73604E-05  -1.09814E-04
