#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   4.52565E-03   6.35686E-03   5.70781E-03   7.14608E-03   6.49900E-03   7.13304E-03   6.84979E-03   6.39910E-03   6.73903E-03   5.03921E-03   6.17400E-03   3.15933E-03   5.18846E-03   8.72380E-04   3.83860E-03  -1.70671E-03   2.19734E-03  -4.46676E-03   3.47088E-04  -7.30656E-03  -1.62865E-03  -1.01413E-02  -3.74547E-03  -1.26116E-02  -5.74594E-03  -1.42052E-02  -7.22699E-03  -1.47269E-02  -7.92351E-03  -1.41257E-02  -7.72851E-03  -1.24936E-02  -6.69849E-03  -1.00556E-02  -5.04345E-03  -7.15072E-03  -3.10295E-03  -4.20801E-03  -1.31274E-03  -1.71937E-03  -1.67830E-04  -2.13897E-04
 3.56000E+01   4.59206E-03   6.41380E-03   5.79718E-03   7.21745E-03   6.60625E-03   7.21433E-03   6.96761E-03   6.48564E-03   6.85862E-03   5.12641E-03   6.28587E-03   3.24292E-03   5.28319E-03   9.48619E-04   3.90755E-03  -1.64088E-03   2.23322E-03  -4.41365E-03   3.44329E-04  -7.26773E-03  -1.67366E-03  -1.01176E-02  -3.83844E-03  -1.26039E-02  -5.88728E-03  -1.42125E-02  -7.40599E-03  -1.47459E-02  -8.12169E-03  -1.41517E-02  -7.92364E-03  -1.25217E-02  -6.86904E-03  -1.00813E-02  -5.17276E-03  -7.17065E-03  -3.18297E-03  -4.22047E-03  -1.34675E-03  -1.72470E-03  -1.72194E-04  -2.14583E-04
 3.59000E+01   4.69443E-03   6.49848E-03   5.93515E-03   7.32341E-03   6.77204E-03   7.33483E-03   7.14997E-03   6.61369E-03   7.04399E-03   5.25518E-03   6.45958E-03   3.36608E-03   5.43065E-03   1.06069E-03   4.01537E-03  -1.54439E-03   2.29009E-03  -4.33610E-03   3.41618E-04  -7.21137E-03  -1.74159E-03  -1.00836E-02  -3.98056E-03  -1.25933E-02  -6.10442E-03  -1.42237E-02  -7.68171E-03  -1.47740E-02  -8.42743E-03  -1.41898E-02  -8.22502E-03  -1.25625E-02  -7.13264E-03  -1.01184E-02  -5.37275E-03  -7.19928E-03  -3.30677E-03  -4.23833E-03  -1.39938E-03  -1.73232E-03  -1.78948E-04  -2.15562E-04
 3.61000E+01   4.76456E-03   6.55440E-03   6.02980E-03   7.39325E-03   6.88592E-03   7.41411E-03   7.27540E-03   6.69777E-03   7.17165E-03   5.33956E-03   6.57940E-03   3.44662E-03   5.53261E-03   1.13380E-03   4.09025E-03  -1.48162E-03   2.33007E-03  -4.28584E-03   3.40758E-04  -7.17504E-03  -1.78720E-03  -1.00620E-02  -4.07718E-03  -1.25869E-02  -6.25275E-03  -1.42312E-02  -7.87052E-03  -1.47922E-02  -8.63712E-03  -1.42142E-02  -8.43192E-03  -1.25885E-02  -7.31374E-03  -1.01419E-02  -5.51021E-03  -7.21737E-03  -3.39190E-03  -4.24958E-03  -1.43559E-03  -1.73710E-03  -1.83595E-04  -2.16176E-04
 3.64000E+01   4.87268E-03   6.63739E-03   6.17590E-03   7.49669E-03   7.06193E-03   7.53129E-03   7.46948E-03   6.82179E-03   7.36945E-03   5.46375E-03   6.76533E-03   3.56489E-03   5.69117E-03   1.24088E-03   4.20715E-03  -1.38994E-03   2.39322E-03  -4.21268E-03   3.40887E-04  -7.12240E-03  -1.85616E-03  -1.00309E-02  -4.22505E-03  -1.25779E-02  -6.48080E-03  -1.42423E-02  -8.16152E-03  -1.48183E-02  -8.96075E-03  -1.42490E-02  -8.75157E-03  -1.26254E-02  -7.59371E-03  -1.01750E-02  -5.72283E-03  -7.24273E-03  -3.52363E-03  -4.26529E-03  -1.49162E-03  -1.74376E-03  -1.90790E-04  -2.17028E-04
 3.66000E+01   4.94674E-03   6.69205E-03   6.27613E-03   7.56468E-03   7.18281E-03   7.60814E-03   7.60292E-03   6.90294E-03   7.50560E-03   5.54482E-03   6.89351E-03   3.64191E-03   5.80071E-03   1.31044E-03   4.28821E-03  -1.33055E-03   2.43745E-03  -4.16543E-03   3.41918E-04  -7.08855E-03  -1.90254E-03  -1.00111E-02  -4.32568E-03  -1.25723E-02  -6.63669E-03  -1.42494E-02  -8.36087E-03  -1.48348E-02  -9.18277E-03  -1.42707E-02  -8.97105E-03  -1.26482E-02  -7.78608E-03  -1.01954E-02  -5.86900E-03  -7.25828E-03  -3.61421E-03  -4.27488E-03  -1.53016E-03  -1.74781E-03  -1.95739E-04  -2.17545E-04
 3.69000E+01   5.06091E-03   6.77294E-03   6.43081E-03   7.66506E-03   7.36958E-03   7.72131E-03   7.80932E-03   7.02215E-03   7.71646E-03   5.66363E-03   7.09229E-03   3.75449E-03   5.97090E-03   1.41186E-03   4.41459E-03  -1.24418E-03   2.50708E-03  -4.09691E-03   3.44883E-04  -7.03964E-03  -1.97277E-03  -9.98263E-03  -4.47984E-03  -1.25643E-02  -6.87651E-03  -1.42593E-02  -8.66824E-03  -1.48576E-02  -9.52554E-03  -1.43006E-02  -9.31021E-03  -1.26794E-02  -8.08352E-03  -1.02231E-02  -6.09509E-03  -7.27921E-03  -3.75438E-03  -4.28771E-03  -1.58982E-03  -1.75321E-03  -2.03402E-04  -2.18231E-04
 3.72000E+01   5.17885E-03   6.85237E-03   6.59084E-03   7.76330E-03   7.56307E-03   7.83171E-03   8.02342E-03   7.13805E-03   7.93546E-03   5.77875E-03   7.29907E-03   3.86322E-03   6.14833E-03   1.50950E-03   4.54685E-03  -1.16129E-03   2.58071E-03  -4.03135E-03   3.49551E-04  -6.99297E-03  -2.04389E-03  -9.95553E-03  -4.63802E-03  -1.25564E-02  -7.12378E-03  -1.42677E-02  -8.98595E-03  -1.48776E-02  -9.88038E-03  -1.43266E-02  -9.66165E-03  -1.27062E-02  -8.39195E-03  -1.02467E-02  -6.32968E-03  -7.29686E-03  -3.89987E-03  -4.29843E-03  -1.65176E-03  -1.75768E-03  -2.11359E-04  -2.18795E-04
 3.74000E+01   5.25963E-03   6.90441E-03   6.70058E-03   7.82748E-03   7.69590E-03   7.90360E-03   8.17054E-03   7.21330E-03   8.08610E-03   5.85326E-03   7.44147E-03   3.93339E-03   6.27074E-03   1.57234E-03   4.63836E-03  -1.10809E-03   2.63206E-03  -3.98936E-03   3.53612E-04  -6.96310E-03  -2.09182E-03  -9.93817E-03  -4.74580E-03  -1.25511E-02  -7.29292E-03  -1.42724E-02  -9.20369E-03  -1.48890E-02  -1.01239E-02  -1.43414E-02  -9.90300E-03  -1.27213E-02  -8.60388E-03  -1.02598E-02  -6.49092E-03  -7.30654E-03  -3.99991E-03  -4.30424E-03  -1.69436E-03  -1.76008E-03  -2.16833E-04  -2.19095E-04
 3.77000E+01   5.38412E-03   6.98099E-03   6.86988E-03   7.92157E-03   7.90101E-03   8.00864E-03   8.39794E-03   7.32285E-03   8.31918E-03   5.96138E-03   7.66207E-03   4.03487E-03   6.46065E-03   1.66294E-03   4.78073E-03  -1.03156E-03   2.71252E-03  -3.92905E-03   3.61129E-04  -6.92021E-03  -2.16458E-03  -9.91310E-03  -4.91109E-03  -1.25429E-02  -7.55327E-03  -1.42775E-02  -9.53949E-03  -1.49028E-02  -1.04998E-02  -1.43593E-02  -1.02759E-02  -1.27393E-02  -8.93150E-03  -1.02750E-02  -6.74030E-03  -7.31753E-03  -4.15466E-03  -4.31069E-03  -1.76027E-03  -1.76269E-03  -2.25304E-04  -2.19416E-04
 3.80000E+01   5.51267E-03   7.05557E-03   7.04495E-03   8.01278E-03   8.11335E-03   8.10997E-03   8.63361E-03   7.42804E-03   8.56101E-03   6.06470E-03   7.89125E-03   4.13142E-03   6.65830E-03   1.74881E-03   4.92936E-03  -9.59246E-04   2.79720E-03  -3.87214E-03   3.70361E-04  -6.87963E-03  -2.23843E-03  -9.88908E-03  -5.08089E-03  -1.25339E-02  -7.82185E-03  -1.42798E-02  -9.88664E-03  -1.49119E-02  -1.08889E-02  -1.43711E-02  -1.06622E-02  -1.27507E-02  -9.27113E-03  -1.02842E-02  -6.99892E-03  -7.32375E-03  -4.31521E-03  -4.31409E-03  -1.82867E-03  -1.76397E-03  -2.34096E-04  -2.19563E-04
 3.83000E+01   5.64539E-03   7.12794E-03   7.22591E-03   8.10079E-03   8.33309E-03   8.20719E-03   8.87775E-03   7.52839E-03   8.81179E-03   6.16273E-03   8.12921E-03   4.22257E-03   6.86386E-03   1.82952E-03   5.08437E-03  -8.91471E-04   2.88616E-03  -3.81881E-03   3.81315E-04  -6.84140E-03  -2.31344E-03  -9.86596E-03  -5.25535E-03  -1.25240E-02  -8.09891E-03  -1.42787E-02  -1.02455E-02  -1.49156E-02  -1.12916E-02  -1.43760E-02  -1.10624E-02  -1.27547E-02  -9.62310E-03  -1.02865E-02  -7.26706E-03  -7.32456E-03  -4.48172E-03  -4.31404E-03  -1.89963E-03  -1.76375E-03  -2.43219E-04  -2.19514E-04
 3.85000E+01   5.73623E-03   7.17484E-03   7.34990E-03   8.15751E-03   8.48378E-03   8.26950E-03   9.04531E-03   7.59235E-03   8.98406E-03   6.22489E-03   8.29281E-03   4.28009E-03   7.00538E-03   1.88024E-03   5.19133E-03  -8.48988E-04   2.94789E-03  -3.78537E-03   3.89575E-04  -6.81726E-03  -2.36413E-03  -9.85099E-03  -5.37432E-03  -1.25166E-02  -8.28845E-03  -1.42759E-02  -1.04913E-02  -1.49145E-02  -1.15678E-02  -1.43749E-02  -1.13370E-02  -1.27528E-02  -9.86476E-03  -1.02838E-02  -7.45123E-03  -7.32174E-03  -4.59611E-03  -4.31187E-03  -1.94838E-03  -1.76267E-03  -2.49488E-04  -2.19361E-04
 3.88000E+01   5.87610E-03   7.24295E-03   7.54099E-03   8.23938E-03   8.71622E-03   8.35886E-03   9.30397E-03   7.68348E-03   9.25019E-03   6.31289E-03   8.54581E-03   4.36105E-03   7.22449E-03   1.95131E-03   5.35725E-03  -7.89609E-04   3.04414E-03  -3.73854E-03   4.03404E-04  -6.78308E-03  -2.44123E-03  -9.82908E-03  -5.55690E-03  -1.25040E-02  -8.58019E-03  -1.42678E-02  -1.08704E-02  -1.49071E-02  -1.19939E-02  -1.43660E-02  -1.17609E-02  -1.27422E-02  -1.02380E-02  -1.02727E-02  -7.73576E-03  -7.31193E-03  -4.77288E-03  -4.30507E-03  -2.02374E-03  -1.75952E-03  -2.59178E-04  -2.18931E-04
 3.91000E+01   6.02038E-03   7.30812E-03   7.73831E-03   8.31702E-03   8.95647E-03   8.44283E-03   9.57156E-03   7.76831E-03   9.52577E-03   6.39407E-03   8.80805E-03   4.43510E-03   7.45191E-03   2.01589E-03   5.52987E-03  -7.35823E-04   3.14484E-03  -3.69595E-03   4.18961E-04  -6.75144E-03  -2.51966E-03  -9.80770E-03  -5.74453E-03  -1.24894E-02  -8.88103E-03  -1.42545E-02  -1.12619E-02  -1.48917E-02  -1.24345E-02  -1.43473E-02  -1.21996E-02  -1.27212E-02  -1.06244E-02  -1.02521E-02  -8.03040E-03  -7.29472E-03  -4.95599E-03  -4.29357E-03  -2.10181E-03  -1.75434E-03  -2.69220E-04  -2.18236E-04
 3.94000E+01   6.16912E-03   7.37005E-03   7.94196E-03   8.39000E-03   9.20465E-03   8.52085E-03   9.84821E-03   7.84622E-03   9.81092E-03   6.46774E-03   9.07966E-03   4.50159E-03   7.68776E-03   2.07338E-03   5.70926E-03  -6.88093E-04   3.25004E-03  -3.65790E-03   4.36240E-04  -6.72239E-03  -2.59949E-03  -9.78669E-03  -5.93733E-03  -1.24722E-02  -9.19114E-03  -1.42353E-02  -1.16661E-02  -1.48673E-02  -1.28899E-02  -1.43176E-02  -1.26532E-02  -1.26888E-02  -1.10241E-02  -1.02210E-02  -8.33533E-03  -7.26926E-03  -5.14553E-03  -4.27683E-03  -2.18264E-03  -1.74689E-03  -2.79618E-04  -2.17246E-04
 3.97000E+01   6.32237E-03   7.42841E-03   8.15200E-03   8.45785E-03   9.46084E-03   8.59232E-03   1.01340E-02   7.91650E-03   1.01057E-02   6.53319E-03   9.36073E-03   4.55981E-03   7.93211E-03   2.12316E-03   5.89548E-03  -6.46920E-04   3.35976E-03  -3.62471E-03   4.55236E-04  -6.69605E-03  -2.68075E-03  -9.76589E-03  -6.13539E-03  -1.24521E-02  -9.51067E-03  -1.42093E-02  -1.20832E-02  -1.48328E-02  -1.33602E-02  -1.42757E-02  -1.31220E-02  -1.26435E-02  -1.14374E-02  -1.01781E-02  -8.65067E-03  -7.23463E-03  -5.34159E-03  -4.25429E-03  -2.26627E-03  -1.73693E-03  -2.90376E-04  -2.15930E-04
 4.00000E+01   6.48019E-03   7.48282E-03   8.36849E-03   8.52004E-03   9.72511E-03   8.65661E-03   1.04291E-02   7.97842E-03   1.04103E-02   6.58963E-03   9.65134E-03   4.60899E-03   8.18502E-03   2.16454E-03   6.08856E-03  -6.12845E-04   3.47402E-03  -3.59672E-03   4.75933E-04  -6.67252E-03  -2.76350E-03  -9.74514E-03  -6.33879E-03  -1.24284E-02  -9.83971E-03  -1.41757E-02  -1.25133E-02  -1.47870E-02  -1.38456E-02  -1.42200E-02  -1.36060E-02  -1.25839E-02  -1.18643E-02  -1.01223E-02  -8.97651E-03  -7.18985E-03  -5.54422E-03  -4.22533E-03  -2.35271E-03  -1.72420E-03  -3.01498E-04  -2.14253E-04
 4.02000E+01   6.58793E-03   7.51672E-03   8.51641E-03   8.55810E-03   9.90578E-03   8.69515E-03   1.06309E-02   8.01468E-03   1.06188E-02   6.62184E-03   9.85038E-03   4.63635E-03   8.35839E-03   2.18711E-03   6.22109E-03  -5.94358E-04   3.55270E-03  -3.58113E-03   4.90666E-04  -6.65844E-03  -2.81950E-03  -9.73125E-03  -6.47737E-03  -1.24104E-02  -1.00644E-02  -1.41486E-02  -1.28073E-02  -1.47495E-02  -1.41775E-02  -1.41746E-02  -1.39372E-02  -1.25355E-02  -1.21565E-02  -1.00772E-02  -9.19958E-03  -7.15385E-03  -5.68295E-03  -4.20214E-03  -2.41190E-03  -1.71403E-03  -3.09115E-04  -2.12917E-04
 4.05000E+01   6.75334E-03   7.56370E-03   8.74365E-03   8.60964E-03   1.01835E-02   8.74591E-03   1.09413E-02   8.06090E-03   1.09396E-02   6.66139E-03   1.01569E-02   4.66863E-03   8.62555E-03   2.21284E-03   6.42558E-03  -5.73429E-04   3.67448E-03  -3.56265E-03   5.14147E-04  -6.63985E-03  -2.90477E-03  -9.71019E-03  -6.68972E-03  -1.23796E-02  -1.04094E-02  -1.41001E-02  -1.32591E-02  -1.46820E-02  -1.46881E-02  -1.40928E-02  -1.44468E-02  -1.24488E-02  -1.26061E-02  -9.99666E-03  -9.54291E-03  -7.08981E-03  -5.89653E-03  -4.16100E-03  -2.50303E-03  -1.69603E-03  -3.20843E-04  -2.10557E-04
 4.08000E+01   6.92328E-03   7.60565E-03   8.97730E-03   8.65400E-03   1.04693E-02   8.78754E-03   1.12609E-02   8.09654E-03   1.12701E-02   6.68958E-03   1.04728E-02   4.68957E-03   8.90118E-03   2.22812E-03   6.63685E-03  -5.61240E-04   3.80070E-03  -3.55042E-03   5.39252E-04  -6.62439E-03  -2.99159E-03  -9.68869E-03  -6.90745E-03  -1.23439E-02  -1.07639E-02  -1.40414E-02  -1.37239E-02  -1.45996E-02  -1.52136E-02  -1.39933E-02  -1.49715E-02  -1.23435E-02  -1.30693E-02  -9.89937E-03  -9.89665E-03  -7.01269E-03  -6.11660E-03  -4.11160E-03  -2.59695E-03  -1.67447E-03  -3.32930E-04  -2.07735E-04
 4.11000E+01   7.09769E-03   7.64213E-03   9.21727E-03   8.69052E-03   1.07630E-02   8.81925E-03   1.15896E-02   8.12068E-03   1.16101E-02   6.70543E-03   1.07980E-02   4.69821E-03   9.18513E-03   2.23207E-03   6.85476E-03  -5.58482E-04   3.93127E-03  -3.54490E-03   5.65931E-04  -6.61223E-03  -3.07995E-03  -9.66657E-03  -7.13048E-03  -1.23025E-02  -1.11277E-02  -1.39713E-02  -1.42015E-02  -1.45009E-02  -1.57538E-02  -1.38741E-02  -1.55111E-02  -1.22180E-02  -1.35457E-02  -9.78372E-03  -1.02606E-02  -6.92129E-03  -6.34306E-03  -4.05319E-03  -2.69359E-03  -1.64902E-03  -3.45370E-04  -2.04407E-04
 4.14000E+01   7.27645E-03   7.67266E-03   9.46339E-03   8.71853E-03   1.10643E-02   8.84017E-03   1.19270E-02   8.13234E-03   1.19593E-02   6.70790E-03   1.11323E-02   4.69353E-03   9.47718E-03   2.22378E-03   7.07914E-03  -5.65881E-04   4.06607E-03  -3.54655E-03   5.94122E-04  -6.60351E-03  -3.16985E-03  -9.64363E-03  -7.35872E-03  -1.22549E-02  -1.15007E-02  -1.38888E-02  -1.46915E-02  -1.43842E-02  -1.63083E-02  -1.37337E-02  -1.60653E-02  -1.20705E-02  -1.40350E-02  -9.64808E-03  -1.06345E-02  -6.81432E-03  -6.57572E-03  -3.98495E-03  -2.79290E-03  -1.61933E-03  -3.58152E-04  -2.00529E-04
 4.17000E+01   7.45942E-03   7.69673E-03   9.71547E-03   8.73731E-03   1.13732E-02   8.84941E-03   1.22729E-02   8.13049E-03   1.23176E-02   6.69591E-03   1.14753E-02   4.67447E-03   9.77704E-03   2.20230E-03   7.30974E-03  -5.84200E-04   4.20493E-03  -3.55586E-03   6.23744E-04  -6.59839E-03  -3.26126E-03  -9.61965E-03  -7.59199E-03  -1.22003E-02  -1.18826E-02  -1.37926E-02  -1.51935E-02  -1.42480E-02  -1.68767E-02  -1.35699E-02  -1.66333E-02  -1.18989E-02  -1.45368E-02  -9.49071E-03  -1.10178E-02  -6.69045E-03  -6.81433E-03  -3.90604E-03  -2.89475E-03  -1.58504E-03  -3.71264E-04  -1.96055E-04
 4.20000E+01   7.64642E-03   7.71383E-03   9.97323E-03   8.74615E-03   1.16891E-02   8.84605E-03   1.26269E-02   8.11407E-03   1.26843E-02   6.66834E-03   1.18266E-02   4.63993E-03   1.00843E-02   2.16663E-03   7.54624E-03  -6.14231E-04   4.34763E-03  -3.57336E-03   6.54701E-04  -6.59706E-03  -3.35412E-03  -9.59442E-03  -7.83007E-03  -1.21382E-02  -1.22728E-02  -1.36815E-02  -1.57068E-02  -1.40906E-02  -1.74581E-02  -1.33810E-02  -1.72146E-02  -1.17013E-02  -1.50502E-02  -9.30983E-03  -1.14102E-02  -6.54830E-03  -7.05856E-03  -3.81561E-03  -2.99901E-03  -1.54578E-03  -3.84685E-04  -1.90936E-04
 4.23000E+01   7.83719E-03   7.72343E-03   1.02363E-02   8.74427E-03   1.20117E-02   8.82913E-03   1.29885E-02   8.08199E-03   1.30590E-02   6.62402E-03   1.21857E-02   4.58877E-03   1.03985E-02   2.11576E-03   7.78824E-03  -6.56795E-04   4.49388E-03  -3.59958E-03   6.86877E-04  -6.59970E-03  -3.44839E-03  -9.56774E-03  -8.07268E-03  -1.20677E-02  -1.26709E-02  -1.35542E-02  -1.62307E-02  -1.39103E-02  -1.80517E-02  -1.31649E-02  -1.78081E-02  -1.14756E-02  -1.55746E-02  -9.10359E-03  -1.18110E-02  -6.38644E-03  -7.30800E-03  -3.71276E-03  -3.10549E-03  -1.50117E-03  -3.98393E-04  -1.85122E-04
 4.26000E+01   8.03142E-03   7.72499E-03   1.05043E-02   8.73090E-03   1.23404E-02   8.79768E-03   1.33570E-02   8.03312E-03   1.34411E-02   6.56176E-03   1.25518E-02   4.51982E-03   1.07191E-02   2.04863E-03   8.03524E-03  -7.12727E-04   4.64336E-03  -3.63506E-03   7.20129E-04  -6.60650E-03  -3.54396E-03  -9.53938E-03  -8.31943E-03  -1.19881E-02  -1.30762E-02  -1.34096E-02  -1.67643E-02  -1.37052E-02  -1.86563E-02  -1.29195E-02  -1.84126E-02  -1.12198E-02  -1.61087E-02  -8.87010E-03  -1.22192E-02  -6.20342E-03  -7.56211E-03  -3.59656E-03  -3.21397E-03  -1.45081E-03  -4.12358E-04  -1.78563E-04
 4.29000E+01   8.22875E-03   7.71794E-03   1.07766E-02   8.70525E-03   1.26745E-02   8.75071E-03   1.37317E-02   7.96634E-03   1.38296E-02   6.48037E-03   1.29243E-02   4.43191E-03   1.10452E-02   1.96419E-03   8.28665E-03  -7.82877E-04   4.79565E-03  -3.68036E-03   7.54296E-04  -6.61763E-03  -3.64075E-03  -9.50912E-03  -8.56989E-03  -1.18988E-02  -1.34877E-02  -1.32462E-02  -1.73063E-02  -1.34737E-02  -1.92705E-02  -1.26427E-02  -1.90269E-02  -1.09316E-02  -1.66514E-02  -8.60748E-03  -1.26340E-02  -5.99777E-03  -7.82028E-03  -3.46611E-03  -3.32418E-03  -1.39430E-03  -4.26546E-04  -1.71208E-04
 4.32000E+01   8.42874E-03   7.70173E-03   1.10527E-02   8.66655E-03   1.30133E-02   8.68723E-03   1.41117E-02   7.88051E-03   1.42236E-02   6.37865E-03   1.33020E-02   4.32385E-03   1.13760E-02   1.86137E-03   8.54176E-03  -8.68093E-04   4.95029E-03  -3.73602E-03   7.89184E-04  -6.63331E-03  -3.73860E-03  -9.47675E-03  -8.82350E-03  -1.17989E-02  -1.39046E-02  -1.30628E-02  -1.78553E-02  -1.32139E-02  -1.98927E-02  -1.23326E-02  -1.96490E-02  -1.06091E-02  -1.72011E-02  -8.31383E-03  -1.30541E-02  -5.76801E-03  -8.08176E-03  -3.32047E-03  -3.43580E-03  -1.33125E-03  -4.40915E-04  -1.63004E-04
 4.36000E+01   8.69861E-03   7.66496E-03   1.14253E-02   8.59330E-03   1.34706E-02   8.57524E-03   1.46247E-02   7.73452E-03   1.47555E-02   6.20934E-03   1.38121E-02   4.14644E-03   1.18226E-02   1.69390E-03   8.88622E-03  -1.00659E-03   5.15914E-03  -3.82731E-03   8.36441E-04  -6.66159E-03  -3.87046E-03  -9.42991E-03  -9.16545E-03  -1.16482E-02  -1.44667E-02  -1.27849E-02  -1.85954E-02  -1.28204E-02  -2.07313E-02  -1.18635E-02  -2.04875E-02  -1.01220E-02  -1.79419E-02  -7.87078E-03  -1.36201E-02  -5.42170E-03  -8.43404E-03  -3.10111E-03  -3.58617E-03  -1.23634E-03  -4.60272E-04  -1.50660E-04
