#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   4.02503E-03   7.45893E-03   5.14202E-03   8.59937E-03   5.92493E-03   8.85869E-03   6.31480E-03   8.29391E-03   6.28026E-03   6.98475E-03   5.81828E-03   5.03145E-03   4.95277E-03   2.55057E-03   3.73121E-03  -3.30851E-04   2.21944E-03  -3.48244E-03   4.94941E-04  -6.77868E-03  -1.36113E-03  -1.01076E-02  -3.38164E-03  -1.30875E-02  -5.30945E-03  -1.50674E-02  -6.70701E-03  -1.56666E-02  -7.26282E-03  -1.46779E-02  -6.81112E-03  -1.20687E-02  -5.33494E-03  -7.96650E-03  -2.95004E-03  -2.62699E-03   1.29954E-04   3.61342E-03   3.64481E-03   1.03971E-02   7.35141E-03   1.74138E-02
 3.56000E+01   4.09632E-03   7.53733E-03   5.23940E-03   8.70040E-03   6.04342E-03   8.97646E-03   6.44675E-03   8.42148E-03   6.41621E-03   7.11465E-03   5.94778E-03   5.15619E-03   5.06529E-03   2.66312E-03   3.81694E-03  -2.36635E-04   2.26998E-03  -3.41157E-03   5.03777E-04  -6.73481E-03  -1.39832E-03  -1.00930E-02  -3.47194E-03  -1.31057E-02  -5.45366E-03  -1.51184E-02  -6.89208E-03  -1.57437E-02  -7.46536E-03  -1.47695E-02  -7.00175E-03  -1.21609E-02  -5.48289E-03  -8.04515E-03  -3.02749E-03  -2.67946E-03   1.44610E-04   3.59671E-03   3.76522E-03   1.04221E-02   7.58363E-03   1.74832E-02
 3.59000E+01   4.20715E-03   7.65510E-03   5.39098E-03   8.85215E-03   6.22807E-03   9.15329E-03   6.65264E-03   8.61292E-03   6.62859E-03   7.30941E-03   6.15038E-03   5.34298E-03   5.24167E-03   2.83137E-03   3.95176E-03  -9.62084E-05   2.35008E-03  -3.30647E-03   5.18974E-04  -6.67055E-03  -1.45482E-03  -1.00731E-02  -3.61137E-03  -1.31351E-02  -5.67750E-03  -1.51970E-02  -7.18014E-03  -1.58613E-02  -7.78119E-03  -1.49086E-02  -7.29944E-03  -1.23004E-02  -5.71437E-03  -8.16357E-03  -3.14921E-03  -2.75786E-03   1.66430E-04   3.57277E-03   3.95195E-03   1.04616E-02   7.94478E-03   1.75901E-02
 3.61000E+01   4.28372E-03   7.73369E-03   5.49585E-03   8.95338E-03   6.35599E-03   9.27121E-03   6.79543E-03   8.74050E-03   6.77605E-03   7.43910E-03   6.29123E-03   5.46721E-03   5.36452E-03   2.94306E-03   4.04595E-03  -3.24480E-06   2.40645E-03  -3.23726E-03   5.30430E-04  -6.62875E-03  -1.49302E-03  -1.00610E-02  -3.70712E-03  -1.31561E-02  -5.83201E-03  -1.52507E-02  -7.37948E-03  -1.59408E-02  -8.00012E-03  -1.50022E-02  -7.50610E-03  -1.23939E-02  -5.87533E-03  -8.24270E-03  -3.23422E-03  -2.80987E-03   1.80889E-04   3.55753E-03   4.08075E-03   1.04891E-02   8.19454E-03   1.76630E-02
 3.64000E+01   4.40281E-03   7.85160E-03   5.65917E-03   9.10521E-03   6.55541E-03   9.44798E-03   7.01828E-03   8.93162E-03   7.00645E-03   7.63320E-03   6.51160E-03   5.65293E-03   5.55704E-03   3.10975E-03   4.19397E-03   1.35104E-04   2.49565E-03  -3.13476E-03   5.49662E-04  -6.56760E-03  -1.55120E-03  -1.00446E-02  -3.85521E-03  -1.31893E-02  -6.07211E-03  -1.53330E-02  -7.69002E-03  -1.60615E-02  -8.34173E-03  -1.51436E-02  -7.82900E-03  -1.25348E-02  -6.12726E-03  -8.36137E-03  -3.36779E-03  -2.88735E-03   2.02475E-04   3.53570E-03   4.28080E-03   1.05320E-02   8.58341E-03   1.77744E-02
 3.66000E+01   4.48514E-03   7.93016E-03   5.77222E-03   9.20633E-03   6.69361E-03   9.56564E-03   7.17286E-03   9.05875E-03   7.16644E-03   7.76220E-03   6.66481E-03   5.77620E-03   5.69111E-03   3.22019E-03   4.29732E-03   2.26524E-04   2.55831E-03  -3.06737E-03   5.63884E-04  -6.52786E-03  -1.59062E-03  -1.00348E-02  -3.95706E-03  -1.32125E-02  -6.23802E-03  -1.53889E-02  -7.90510E-03  -1.61427E-02  -8.57868E-03  -1.52384E-02  -8.05326E-03  -1.26288E-02  -6.30250E-03  -8.44031E-03  -3.46105E-03  -2.93856E-03   2.16819E-04   3.52182E-03   4.41897E-03   1.05614E-02   8.85262E-03   1.78498E-02
 3.69000E+01   4.61324E-03   8.04783E-03   5.94833E-03   9.35770E-03   6.90913E-03   9.74167E-03   7.41420E-03   9.24879E-03   7.41647E-03   7.95484E-03   6.90452E-03   5.96005E-03   5.90118E-03   3.38462E-03   4.45966E-03   3.62274E-04   2.65731E-03  -2.96776E-03   5.87388E-04  -6.46982E-03  -1.65079E-03  -1.00216E-02  -4.11479E-03  -1.32489E-02  -6.49609E-03  -1.54738E-02  -8.24041E-03  -1.62652E-02  -8.94865E-03  -1.53806E-02  -8.40385E-03  -1.27696E-02  -6.57684E-03  -8.55810E-03  -3.60755E-03  -3.01453E-03   2.38293E-04   3.50196E-03   4.63384E-03   1.06065E-02   9.27219E-03   1.79637E-02
 3.72000E+01   4.74713E-03   8.16511E-03   6.13267E-03   9.50846E-03   7.13500E-03   9.91684E-03   7.66740E-03   9.43771E-03   7.67911E-03   8.14610E-03   7.15665E-03   6.14230E-03   6.12252E-03   3.54728E-03   4.63118E-03   4.96134E-04   2.76258E-03  -2.87009E-03   6.13585E-04  -6.41369E-03  -1.71230E-03  -1.00103E-02  -4.27880E-03  -1.32867E-02  -6.76581E-03  -1.55596E-02  -8.59175E-03  -1.63879E-02  -9.33695E-03  -1.55225E-02  -8.77231E-03  -1.29094E-02  -6.86564E-03  -8.67469E-03  -3.76236E-03  -3.08924E-03   2.59756E-04   3.48321E-03   4.85836E-03   1.06524E-02   9.71170E-03   1.80782E-02
 3.74000E+01   4.83976E-03   8.24299E-03   6.26034E-03   9.60849E-03   7.29158E-03   1.00330E-02   7.84310E-03   9.56283E-03   7.86152E-03   8.27263E-03   7.33194E-03   6.26270E-03   6.27662E-03   3.65455E-03   4.75085E-03   5.84176E-04   2.83638E-03  -2.80615E-03   6.32596E-04  -6.37735E-03  -1.75411E-03  -1.00037E-02  -4.39183E-03  -1.33127E-02  -6.95243E-03  -1.56171E-02  -8.83533E-03  -1.64696E-02  -9.60652E-03  -1.56164E-02  -9.02838E-03  -1.30018E-02  -7.06661E-03  -8.75146E-03  -3.87040E-03  -3.13820E-03   2.74078E-04   3.47129E-03   5.01371E-03   1.06833E-02   1.00164E-02   1.81543E-02
 3.77000E+01   4.98398E-03   8.35916E-03   6.45935E-03   9.75758E-03   7.53590E-03   1.02058E-02   8.11749E-03   9.74890E-03   8.14664E-03   8.46057E-03   7.60621E-03   6.44128E-03   6.51802E-03   3.81335E-03   4.93869E-03   7.14184E-04   2.95277E-03  -2.71214E-03   6.63518E-04  -6.32450E-03  -1.81811E-03  -9.99514E-03  -4.56717E-03  -1.33523E-02  -7.24309E-03  -1.57033E-02  -9.21546E-03  -1.65911E-02  -1.00277E-02  -1.57558E-02  -9.42889E-03  -1.31384E-02  -7.38131E-03  -8.86468E-03  -4.04005E-03  -3.21009E-03   2.95612E-04   3.45427E-03   5.25567E-03   1.07295E-02   1.04918E-02   1.82673E-02
