#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   3.91920E-03   3.98760E-03   4.73346E-03   3.83396E-03   5.17036E-03   2.96880E-03   5.24100E-03   1.55443E-03   4.97506E-03  -2.45893E-04   4.41907E-03  -2.27206E-03   3.63316E-03  -4.37175E-03   2.68664E-03  -6.40537E-03   1.65291E-03  -8.25084E-03   6.03862E-04  -9.80795E-03  -3.74533E-04  -1.09134E-02  -9.31055E-04  -1.03475E-02  -1.31947E-03  -9.25743E-03  -1.54026E-03  -7.73838E-03  -1.58617E-03  -5.81853E-03  -1.46511E-03  -3.54568E-03  -1.19760E-03  -9.81793E-04  -8.13227E-04   1.80328E-03  -3.46255E-04   4.73869E-03   1.69369E-04   7.75990E-03   7.05491E-04   1.08164E-02
 3.56000E+01   3.94531E-03   4.03925E-03   4.76360E-03   3.89911E-03   5.20039E-03   3.04387E-03   5.26657E-03   1.63578E-03   4.99202E-03  -1.61795E-04   4.42386E-03  -2.18846E-03   3.62309E-03  -4.29150E-03   2.66019E-03  -6.33081E-03   1.60979E-03  -8.18377E-03   5.45081E-04  -9.74965E-03  -4.46140E-04  -1.08647E-02  -1.00267E-03  -1.03097E-02  -1.38651E-03  -9.23049E-03  -1.59851E-03  -7.72202E-03  -1.63135E-03  -5.81230E-03  -1.49323E-03  -3.54906E-03  -1.20519E-03  -9.94284E-04  -7.97554E-04   1.78211E-03  -3.05396E-04   4.70914E-03   2.36541E-04   7.72218E-03   7.99449E-04   1.07705E-02
 3.59000E+01   3.98586E-03   4.11633E-03   4.81081E-03   3.99622E-03   5.24800E-03   3.15561E-03   5.30797E-03   1.75666E-03   5.02084E-03  -3.70572E-05   4.43458E-03  -2.06473E-03   3.61156E-03  -4.17301E-03   2.62393E-03  -6.22105E-03   1.54826E-03  -8.08540E-03   4.59688E-04  -9.66449E-03  -5.51217E-04  -1.07939E-02  -1.10835E-03  -1.02550E-02  -1.48594E-03  -9.19175E-03  -1.68531E-03  -7.69876E-03  -1.69909E-03  -5.80378E-03  -1.53586E-03  -3.55447E-03  -1.21748E-03  -1.01284E-03  -7.75353E-04   1.75108E-03  -2.45790E-04   4.66613E-03   3.35263E-04   7.66747E-03   9.38005E-04   1.07043E-02
 3.61000E+01   4.01380E-03   4.16746E-03   4.84360E-03   4.06056E-03   5.28143E-03   3.22953E-03   5.33755E-03   1.83651E-03   5.04225E-03   4.51763E-05   4.44404E-03  -1.98334E-03   3.60616E-03  -4.09526E-03   2.60195E-03  -6.14924E-03   1.50924E-03  -8.02126E-03   4.04506E-04  -9.60921E-03  -6.19824E-04  -1.07482E-02  -1.17773E-03  -1.02198E-02  -1.55154E-03  -9.16702E-03  -1.74287E-03  -7.68409E-03  -1.74427E-03  -5.79865E-03  -1.56460E-03  -3.55830E-03  -1.22627E-03  -1.02508E-03  -7.61385E-04   1.73087E-03  -2.07103E-04   4.63830E-03   3.99824E-04   7.63222E-03   1.02893E-03   1.06617E-02
 3.64000E+01   4.05708E-03   4.24378E-03   4.89472E-03   4.15647E-03   5.33405E-03   3.33958E-03   5.38484E-03   1.95517E-03   5.07757E-03   1.67163E-04   4.46156E-03  -1.86285E-03   3.60139E-03  -3.98046E-03   2.57212E-03  -6.04352E-03   1.45356E-03  -7.92718E-03   3.24180E-04  -9.52848E-03  -7.20748E-04  -1.06819E-02  -1.28038E-03  -1.01690E-02  -1.64906E-03  -9.13152E-03  -1.82883E-03  -7.66329E-03  -1.81214E-03  -5.79172E-03  -1.60824E-03  -3.56435E-03  -1.24032E-03  -1.04326E-03  -7.41620E-04   1.70127E-03  -1.50531E-04   4.59779E-03   4.94956E-04   7.58112E-03   1.16336E-03   1.06001E-02
 3.66000E+01   4.08682E-03   4.29441E-03   4.93008E-03   4.22002E-03   5.37076E-03   3.41239E-03   5.41828E-03   2.03355E-03   5.10322E-03   2.47593E-04   4.47542E-03  -1.78359E-03   3.60036E-03  -3.90512E-03   2.55425E-03  -5.97435E-03   1.41825E-03  -7.86584E-03   2.72168E-04  -9.47609E-03  -7.86803E-04  -1.06391E-02  -1.34794E-03  -1.01363E-02  -1.71356E-03  -9.10888E-03  -1.88596E-03  -7.65020E-03  -1.85750E-03  -5.78760E-03  -1.63769E-03  -3.56858E-03  -1.25027E-03  -1.05526E-03  -7.29200E-04   1.68200E-03  -1.13727E-04   4.57159E-03   5.57330E-04   7.54821E-03   1.25180E-03   1.05606E-02
 3.69000E+01   4.13276E-03   4.36998E-03   4.98502E-03   4.31476E-03   5.42823E-03   3.52078E-03   5.47126E-03   2.15005E-03   5.14478E-03   3.66917E-04   4.49940E-03  -1.66624E-03   3.60194E-03  -3.79387E-03   2.53037E-03  -5.87250E-03   1.36785E-03  -7.77585E-03   1.96306E-04  -9.39957E-03  -8.84206E-04  -1.05769E-02  -1.44814E-03  -1.00892E-02  -1.80967E-03  -9.07642E-03  -1.97148E-03  -7.63170E-03  -1.92578E-03  -5.78215E-03  -1.68246E-03  -3.57521E-03  -1.26605E-03  -1.07307E-03  -7.11651E-04   1.65375E-03  -5.97834E-05   4.53346E-03   6.49471E-04   7.50051E-03   1.38290E-03   1.05035E-02
 3.72000E+01   4.18029E-03   4.44512E-03   5.04222E-03   4.40881E-03   5.48857E-03   3.62819E-03   5.52757E-03   2.26529E-03   5.18996E-03   4.84681E-04   4.52710E-03  -1.55072E-03   3.60714E-03  -3.68467E-03   2.50984E-03  -5.77289E-03   1.32040E-03  -7.68823E-03   1.22862E-04  -9.32548E-03  -9.79770E-04  -1.05172E-02  -1.54712E-03  -1.00442E-02  -1.90516E-03  -9.04568E-03  -2.05691E-03  -7.61451E-03  -1.99443E-03  -5.77753E-03  -1.72796E-03  -3.58216E-03  -1.28285E-03  -1.09066E-03  -6.95339E-04   1.62630E-03  -7.24042E-06   4.49669E-03   7.40080E-04   7.45476E-03   1.51234E-03   1.04489E-02
 3.74000E+01   4.21285E-03   4.49496E-03   5.08160E-03   4.47112E-03   5.53038E-03   3.69927E-03   5.56694E-03   2.34141E-03   5.22207E-03   5.62337E-04   4.54760E-03  -1.47470E-03   3.61257E-03  -3.61300E-03   2.49794E-03  -5.70771E-03   1.29032E-03  -7.63110E-03   7.51534E-05  -9.27739E-03  -1.04255E-03  -1.04786E-02  -1.61252E-03  -1.00153E-02  -1.96855E-03  -9.02612E-03  -2.11387E-03  -7.60374E-03  -2.04043E-03  -5.77489E-03  -1.75872E-03  -3.58695E-03  -1.29462E-03  -1.10225E-03  -6.85119E-04   1.60842E-03   2.70704E-05   4.47291E-03   7.99724E-04   7.42530E-03   1.59784E-03   1.04138E-02
 3.77000E+01   4.26299E-03   4.56936E-03   5.14252E-03   4.56403E-03   5.59542E-03   3.80509E-03   5.62870E-03   2.45457E-03   5.27315E-03   6.77559E-04   4.58132E-03  -1.36216E-03   3.62358E-03  -3.50714E-03   2.48271E-03  -5.61172E-03   1.24741E-03  -7.54728E-03   5.34744E-06  -9.20717E-03  -1.13547E-03  -1.04226E-02  -1.70986E-03  -9.97356E-03  -2.06334E-03  -8.99812E-03  -2.19942E-03  -7.58858E-03  -2.10988E-03  -5.77155E-03  -1.80553E-03  -3.59438E-03  -1.31310E-03  -1.11946E-03  -6.70730E-04   1.58223E-03   7.75450E-05   4.43830E-03   8.88177E-04   7.38262E-03   1.72507E-03   1.03632E-02
