#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.11000E+01  -1.46562E-02  -1.32195E-02  -1.56537E-02  -2.72335E-03  -1.56533E-02   6.50845E-03  -1.48284E-02   1.42181E-02  -1.33829E-02   2.02022E-02  -1.15314E-02   2.43325E-02  -9.48089E-03   2.65699E-02  -7.41569E-03   2.69721E-02  -5.48658E-03   2.56957E-02  -3.80369E-03   2.29924E-02  -2.43386E-03   1.92015E-02  -1.40191E-03   1.47373E-02  -6.95382E-04   1.00761E-02
 4.14000E+01  -1.44406E-02  -1.32136E-02  -1.53626E-02  -2.79432E-03  -1.52957E-02   6.37650E-03  -1.44166E-02   1.40410E-02  -1.29325E-02   1.99952E-02  -1.10603E-02   2.41102E-02  -9.00838E-03   2.63454E-02  -6.96150E-03   2.67571E-02  -5.06931E-03   2.54999E-02  -3.43946E-03   2.28236E-02  -2.13490E-03   1.90646E-02  -1.17528E-03   1.46348E-02  -5.41816E-04   1.00075E-02
 4.17000E+01  -1.42371E-02  -1.32087E-02  -1.50857E-02  -2.86548E-03  -1.49538E-02   6.24494E-03  -1.40213E-02   1.38646E-02  -1.24987E-02   1.97892E-02  -1.06052E-02   2.38889E-02  -8.55091E-03   2.61219E-02  -6.52087E-03   2.65430E-02  -4.66380E-03   2.53050E-02  -3.08498E-03   2.26553E-02  -1.84357E-03   1.89281E-02  -9.54172E-04   1.45326E-02  -3.91859E-04   9.93898E-03
 4.20000E+01  -1.40450E-02  -1.32046E-02  -1.48224E-02  -2.93655E-03  -1.46268E-02   6.11404E-03  -1.36417E-02   1.36893E-02  -1.20806E-02   1.95845E-02  -1.01654E-02   2.36688E-02  -8.10775E-03   2.58996E-02  -6.09314E-03   2.63300E-02  -4.26946E-03   2.51109E-02  -2.73973E-03   2.24878E-02  -1.55946E-03   1.87922E-02  -7.38308E-04   1.44307E-02  -2.45317E-04   9.87069E-03
 4.23000E+01  -1.38640E-02  -1.32009E-02  -1.45720E-02  -3.00731E-03  -1.43141E-02   5.98403E-03  -1.32771E-02   1.35152E-02  -1.16776E-02   1.93812E-02  -9.74023E-03   2.34503E-02  -7.67821E-03   2.56787E-02  -5.67767E-03   2.61182E-02  -3.88573E-03   2.49179E-02  -2.40324E-03   2.23210E-02  -1.28219E-03   1.86569E-02  -5.27407E-04   1.43292E-02  -1.02006E-04   9.80263E-03
 4.26000E+01  -1.36936E-02  -1.31974E-02  -1.43341E-02  -3.07754E-03  -1.40151E-02   5.85513E-03  -1.29268E-02   1.33427E-02  -1.12890E-02   1.91795E-02  -9.32894E-03   2.32334E-02  -7.26163E-03   2.54594E-02  -5.27386E-03   2.59078E-02  -3.51207E-03   2.47260E-02  -2.07507E-03   2.21551E-02  -1.01141E-03   1.85222E-02  -3.21201E-04   1.42282E-02   3.82498E-05   9.73483E-03
 4.29000E+01  -1.35334E-02  -1.31941E-02  -1.41082E-02  -3.14705E-03  -1.37292E-02   5.72753E-03  -1.25902E-02   1.31717E-02  -1.09142E-02   1.89797E-02  -8.93091E-03   2.30183E-02  -6.85741E-03   2.52418E-02  -4.88114E-03   2.56988E-02  -3.14798E-03   2.45353E-02  -1.75479E-03   2.19902E-02  -7.46773E-04   1.83881E-02  -1.19440E-04   1.41276E-02   1.75618E-04   9.66730E-03
 4.32000E+01  -1.33829E-02  -1.31907E-02  -1.38937E-02  -3.21565E-03  -1.34559E-02   5.60138E-03  -1.22667E-02   1.30026E-02  -1.05524E-02   1.87817E-02  -8.54551E-03   2.28051E-02  -6.46493E-03   2.50258E-02  -4.49895E-03   2.54914E-02  -2.79297E-03   2.43458E-02  -1.44198E-03   2.18262E-02  -4.87954E-04   1.82548E-02   7.81161E-05   1.40275E-02   3.10258E-04   9.60005E-03
 4.36000E+01  -1.31968E-02  -1.31857E-02  -1.36246E-02  -3.30547E-03  -1.31100E-02   5.43570E-03  -1.18548E-02   1.27800E-02  -1.00894E-02   1.85210E-02  -8.05028E-03   2.25240E-02  -5.95895E-03   2.47408E-02  -4.00488E-03   2.52173E-02  -2.33297E-03   2.40952E-02  -1.03587E-03   2.16091E-02  -1.51384E-04   1.80781E-02   3.35376E-04   1.38947E-02   4.85791E-04   9.51081E-03
 4.39000E+01  -1.30676E-02  -1.31815E-02  -1.34349E-02  -3.37141E-03  -1.28639E-02   5.31349E-03  -1.15596E-02   1.26156E-02  -9.75590E-03   1.83280E-02  -7.69211E-03   2.23156E-02  -5.59176E-03   2.45293E-02  -3.64532E-03   2.50136E-02  -1.99742E-03   2.39088E-02  -7.39045E-04   2.14475E-02   9.50266E-05   1.79465E-02   5.23986E-04   1.37957E-02   6.14635E-04   9.44421E-03
 4.42000E+01  -1.29469E-02  -1.31766E-02  -1.32552E-02  -3.43599E-03  -1.26286E-02   5.19316E-03  -1.12757E-02   1.24532E-02  -9.43366E-03   1.81372E-02  -7.34473E-03   2.21094E-02  -5.23455E-03   2.43197E-02  -3.29468E-03   2.48116E-02  -1.66951E-03   2.37238E-02  -4.48480E-04   2.12869E-02   3.36585E-04   1.78155E-02   7.09106E-04   1.36971E-02   7.41222E-04   9.37786E-03
 4.45000E+01  -1.28343E-02  -1.31711E-02  -1.30850E-02  -3.49911E-03  -1.24037E-02   5.07481E-03  -1.10026E-02   1.22932E-02  -9.12216E-03   1.79487E-02  -7.00763E-03   2.19053E-02  -4.88686E-03   2.41121E-02  -2.95250E-03   2.46112E-02  -1.34886E-03   2.35400E-02  -1.63854E-04   2.11272E-02   5.73550E-04   1.76853E-02   8.90925E-04   1.35990E-02   8.65679E-04   9.31177E-03
 4.48000E+01  -1.27297E-02  -1.31648E-02  -1.29239E-02  -3.56065E-03  -1.21888E-02   4.95852E-03  -1.07398E-02   1.21354E-02  -8.82090E-03   1.77626E-02  -6.68035E-03   2.17035E-02  -4.54822E-03   2.39064E-02  -2.61839E-03   2.44125E-02  -1.03510E-03   2.33576E-02   1.15140E-04   2.09686E-02   8.06165E-04   1.75557E-02   1.06962E-03   1.35013E-02   9.88124E-04   9.24592E-03
 4.52000E+01  -1.26019E-02  -1.31550E-02  -1.27228E-02  -3.64011E-03  -1.19170E-02   4.80679E-03  -1.04047E-02   1.19287E-02  -8.43440E-03   1.75181E-02  -6.25846E-03   2.14378E-02  -4.11006E-03   2.36352E-02  -2.18478E-03   2.41501E-02  -6.26891E-04   2.31163E-02   4.78873E-04   2.07585E-02   1.10995E-03   1.73839E-02   1.30333E-03   1.33716E-02   1.14845E-03   9.15844E-03
 4.55000E+01  -1.25144E-02  -1.31464E-02  -1.25817E-02  -3.69766E-03  -1.17238E-02   4.69558E-03  -1.01643E-02   1.17765E-02  -8.15534E-03   1.73376E-02  -5.95237E-03   2.12412E-02  -3.79094E-03   2.34341E-02  -1.86799E-03   2.39552E-02  -3.27905E-04   2.29368E-02   7.45833E-04   2.06020E-02   1.33329E-03   1.72558E-02   1.47540E-03   1.32748E-02   1.26663E-03   9.09306E-03
 4.58000E+01  -1.24339E-02  -1.31367E-02  -1.24486E-02  -3.75337E-03  -1.15392E-02   4.58663E-03  -9.93279E-03   1.16268E-02  -7.88511E-03   1.71594E-02  -5.65468E-03   2.10468E-02  -3.47953E-03   2.32350E-02  -1.55803E-03   2.37618E-02  -3.47279E-05   2.27585E-02   1.00807E-03   2.04463E-02   1.55301E-03   1.71282E-02   1.64488E-03   1.31783E-02   1.38315E-03   9.02783E-03
 4.61000E+01  -1.23600E-02  -1.31257E-02  -1.23232E-02  -3.80717E-03  -1.13629E-02   4.48001E-03  -9.70987E-03   1.14795E-02  -7.62332E-03   1.69837E-02  -5.36502E-03   2.08546E-02  -3.17549E-03   2.30377E-02  -1.25457E-03   2.35699E-02   2.52928E-04   2.25814E-02   1.26584E-03   2.02914E-02   1.76930E-03   1.70011E-02   1.81191E-03   1.30820E-02   1.49810E-03   8.96272E-03
 4.65000E+01  -1.22714E-02  -1.31091E-02  -1.21673E-02  -3.87584E-03  -1.11402E-02   4.34150E-03  -9.42532E-03   1.12870E-02  -7.28678E-03   1.67532E-02  -4.99067E-03   2.06017E-02  -2.78096E-03   2.27775E-02  -8.59542E-04   2.33164E-02   6.28349E-04   2.23468E-02   1.60295E-03   2.00860E-02   2.05265E-03   1.68323E-02   2.03104E-03   1.29541E-02   1.64909E-03   8.87607E-03
 4.68000E+01  -1.22121E-02  -1.30950E-02  -1.20587E-02  -3.92497E-03  -1.09821E-02   4.24042E-03  -9.22099E-03   1.11456E-02  -7.04330E-03   1.65831E-02  -4.71838E-03   2.04146E-02  -2.49279E-03   2.25845E-02  -5.70080E-04   2.31279E-02   9.04157E-04   2.21721E-02   1.85113E-03   1.99327E-02   2.26160E-03   1.67062E-02   2.19287E-03   1.28583E-02   1.76071E-03   8.81114E-03
 4.71000E+01  -1.21586E-02  -1.30795E-02  -1.19568E-02  -3.97201E-03  -1.08311E-02   4.14177E-03  -9.02409E-03   1.10067E-02  -6.80713E-03   1.64154E-02  -4.45299E-03   2.02295E-02  -2.21092E-03   2.23932E-02  -2.86149E-04   2.29407E-02   1.17529E-03   2.19983E-02   2.09554E-03   1.97800E-02   2.46769E-03   1.65804E-02   2.35266E-03   1.27627E-02   1.87105E-03   8.74623E-03
 4.75000E+01  -1.20961E-02  -1.30564E-02  -1.18309E-02  -4.03139E-03  -1.06407E-02   4.01405E-03  -8.77259E-03   1.08253E-02  -6.50304E-03   1.61955E-02  -4.10935E-03   1.99860E-02  -1.84440E-03   2.21407E-02   8.42628E-05   2.26931E-02   1.52993E-03   2.17678E-02   2.41589E-03   1.95772E-02   2.73825E-03   1.64130E-02   2.56273E-03   1.26353E-02   2.01626E-03   8.65965E-03
 4.78000E+01  -1.20554E-02  -1.30372E-02  -1.17437E-02  -4.07338E-03  -1.05056E-02   3.92114E-03  -8.59187E-03   1.06922E-02  -6.28272E-03   1.60332E-02  -3.85892E-03   1.98057E-02  -1.57615E-03   2.19532E-02   3.56261E-04   2.25087E-02   1.79102E-03   2.15959E-02   2.65222E-03   1.94256E-02   2.93819E-03   1.62876E-02   2.71818E-03   1.25397E-02   2.12383E-03   8.59463E-03
 4.82000E+01  -1.20093E-02  -1.30090E-02  -1.16366E-02  -4.12589E-03  -1.03353E-02   3.80115E-03  -8.36092E-03   1.05187E-02  -5.99876E-03   1.58205E-02  -3.53424E-03   1.95683E-02  -1.22685E-03   2.17055E-02   7.11604E-04   2.22645E-02   2.13299E-03   2.13677E-02   2.96240E-03   1.92239E-02   3.20103E-03   1.61206E-02   2.92281E-03   1.24122E-02   2.26560E-03   8.50776E-03
 4.85000E+01  -1.19804E-02  -1.29858E-02  -1.15628E-02  -4.16261E-03  -1.02146E-02   3.71408E-03  -8.19488E-03   1.03914E-02  -5.79280E-03   1.56635E-02  -3.29733E-03   1.93924E-02  -9.70854E-04   2.15215E-02   9.72890E-04   2.20825E-02   2.38509E-03   2.11972E-02   3.19152E-03   1.90730E-02   3.39551E-03   1.59953E-02   3.07442E-03   1.23164E-02   2.37073E-03   8.44242E-03
 4.89000E+01  -1.19492E-02  -1.29520E-02  -1.14729E-02  -4.20797E-03  -1.00626E-02   3.60191E-03  -7.98261E-03   1.02255E-02  -5.52708E-03   1.54577E-02  -2.98980E-03   1.91608E-02  -6.37086E-04   2.12782E-02   1.31468E-03   2.18412E-02   2.71570E-03   2.09705E-02   3.49260E-03   1.88719E-02   3.65147E-03   1.58281E-02   3.27421E-03   1.21884E-02   2.50943E-03   8.35496E-03
 4.92000E+01  -1.19311E-02  -1.29245E-02  -1.14114E-02  -4.23924E-03  -9.95502E-03   3.52073E-03  -7.82995E-03   1.01039E-02  -5.33417E-03   1.53058E-02  -2.76512E-03   1.89891E-02  -3.92168E-04   2.10971E-02   1.56631E-03   2.16612E-02   2.95971E-03   2.08010E-02   3.71527E-03   1.87211E-02   3.84106E-03   1.57026E-02   3.42238E-03   1.20921E-02   2.61241E-03   8.28906E-03
 4.96000E+01  -1.19136E-02  -1.28848E-02  -1.13370E-02  -4.27721E-03  -9.81976E-03   3.41643E-03  -7.63468E-03   9.94562E-03  -5.08502E-03   1.51066E-02  -2.47314E-03   1.87627E-02  -7.24628E-05   2.08576E-02   1.89585E-03   2.14221E-02   3.28008E-03   2.05753E-02   4.00817E-03   1.85199E-02   4.09084E-03   1.55347E-02   3.61783E-03   1.19631E-02   2.74837E-03   8.20071E-03
 4.99000E+01  -1.19053E-02  -1.28527E-02  -1.12868E-02  -4.30286E-03  -9.72417E-03   3.34118E-03  -7.49418E-03   9.82968E-03  -4.90396E-03   1.49596E-02  -2.25959E-03   1.85948E-02   1.62403E-04   2.06791E-02   2.13873E-03   2.12435E-02   3.51677E-03   2.04062E-02   4.22499E-03   1.83688E-02   4.27602E-03   1.54084E-02   3.76291E-03   1.18659E-02   2.84939E-03   8.13401E-03
 5.03000E+01  -1.19004E-02  -1.28067E-02  -1.12267E-02  -4.33323E-03  -9.60415E-03   3.24479E-03  -7.31441E-03   9.67877E-03  -4.66991E-03   1.47667E-02  -1.98177E-03   1.83732E-02   4.69315E-04   2.04427E-02   2.45714E-03   2.10061E-02   3.82783E-03   2.01807E-02   4.51045E-03   1.81669E-02   4.52019E-03   1.52392E-02   3.95443E-03   1.17355E-02   2.98287E-03   8.04443E-03
 5.07000E+01  -1.19020E-02  -1.27569E-02  -1.11742E-02  -4.35917E-03  -9.49223E-03   3.15294E-03  -7.14287E-03   9.53202E-03  -4.44389E-03   1.45772E-02  -1.71147E-03   1.81541E-02   7.69417E-04   2.02079E-02   2.76961E-03   2.07692E-02   4.13392E-03   1.99551E-02   4.79195E-03   1.79644E-02   4.76136E-03   1.50691E-02   4.14384E-03   1.16041E-02   3.11502E-03   7.95400E-03
 5.10000E+01  -1.19074E-02  -1.27171E-02  -1.11395E-02  -4.37568E-03  -9.41334E-03   3.08703E-03  -7.01936E-03   9.42466E-03  -4.27940E-03   1.44373E-02  -1.51347E-03   1.79914E-02   9.90219E-04   2.00326E-02   3.00024E-03   2.05919E-02   4.36036E-03   1.97857E-02   5.00057E-03   1.78118E-02   4.94034E-03   1.49408E-02   4.28457E-03   1.15048E-02   3.21330E-03   7.88556E-03
 5.14000E+01  -1.19198E-02  -1.26604E-02  -1.10993E-02  -4.39371E-03  -9.31458E-03   3.00311E-03  -6.86123E-03   9.28506E-03  -4.06647E-03   1.42536E-02  -1.25549E-03   1.77764E-02   1.27916E-03   1.98000E-02   3.30296E-03   2.03555E-02   4.65827E-03   1.95593E-02   5.27552E-03   1.76075E-02   5.17654E-03   1.47685E-02   4.47048E-03   1.13713E-02   3.34323E-03   7.79339E-03
 5.18000E+01  -1.19379E-02  -1.25997E-02  -1.10656E-02  -4.40716E-03  -9.22279E-03   2.92372E-03  -6.71022E-03   9.14945E-03  -3.86053E-03   1.40730E-02  -1.00409E-03   1.75635E-02   1.56210E-03   1.95683E-02   3.60043E-03   2.01192E-02   4.95176E-03   1.93320E-02   5.54690E-03   1.74019E-02   5.41003E-03   1.45947E-02   4.65448E-03   1.12363E-02   3.47195E-03   7.70007E-03
 5.21000E+01  -1.19550E-02  -1.25514E-02  -1.10443E-02  -4.41419E-03  -9.15830E-03   2.86716E-03  -6.60143E-03   9.05034E-03  -3.71046E-03   1.39396E-02  -8.19700E-04   1.74050E-02   1.77053E-03   1.93951E-02   3.82020E-03   1.99418E-02   5.16905E-03   1.91610E-02   5.74816E-03   1.72467E-02   5.58341E-03   1.44632E-02   4.79124E-03   1.11340E-02   3.56770E-03   7.62927E-03
