#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   4.74284E-03   1.03439E-03   5.81612E-03   4.10713E-04   6.52228E-03  -5.75982E-04   6.88754E-03  -1.78422E-03   6.94743E-03  -3.08493E-03   6.74529E-03  -4.36404E-03   6.33008E-03  -5.52461E-03   5.75389E-03  -6.48854E-03   5.06922E-03  -7.19770E-03   4.32640E-03  -7.61445E-03   3.57124E-03  -7.72158E-03   2.84315E-03  -7.52167E-03   2.17370E-03  -7.03595E-03   1.58588E-03  -6.30268E-03   1.09379E-03  -5.37525E-03   7.03037E-04  -4.31995E-03   4.11561E-04  -3.21363E-03   2.10825E-04  -2.14133E-03   8.72933E-05  -1.19402E-03   2.39663E-05  -4.66555E-04   1.82688E-06  -5.59253E-05
 3.56000E+01   4.74517E-03   1.04439E-03   5.81083E-03   4.19700E-04   6.50573E-03  -5.69610E-04   6.85712E-03  -1.78140E-03   6.90162E-03  -3.08604E-03   6.68372E-03  -4.36897E-03   6.25354E-03  -5.53292E-03   5.66421E-03  -6.49956E-03   4.96919E-03  -7.21061E-03   4.21952E-03  -7.62840E-03   3.46154E-03  -7.73575E-03   2.73489E-03  -7.53533E-03   2.07110E-03  -7.04848E-03   1.49279E-03  -6.31365E-03   1.01343E-03  -5.38437E-03   6.37728E-04  -4.32708E-03   3.62481E-04  -3.21879E-03   1.77823E-04  -2.14467E-03   6.87425E-05  -1.19584E-03   1.66669E-05  -4.67250E-04   9.46612E-07  -5.60070E-05
 3.59000E+01   4.74947E-03   1.06020E-03   5.80410E-03   4.34455E-04   6.48250E-03  -5.58288E-04   6.81343E-03  -1.77490E-03   6.83515E-03  -3.08493E-03   6.59385E-03  -4.37315E-03   6.14136E-03  -5.54179E-03   5.53241E-03  -6.51218E-03   4.82183E-03  -7.22588E-03   4.06181E-03  -7.64516E-03   3.29945E-03  -7.75289E-03   2.57475E-03  -7.55188E-03   1.91918E-03  -7.06367E-03   1.35484E-03  -6.32689E-03   8.94264E-04  -5.39531E-03   5.40825E-04  -4.33558E-03   2.89621E-04  -3.22490E-03   1.28810E-04  -2.14861E-03   4.11825E-05  -1.19797E-03   5.81914E-06  -4.68058E-04  -3.61891E-07  -5.61013E-05
 3.61000E+01   4.75288E-03   1.07126E-03   5.80042E-03   4.45087E-04   6.46809E-03  -5.49636E-04   6.78562E-03  -1.76915E-03   6.79235E-03  -3.08246E-03   6.53562E-03  -4.37391E-03   6.06837E-03  -5.54543E-03   5.44638E-03  -6.51814E-03   4.72544E-03  -7.23348E-03   3.95846E-03  -7.65370E-03   3.19307E-03  -7.76172E-03   2.46952E-03  -7.56043E-03   1.81924E-03  -7.07149E-03   1.26402E-03  -6.33367E-03   8.15759E-04  -5.40087E-03   4.76947E-04  -4.33986E-03   2.41568E-04  -3.22794E-03   9.64702E-05  -2.15055E-03   2.29911E-05  -1.19900E-03  -1.34324E-06  -4.68447E-04  -1.22608E-06  -5.61462E-05
 3.64000E+01   4.75885E-03   1.08856E-03   5.79614E-03   4.62138E-04   6.44810E-03  -5.35128E-04   6.74591E-03  -1.75854E-03   6.73049E-03  -3.07634E-03   6.45086E-03  -4.37225E-03   5.96162E-03  -5.54773E-03   5.32016E-03  -6.52363E-03   4.58365E-03  -7.24125E-03   3.80615E-03  -7.66281E-03   3.03605E-03  -7.77129E-03   2.31400E-03  -7.56973E-03   1.67141E-03  -7.07996E-03   1.12955E-03  -6.34094E-03   6.99437E-04  -5.40675E-03   3.82240E-04  -4.34430E-03   1.70285E-04  -3.23103E-03   4.84756E-05  -2.15248E-03  -4.01650E-06  -1.20001E-03  -1.19803E-05  -4.68816E-04  -2.50986E-06  -5.61880E-05
 3.66000E+01   4.76338E-03   1.10054E-03   5.79412E-03   4.74188E-04   6.43588E-03  -5.24503E-04   6.72079E-03  -1.75024E-03   6.69082E-03  -3.07075E-03   6.39608E-03  -4.36937E-03   5.89230E-03  -5.54728E-03   5.23792E-03  -6.52514E-03   4.49102E-03  -7.24416E-03   3.70644E-03  -7.66655E-03   2.93310E-03  -7.77536E-03   2.21191E-03  -7.57371E-03   1.57425E-03  -7.08355E-03   1.04109E-03  -6.34395E-03   6.22860E-04  -5.40910E-03   3.19851E-04  -4.34601E-03   1.23301E-04  -3.23216E-03   1.68272E-05  -2.15314E-03  -2.18327E-05  -1.20033E-03  -1.89996E-05  -4.68926E-04  -3.35726E-06  -5.61994E-05
 3.69000E+01   4.77105E-03   1.11911E-03   5.79235E-03   4.93206E-04   6.41922E-03  -5.07252E-04   6.68516E-03  -1.73609E-03   6.63368E-03  -3.06028E-03   6.31653E-03  -4.36260E-03   5.79111E-03  -5.54383E-03   5.11742E-03  -6.52437E-03   4.35495E-03  -7.24531E-03   3.55966E-03  -7.66888E-03   2.78129E-03  -7.77821E-03   2.06116E-03  -7.57655E-03   1.43062E-03  -7.08603E-03   9.10212E-04  -6.34587E-03   5.09463E-04  -5.41042E-03   2.27404E-04  -4.34678E-03   5.36423E-05  -3.23253E-03  -3.01179E-05  -2.15324E-03  -4.82708E-05  -1.20032E-03  -2.94193E-05  -4.68897E-04  -4.61554E-06  -5.61934E-05
 3.72000E+01   4.77974E-03   1.13834E-03   5.79210E-03   5.13255E-04   6.40458E-03  -4.88557E-04   6.65199E-03  -1.72005E-03   6.57939E-03  -3.04749E-03   6.24015E-03  -4.35312E-03   5.69329E-03  -5.53730E-03   5.00039E-03  -6.52022E-03   4.22234E-03  -7.24290E-03   3.41624E-03  -7.66755E-03   2.63264E-03  -7.77740E-03   1.91328E-03  -7.57587E-03   1.28954E-03  -7.08522E-03   7.81501E-04  -6.34486E-03   3.97838E-04  -5.40923E-03   1.36327E-04  -4.34554E-03  -1.50323E-05  -3.23139E-03  -7.64270E-05  -2.15234E-03  -7.43637E-05  -1.19975E-03  -3.97073E-05  -4.68647E-04  -5.85835E-06  -5.61608E-05
 3.74000E+01   4.78611E-03   1.15149E-03   5.79278E-03   5.27142E-04   6.39593E-03  -4.75361E-04   6.63126E-03  -1.70840E-03   6.54480E-03  -3.03779E-03   6.19099E-03  -4.34540E-03   5.62995E-03  -5.53136E-03   4.92430E-03  -6.51572E-03   4.13586E-03  -7.23944E-03   3.32249E-03  -7.66475E-03   2.53529E-03  -7.77496E-03   1.81631E-03  -7.57357E-03   1.19690E-03  -7.08297E-03   6.96901E-04  -6.34265E-03   3.24407E-04  -5.40712E-03   7.63701E-05  -4.34366E-03  -6.02680E-05  -3.22983E-03  -1.06946E-04  -2.15122E-03  -9.15670E-05  -1.19907E-03  -4.64927E-05  -4.68364E-04  -6.67830E-06  -5.61250E-05
 3.77000E+01   4.79652E-03   1.17168E-03   5.79507E-03   5.48680E-04   6.38464E-03  -4.54570E-04   6.60221E-03  -1.68963E-03   6.49528E-03  -3.02162E-03   6.11989E-03  -4.33190E-03   5.53775E-03  -5.52027E-03   4.81305E-03  -6.50656E-03   4.00901E-03  -7.23167E-03   3.18466E-03  -7.65789E-03   2.39190E-03  -7.76863E-03   1.67324E-03  -7.56755E-03   1.06007E-03  -7.07718E-03   5.71808E-04  -6.33716E-03   2.15735E-04  -5.40211E-03  -1.24260E-05  -4.33933E-03  -1.27303E-04  -3.22638E-03  -1.52196E-04  -2.14877E-03  -1.17085E-04  -1.19763E-03  -5.65614E-05  -4.67775E-04  -7.89537E-06  -5.60515E-05
