#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.48000E+01  -1.23743E+00  -2.44461E+00  -1.35980E+00  -2.88621E+00  -1.43983E+00  -3.32362E+00  -1.46973E+00  -3.74773E+00  -1.44313E+00  -4.15017E+00  -1.35523E+00  -4.52346E+00  -1.20285E+00  -4.86118E+00  -9.84526E-01  -5.15808E+00  -7.00576E-01  -5.41028E+00  -3.53072E-01  -5.61541E+00   5.41756E-02  -5.77278E+00   5.15681E-01  -5.88355E+00   1.02438E+00  -5.95090E+00
 4.52000E+01  -1.26375E+00  -2.43492E+00  -1.38901E+00  -2.87396E+00  -1.47117E+00  -3.30846E+00  -1.50231E+00  -3.72930E+00  -1.47598E+00  -4.12808E+00  -1.38728E+00  -4.49731E+00  -1.23301E+00  -4.83055E+00  -1.01172E+00  -5.12254E+00  -7.23752E-01  -5.36938E+00  -3.71244E-01  -5.56871E+00   4.18981E-02  -5.71984E+00   5.10069E-01  -5.82395E+00   1.02607E+00  -5.88425E+00
 4.55000E+01  -1.28368E+00  -2.42768E+00  -1.41111E+00  -2.86482E+00  -1.49488E+00  -3.29719E+00  -1.52695E+00  -3.71562E+00  -1.50079E+00  -4.11171E+00  -1.41146E+00  -4.47797E+00  -1.25573E+00  -4.80792E+00  -1.03215E+00  -5.09631E+00  -7.41097E-01  -5.33923E+00  -3.84757E-01  -5.53430E+00   3.28904E-02  -5.68086E+00   5.06152E-01  -5.78008E+00   1.02773E+00  -5.83521E+00
 4.58000E+01  -1.30378E+00  -2.42045E+00  -1.43340E+00  -2.85573E+00  -1.51877E+00  -3.28598E+00  -1.55175E+00  -3.70205E+00  -1.52575E+00  -4.09551E+00  -1.43576E+00  -4.45884E+00  -1.27853E+00  -4.78557E+00  -1.05261E+00  -5.07043E+00  -7.58418E-01  -5.30950E+00  -3.98180E-01  -5.50041E+00   2.40466E-02  -5.64248E+00   5.02478E-01  -5.73691E+00   1.02971E+00  -5.78697E+00
 4.61000E+01  -1.32406E+00  -2.41323E+00  -1.45587E+00  -2.84666E+00  -1.54284E+00  -3.27484E+00  -1.57674E+00  -3.68857E+00  -1.55086E+00  -4.07944E+00  -1.46018E+00  -4.43991E+00  -1.30142E+00  -4.76349E+00  -1.07312E+00  -5.04489E+00  -7.75722E-01  -5.28020E+00  -4.11520E-01  -5.46702E+00   1.53597E-02  -5.60469E+00   4.99040E-01  -5.69443E+00   1.03201E+00  -5.73951E+00
 4.65000E+01  -1.35137E+00  -2.40359E+00  -1.48613E+00  -2.83459E+00  -1.57524E+00  -3.26004E+00  -1.61033E+00  -3.67073E+00  -1.58461E+00  -4.05822E+00  -1.49296E+00  -4.41495E+00  -1.33208E+00  -4.73443E+00  -1.10053E+00  -5.01133E+00  -7.98777E-01  -5.24174E+00  -4.29186E-01  -5.42325E+00   4.01014E-03  -5.55521E+00   4.94810E-01  -5.63883E+00   1.03556E+00  -5.67742E+00
 4.68000E+01  -1.37207E+00  -2.39634E+00  -1.50905E+00  -2.82555E+00  -1.59976E+00  -3.24898E+00  -1.63575E+00  -3.65742E+00  -1.61012E+00  -4.04243E+00  -1.51771E+00  -4.39643E+00  -1.35521E+00  -4.71290E+00  -1.12116E+00  -4.98652E+00  -8.16064E-01  -5.21334E+00  -4.42355E-01  -5.39097E+00  -4.33532E-03  -5.51874E+00   4.91897E-01  -5.59789E+00   1.03858E+00  -5.63173E+00
 4.71000E+01  -1.39295E+00  -2.38906E+00  -1.53216E+00  -2.81649E+00  -1.62448E+00  -3.23793E+00  -1.66135E+00  -3.64417E+00  -1.63580E+00  -4.02674E+00  -1.54261E+00  -4.37806E+00  -1.37844E+00  -4.69158E+00  -1.14184E+00  -4.96199E+00  -8.33353E-01  -5.18531E+00  -4.55460E-01  -5.35914E+00  -1.25445E-02  -5.48282E+00   4.89198E-01  -5.55759E+00   1.04189E+00  -5.58679E+00
 4.75000E+01  -1.42108E+00  -2.37930E+00  -1.56329E+00  -2.80438E+00  -1.65777E+00  -3.22321E+00  -1.69580E+00  -3.62656E+00  -1.67032E+00  -4.00595E+00  -1.57605E+00  -4.35378E+00  -1.40959E+00  -4.66348E+00  -1.16952E+00  -4.92970E+00  -8.56419E-01  -5.14847E+00  -4.72844E-01  -5.31738E+00  -2.32877E-02  -5.43575E+00   4.85924E-01  -5.50483E+00   1.04677E+00  -5.52799E+00
 4.78000E+01  -1.44241E+00  -2.37192E+00  -1.58687E+00  -2.79525E+00  -1.68297E+00  -3.21215E+00  -1.72187E+00  -3.61338E+00  -1.69643E+00  -3.99043E+00  -1.60130E+00  -4.33570E+00  -1.43309E+00  -4.64261E+00  -1.19036E+00  -4.90578E+00  -8.73735E-01  -5.12124E+00  -4.85823E-01  -5.28656E+00  -3.12003E-02  -5.40105E+00   4.83705E-01  -5.46598E+00   1.05075E+00  -5.48472E+00
 4.82000E+01  -1.47114E+00  -2.36198E+00  -1.61864E+00  -2.78301E+00  -1.71690E+00  -3.19737E+00  -1.75695E+00  -3.59581E+00  -1.73153E+00  -3.96982E+00  -1.63523E+00  -4.31176E+00  -1.46462E+00  -4.61504E+00  -1.21827E+00  -4.87426E+00  -8.96854E-01  -5.08543E+00  -5.03057E-01  -5.24609E+00  -4.15670E-02  -5.35557E+00   4.81051E-01  -5.41511E+00   1.05650E+00  -5.42813E+00
 4.85000E+01  -1.49293E+00  -2.35445E+00  -1.64271E+00  -2.77375E+00  -1.74260E+00  -3.18623E+00  -1.78350E+00  -3.58262E+00  -1.75808E+00  -3.95440E+00  -1.66088E+00  -4.29391E+00  -1.48842E+00  -4.59454E+00  -1.23930E+00  -4.85088E+00  -9.14223E-01  -5.05892E+00  -5.15936E-01  -5.21619E+00  -4.92108E-02  -5.32202E+00   4.79283E-01  -5.37765E+00   1.06113E+00  -5.38649E+00
 4.89000E+01  -1.52228E+00  -2.34426E+00  -1.67514E+00  -2.76130E+00  -1.77720E+00  -3.17130E+00  -1.81924E+00  -3.56501E+00  -1.79379E+00  -3.93386E+00  -1.69533E+00  -4.27021E+00  -1.52036E+00  -4.56741E+00  -1.26748E+00  -4.82002E+00  -9.37429E-01  -5.02402E+00  -5.33053E-01  -5.17692E+00  -5.92362E-02  -5.27803E+00   4.77213E-01  -5.32859E+00   1.06773E+00  -5.33203E+00
 4.92000E+01  -1.54453E+00  -2.33652E+00  -1.69971E+00  -2.75186E+00  -1.80341E+00  -3.16003E+00  -1.84629E+00  -3.55175E+00  -1.82081E+00  -3.91847E+00  -1.72138E+00  -4.25250E+00  -1.54448E+00  -4.54719E+00  -1.28872E+00  -4.79710E+00  -9.54874E-01  -4.99816E+00  -5.45856E-01  -5.14789E+00  -6.66363E-02  -5.24557E+00   4.75871E-01  -5.29245E+00   1.07297E+00  -5.29197E+00
 4.96000E+01  -1.57451E+00  -2.32601E+00  -1.73280E+00  -2.73911E+00  -1.83870E+00  -3.14486E+00  -1.88270E+00  -3.53398E+00  -1.85715E+00  -3.89791E+00  -1.75638E+00  -4.22894E+00  -1.57685E+00  -4.52040E+00  -1.31718E+00  -4.76681E+00  -9.78196E-01  -4.96409E+00  -5.62888E-01  -5.10973E+00  -7.63522E-02  -5.20299E+00   4.74353E-01  -5.24513E+00   1.08037E+00  -5.23959E+00
 4.99000E+01  -1.59723E+00  -2.31800E+00  -1.75788E+00  -2.72941E+00  -1.86543E+00  -3.13337E+00  -1.91027E+00  -3.52057E+00  -1.88465E+00  -3.88245E+00  -1.78285E+00  -4.21130E+00  -1.60131E+00  -4.50040E+00  -1.33865E+00  -4.74428E+00  -9.95737E-01  -4.93882E+00  -5.75638E-01  -5.08149E+00  -8.35311E-02  -5.17156E+00   4.73412E-01  -5.21027E+00   1.08621E+00  -5.20106E+00
 5.03000E+01  -1.62785E+00  -2.30710E+00  -1.79166E+00  -2.71628E+00  -1.90143E+00  -3.11787E+00  -1.94737E+00  -3.50256E+00  -1.92163E+00  -3.86177E+00  -1.81842E+00  -4.18777E+00  -1.63414E+00  -4.47384E+00  -1.36743E+00  -4.71445E+00  -1.01920E+00  -4.90547E+00  -5.92611E-01  -5.04435E+00  -9.29662E-02  -5.13032E+00   4.72414E-01  -5.16462E+00   1.09438E+00  -5.15069E+00
 5.07000E+01  -1.65884E+00  -2.29594E+00  -1.82584E+00  -2.70290E+00  -1.93783E+00  -3.10213E+00  -1.98487E+00  -3.48436E+00  -1.95899E+00  -3.84098E+00  -1.85433E+00  -4.16423E+00  -1.66724E+00  -4.44737E+00  -1.39639E+00  -4.68485E+00  -1.04275E+00  -4.87251E+00  -6.09561E-01  -5.00776E+00  -1.02253E-01  -5.08981E+00   4.71701E-01  -5.11990E+00   1.10298E+00  -5.10146E+00
