#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   2.94009E-03   3.92628E-03   3.61961E-03   3.41109E-03   4.04352E-03   2.06335E-03   4.21274E-03   1.02139E-04   4.14313E-03  -2.25101E-03   3.86419E-03  -4.77850E-03   3.41655E-03  -7.27420E-03   2.84870E-03  -9.55126E-03   2.21311E-03  -1.14497E-02   1.56223E-03  -1.28434E-02   9.44575E-04  -1.36451E-02   4.01345E-04  -1.38108E-02  -3.63888E-05  -1.33416E-02  -3.49583E-04  -1.22834E-02  -5.32186E-04  -1.07256E-02  -5.91137E-04  -8.79660E-03  -5.45462E-04  -6.65937E-03  -4.24620E-04  -4.50470E-03  -2.66311E-04  -2.54457E-03  -1.14030E-04  -1.00535E-03  -1.47001E-05  -1.21658E-04
 3.56000E+01   2.94903E-03   4.00474E-03   3.62638E-03   3.51363E-03   4.04478E-03   2.18539E-03   4.20536E-03   2.38280E-04   4.12447E-03  -2.10653E-03   3.83237E-03  -4.63143E-03   3.37066E-03  -7.12988E-03   2.78892E-03  -9.41435E-03   2.14075E-03  -1.13240E-02   1.47965E-03  -1.27315E-02   8.55074E-04  -1.35488E-02   3.08867E-04  -1.37307E-02  -1.27542E-04  -1.32774E-02  -4.35113E-04  -1.22341E-02  -6.08184E-04  -1.06895E-02  -6.54457E-04  -8.77173E-03  -5.94074E-04  -6.64353E-03  -4.57910E-04  -4.49567E-03  -2.85316E-04  -2.54027E-03  -1.21607E-04  -1.00392E-03  -1.56240E-05  -1.21512E-04
 3.59000E+01   2.96450E-03   4.12159E-03   3.63956E-03   3.66608E-03   4.05064E-03   2.36647E-03   4.19910E-03   4.39837E-04   4.10198E-03  -1.89318E-03   3.79063E-03  -4.41487E-03   3.30807E-03  -6.91809E-03   2.70554E-03  -9.21422E-03   2.03831E-03  -1.11410E-02   1.36154E-03  -1.25696E-02   7.26058E-04  -1.34103E-02   1.74763E-04  -1.36164E-02  -2.60345E-04  -1.31866E-02  -5.60196E-04  -1.21650E-02  -7.19666E-04  -1.06396E-02  -7.47576E-04  -8.73785E-03  -6.65713E-04  -6.62233E-03  -5.07052E-04  -4.48385E-03  -3.13411E-04  -2.53479E-03  -1.32822E-04  -1.00215E-03  -1.69929E-05  -1.21338E-04
 3.61000E+01   2.97614E-03   4.19895E-03   3.65029E-03   3.76685E-03   4.05709E-03   2.48594E-03   4.19801E-03   5.72529E-04   4.09049E-03  -1.75307E-03   3.76659E-03  -4.27309E-03   3.27030E-03  -6.77989E-03   2.65390E-03  -9.08415E-03   1.97384E-03  -1.10227E-02   1.28637E-03  -1.24655E-02   6.43280E-04  -1.33218E-02   8.81881E-05  -1.35439E-02  -3.46495E-04  -1.31295E-02  -6.41649E-04  -1.21222E-02  -7.92488E-04  -1.06090E-02  -8.08557E-04  -8.71749E-03  -7.12724E-04  -6.60986E-03  -5.39356E-04  -4.47709E-03  -3.31905E-04  -2.53177E-03  -1.40212E-04  -1.00122E-03  -1.78959E-05  -1.21253E-04
 3.64000E+01   2.99552E-03   4.31427E-03   3.66918E-03   3.91681E-03   4.07042E-03   2.66339E-03   4.20076E-03   7.69199E-04   4.07824E-03  -1.54594E-03   3.73594E-03  -4.06408E-03   3.21921E-03  -6.57688E-03   2.58199E-03  -8.89386E-03   1.88247E-03  -1.08504E-02   1.17856E-03  -1.23148E-02   5.23553E-04  -1.31946E-02  -3.78283E-05  -1.34406E-02  -4.72509E-04  -1.30491E-02  -7.61255E-04  -1.20625E-02  -8.99755E-04  -1.05672E-02  -8.98609E-04  -8.69017E-03  -7.82289E-04  -6.59360E-03  -5.87239E-04  -4.46859E-03  -3.59357E-04  -2.52815E-03  -1.51196E-04  -1.00019E-03  -1.92391E-05  -1.21168E-04
 3.66000E+01   3.00967E-03   4.39069E-03   3.68358E-03   4.01604E-03   4.08166E-03   2.78060E-03   4.20543E-03   8.98818E-04   4.07328E-03  -1.40976E-03   3.71894E-03  -3.92707E-03   3.18869E-03  -6.44428E-03   2.53755E-03  -8.77008E-03   1.82489E-03  -1.07388E-02   1.10977E-03  -1.22178E-02   4.46475E-04  -1.31134E-02  -1.19488E-04  -1.33752E-02  -5.54577E-04  -1.29988E-02  -8.39456E-04  -1.20257E-02  -9.70108E-04  -1.05419E-02  -9.57821E-04  -8.67406E-03  -8.28125E-04  -6.58433E-03  -6.18842E-04  -4.46398E-03  -3.77501E-04  -2.52634E-03  -1.58463E-04  -9.99734E-04  -2.01287E-05  -1.21140E-04
 3.69000E+01   3.03272E-03   4.50469E-03   3.70781E-03   4.16385E-03   4.10192E-03   2.95488E-03   4.21651E-03   1.09115E-03   4.07042E-03  -1.20821E-03   3.69835E-03  -3.72489E-03   3.14793E-03  -6.24927E-03   2.47584E-03  -8.58882E-03   1.74322E-03  -1.05763E-02   1.01086E-03  -1.20774E-02   3.34620E-04  -1.29967E-02  -2.38790E-04  -1.32822E-02  -6.75087E-04  -1.29281E-02  -9.54742E-04  -1.19749E-02  -1.07415E-03  -1.05077E-02  -1.04561E-03  -8.65296E-03  -8.96219E-04  -6.57273E-03  -6.65869E-04  -4.45862E-03  -4.04536E-04  -2.52449E-03  -1.69304E-04  -9.99397E-04  -2.14570E-05  -1.21139E-04
 3.72000E+01   3.05786E-03   4.61801E-03   3.73509E-03   4.31050E-03   4.12613E-03   3.12744E-03   4.23231E-03   1.28111E-03   4.07286E-03  -1.00971E-03   3.68339E-03  -3.52647E-03   3.11291E-03  -6.05870E-03   2.41972E-03  -8.41260E-03   1.66679E-03  -1.04194E-02   9.16701E-04  -1.19429E-02   2.26894E-04  -1.28860E-02  -3.54645E-04  -1.31951E-02  -7.92839E-04  -1.28630E-02  -1.06793E-03  -1.19291E-02  -1.17668E-03  -1.04779E-02  -1.13238E-03  -8.63541E-03  -9.63688E-04  -6.56382E-03  -7.12557E-04  -4.45507E-03  -4.31420E-04  -2.52366E-03  -1.80099E-04  -9.99462E-04  -2.27811E-05  -1.21187E-04
 3.74000E+01   3.07577E-03   4.69321E-03   3.75493E-03   4.40769E-03   4.14441E-03   3.24160E-03   4.24537E-03   1.40654E-03   4.07731E-03  -8.78980E-04   3.67642E-03  -3.39617E-03   3.09258E-03  -5.93401E-03   2.38525E-03  -8.29780E-03   1.61857E-03  -1.03177E-02   8.56368E-04  -1.18563E-02   1.57171E-04  -1.28153E-02  -4.30161E-04  -1.31402E-02  -8.69995E-04  -1.28226E-02  -1.14239E-03  -1.19013E-02  -1.24434E-03  -1.04604E-02  -1.18978E-03  -8.62564E-03  -1.00841E-03  -6.55933E-03  -7.43554E-04  -4.45369E-03  -4.49292E-04  -2.52366E-03  -1.87283E-04  -9.99724E-04  -2.36630E-05  -1.21246E-04
 3.77000E+01   3.10431E-03   4.80553E-03   3.78711E-03   4.55266E-03   4.17493E-03   3.41161E-03   4.26866E-03   1.59295E-03   4.08808E-03  -6.85133E-04   3.67027E-03  -3.20354E-03   3.06644E-03  -5.75032E-03   2.33770E-03  -8.12943E-03   1.55008E-03  -1.01693E-02   7.69260E-04  -1.17309E-02   5.54527E-05  -1.27140E-02  -5.41127E-04  -1.30623E-02  -9.83967E-04  -1.27663E-02  -1.25282E-03  -1.18636E-02  -1.34499E-03  -1.04375E-02  -1.27538E-03  -8.61379E-03  -1.07523E-03  -6.55472E-03  -7.89943E-04  -4.45304E-03  -4.76073E-04  -2.52448E-03  -1.98059E-04  -1.00044E-03  -2.49871E-05  -1.21372E-04
