# freq eta
3.539999999999999858e+01 4.000000333308268985e-01
3.560000000000000142e+01 3.999992249682554624e-01
3.589999999999999858e+01 3.999974911973435687e-01
3.610000000000000142e+01 4.000001099675643546e-01
3.639999999999999858e+01 3.999983658613389115e-01
3.660000000000000142e+01 4.000026205316199457e-01
3.689999999999999858e+01 3.999988037482369863e-01
3.720000000000000284e+01 4.000000124840955573e-01
3.739999999999999858e+01 4.000010520960882165e-01
3.770000000000000284e+01 4.000011858351721350e-01
3.800000000000000000e+01 3.999995831438845628e-01
3.829999999999999716e+01 4.000006156663502566e-01
3.850000000000000000e+01 4.000020432863933273e-01
3.879999999999999716e+01 4.000015153356387132e-01
3.910000000000000142e+01 3.999996269646817204e-01
3.939999999999999858e+01 4.000002437554295298e-01
3.970000000000000284e+01 3.999995187864743285e-01
4.000000000000000000e+01 4.000003627360103065e-01
4.020000000000000284e+01 3.999998069412520341e-01
4.050000000000000000e+01 3.999996904894112526e-01
4.079999999999999716e+01 3.999987258607191065e-01
4.110000000000000142e+01 3.999993469182354655e-01
4.139999999999999858e+01 4.000010470555901976e-01
4.170000000000000284e+01 4.000019880504515624e-01
4.200000000000000000e+01 3.999997216810768363e-01
4.229999999999999716e+01 4.000008896232885580e-01
4.260000000000000142e+01 4.000003335699865437e-01
4.289999999999999858e+01 4.000017029328244433e-01
4.320000000000000284e+01 4.000016001560909307e-01
4.360000000000000142e+01 3.999992421786561780e-01
4.389999999999999858e+01 3.999990031907124655e-01
4.420000000000000284e+01 4.000000161196111681e-01
4.450000000000000000e+01 3.999991420414494292e-01
4.479999999999999716e+01 4.000012194581805125e-01
4.520000000000000284e+01 3.999997274812382986e-01
4.550000000000000000e+01 3.999993265909365658e-01
4.579999999999999716e+01 3.999988747998943217e-01
4.610000000000000142e+01 3.999980719288754871e-01
4.650000000000000000e+01 4.000004364001690238e-01
4.679999999999999716e+01 3.999993854410926475e-01
4.710000000000000142e+01 3.999990873337710418e-01
4.750000000000000000e+01 4.000003467376096467e-01
4.779999999999999716e+01 3.999990349700319747e-01
4.820000000000000284e+01 4.000010239722784910e-01
4.850000000000000000e+01 4.000012490855511249e-01
4.889999999999999858e+01 3.999998766191785182e-01
4.920000000000000284e+01 4.000008272517219798e-01
4.960000000000000142e+01 4.000008963496198278e-01
4.989999999999999858e+01 3.999999161398895553e-01
5.029999999999999716e+01 4.000000710621507971e-01
5.070000000000000284e+01 4.000008744832268537e-01
5.100000000000000000e+01 3.999994996291533211e-01
5.139999999999999858e+01 4.000022170715171743e-01
5.179999999999999716e+01 4.000003078576100934e-01
5.210000000000000142e+01 4.000007283626273447e-01
5.250000000000000000e+01 3.999992682423130774e-01
5.289999999999999858e+01 3.999976441324780141e-01
5.329999999999999716e+01 4.000011260995895990e-01
5.370000000000000284e+01 3.999995128354648100e-01
5.410000000000000142e+01 4.000026201828569827e-01
5.439999999999999858e+01 4.000011136133495571e-01
5.479999999999999716e+01 3.999994173593007241e-01
5.520000000000000284e+01 4.000017329996358173e-01
5.560000000000000142e+01 3.999989025659362318e-01
5.600000000000000000e+01 4.000008092456555642e-01
5.639999999999999858e+01 4.000003937324720371e-01
5.679999999999999716e+01 3.999981927423038042e-01
5.729999999999999716e+01 4.000018573987988990e-01
5.770000000000000284e+01 4.000001959972190879e-01
5.810000000000000142e+01 4.000033805494181971e-01
5.850000000000000000e+01 4.000000932508244733e-01
5.889999999999999858e+01 4.000000691704402866e-01
5.939999999999999858e+01 3.999993067022775128e-01
5.979999999999999716e+01 3.999972140243689966e-01
6.020000000000000284e+01 3.999981421268477555e-01
6.060000000000000142e+01 3.999991508983709032e-01
6.110000000000000142e+01 3.999998982166536599e-01
6.150000000000000000e+01 4.000019218423150336e-01
6.200000000000000000e+01 4.000003106022848032e-01
6.239999999999999858e+01 4.000007682387227148e-01
6.289999999999999858e+01 3.999989533973201117e-01
6.329999999999999716e+01 3.999983626426592553e-01
6.379999999999999716e+01 4.000001789146336861e-01
6.420000000000000284e+01 4.000013774878810602e-01
6.470000000000000284e+01 3.999997082537651294e-01
6.520000000000000284e+01 3.999999252395971538e-01
6.559999999999999432e+01 4.000011232291844077e-01
6.609999999999999432e+01 4.000003157300105472e-01
6.659999999999999432e+01 3.999997600993567826e-01
6.709999999999999432e+01 4.000001654977204391e-01
6.759999999999999432e+01 3.999994035143079052e-01
6.800000000000000000e+01 3.999997228995527676e-01
6.850000000000000000e+01 3.999999722272323255e-01
6.900000000000000000e+01 4.000002193076054313e-01
6.950000000000000000e+01 4.000006090617342358e-01
7.000000000000000000e+01 4.000015055709610357e-01
7.050000000000000000e+01 3.999996224080058504e-01
7.100000000000000000e+01 3.999990705926048107e-01
7.159999999999999432e+01 4.000013856948639313e-01
7.209999999999999432e+01 4.000009849284436036e-01
7.259999999999999432e+01 3.999999310403321018e-01
7.309999999999999432e+01 3.999984267478959854e-01
7.370000000000000284e+01 3.999974383024699209e-01
7.420000000000000284e+01 4.000016160912058250e-01
7.470000000000000284e+01 4.000002917614480791e-01
7.529999999999999716e+01 3.999976194262728768e-01
7.579999999999999716e+01 4.000018276011266249e-01
7.640000000000000568e+01 4.000007410829553578e-01
7.690000000000000568e+01 3.999999074091430962e-01
7.750000000000000000e+01 4.000020656760603366e-01
7.800000000000000000e+01 4.000022711016753552e-01
7.859999999999999432e+01 4.000010741328579034e-01
7.909999999999999432e+01 3.999985673854813961e-01
7.970000000000000284e+01 3.999970963500728005e-01
8.029999999999999716e+01 3.999988637118896961e-01
8.090000000000000568e+01 4.000000402088668139e-01
8.150000000000000000e+01 4.000001413209202661e-01
