# freq eta
3.539999999999999858e+01 2.999992370497315264e-01
3.560000000000000142e+01 2.999994319405356880e-01
3.589999999999999858e+01 2.999993652042308723e-01
3.610000000000000142e+01 2.999998724325284027e-01
3.639999999999999858e+01 2.999990779978408684e-01
3.660000000000000142e+01 3.000004902752208547e-01
3.689999999999999858e+01 2.999997414707471499e-01
3.720000000000000284e+01 2.999992340985579986e-01
3.739999999999999858e+01 2.999995497906873809e-01
3.770000000000000284e+01 3.000006281892492743e-01
3.800000000000000000e+01 2.999997854067947833e-01
3.829999999999999716e+01 2.999999048500253118e-01
3.850000000000000000e+01 2.999993129485865606e-01
3.879999999999999716e+01 2.999996240857608076e-01
3.910000000000000142e+01 3.000011304693027125e-01
3.939999999999999858e+01 3.000002114029919897e-01
3.970000000000000284e+01 3.000009752925288931e-01
4.000000000000000000e+01 2.999996366527688529e-01
4.020000000000000284e+01 3.000013457037607467e-01
4.050000000000000000e+01 3.000013380870216184e-01
4.079999999999999716e+01 2.999991227912737202e-01
4.110000000000000142e+01 3.000002118387166128e-01
4.139999999999999858e+01 2.999997377069261173e-01
4.170000000000000284e+01 2.999998849067854745e-01
4.200000000000000000e+01 2.999997352943918338e-01
4.229999999999999716e+01 2.999998532526475525e-01
4.260000000000000142e+01 3.000006765863808544e-01
4.289999999999999858e+01 3.000007894410482434e-01
4.320000000000000284e+01 3.000000949616507540e-01
4.360000000000000142e+01 2.999987507631652894e-01
4.389999999999999858e+01 2.999994842703993525e-01
4.420000000000000284e+01 3.000010090943384111e-01
4.450000000000000000e+01 2.999982138298456502e-01
4.479999999999999716e+01 3.000004519690491200e-01
4.520000000000000284e+01 2.999996204889029960e-01
4.550000000000000000e+01 2.999990312282783678e-01
4.579999999999999716e+01 3.000015940158407002e-01
4.610000000000000142e+01 3.000003808064468647e-01
4.650000000000000000e+01 2.999992240422591494e-01
4.679999999999999716e+01 3.000002620383114826e-01
4.710000000000000142e+01 2.999998340879031500e-01
4.750000000000000000e+01 3.000007222544187058e-01
4.779999999999999716e+01 3.000010253665063020e-01
4.820000000000000284e+01 2.999990752430206076e-01
4.850000000000000000e+01 2.999999940809035537e-01
4.889999999999999858e+01 3.000006133298875888e-01
4.920000000000000284e+01 2.999996339046442917e-01
4.960000000000000142e+01 3.000000126614403295e-01
4.989999999999999858e+01 3.000006165349767828e-01
5.029999999999999716e+01 2.999994133257379292e-01
5.070000000000000284e+01 2.999990297291343921e-01
5.100000000000000000e+01 3.000008473113021101e-01
5.139999999999999858e+01 3.000002901553932566e-01
5.179999999999999716e+01 2.999997321320406196e-01
5.210000000000000142e+01 3.000010073224300688e-01
5.250000000000000000e+01 2.999978602252994508e-01
5.289999999999999858e+01 3.000026283114132775e-01
5.329999999999999716e+01 2.999999417275206470e-01
5.370000000000000284e+01 3.000009014075629143e-01
5.410000000000000142e+01 2.999998593390709734e-01
5.439999999999999858e+01 3.000007964501657520e-01
5.479999999999999716e+01 2.999992810329275006e-01
5.520000000000000284e+01 3.000023151283906508e-01
5.560000000000000142e+01 2.999997982454112866e-01
5.600000000000000000e+01 3.000000836254377856e-01
5.639999999999999858e+01 3.000017675541926110e-01
5.679999999999999716e+01 3.000001854824626002e-01
5.729999999999999716e+01 2.999991424313203647e-01
5.770000000000000284e+01 3.000002644706007415e-01
5.810000000000000142e+01 2.999988091510464305e-01
5.850000000000000000e+01 3.000018262975900352e-01
5.889999999999999858e+01 3.000012984275706729e-01
5.939999999999999858e+01 3.000008592972847055e-01
5.979999999999999716e+01 3.000017192030315916e-01
6.020000000000000284e+01 3.000000964696140637e-01
6.060000000000000142e+01 2.999994552257454483e-01
6.110000000000000142e+01 2.999993622658445047e-01
6.150000000000000000e+01 3.000000877454179760e-01
6.200000000000000000e+01 2.999999918728442627e-01
6.239999999999999858e+01 2.999993855988116742e-01
6.289999999999999858e+01 3.000004476601470516e-01
6.329999999999999716e+01 2.999993280699018161e-01
6.379999999999999716e+01 2.999994262482132967e-01
6.420000000000000284e+01 2.999997509377139715e-01
6.470000000000000284e+01 2.999998612918521324e-01
6.520000000000000284e+01 3.000000884914871269e-01
6.559999999999999432e+01 2.999995496580699639e-01
6.609999999999999432e+01 3.000000958904276982e-01
6.659999999999999432e+01 2.999991910982080512e-01
6.709999999999999432e+01 3.000000176471184776e-01
6.759999999999999432e+01 2.999972922463794989e-01
6.800000000000000000e+01 3.000004762180619178e-01
6.850000000000000000e+01 2.999970810263588583e-01
6.900000000000000000e+01 2.999999824434799733e-01
6.950000000000000000e+01 3.000026103850884640e-01
7.000000000000000000e+01 3.000015588098134400e-01
7.050000000000000000e+01 2.999996946592100588e-01
7.100000000000000000e+01 2.999999695228005026e-01
7.159999999999999432e+01 3.000007764333961213e-01
7.209999999999999432e+01 2.999981579198737203e-01
7.259999999999999432e+01 2.999998755730170497e-01
7.309999999999999432e+01 2.999987006868343742e-01
7.370000000000000284e+01 3.000020518266056091e-01
7.420000000000000284e+01 2.999989650271552288e-01
7.470000000000000284e+01 2.999992280845124593e-01
7.529999999999999716e+01 3.000022564563380456e-01
7.579999999999999716e+01 2.999991883708143514e-01
7.640000000000000568e+01 2.999999952917576929e-01
7.690000000000000568e+01 3.000011447364149264e-01
7.750000000000000000e+01 2.999990038227320355e-01
7.800000000000000000e+01 2.999986238578237208e-01
7.859999999999999432e+01 2.999985770125174200e-01
7.909999999999999432e+01 3.000002168741053854e-01
7.970000000000000284e+01 2.999990755264945741e-01
8.029999999999999716e+01 3.000011615917814733e-01
8.090000000000000568e+01 3.000015872767146097e-01
8.150000000000000000e+01 3.000004865690700240e-01
8.200000000000000000e+01 2.999994619946908525e-01
8.259999999999999432e+01 3.000017013475159700e-01
8.320000000000000284e+01 2.999996052310022754e-01
8.379999999999999716e+01 3.000006248549473287e-01
8.440000000000000568e+01 3.000007562415274442e-01
8.509999999999999432e+01 3.000004517709879415e-01
8.570000000000000284e+01 2.999993150631848904e-01
8.629999999999999716e+01 3.000009859525459843e-01
8.690000000000000568e+01 3.000006626424383538e-01
8.750000000000000000e+01 3.000003452017748762e-01
8.820000000000000284e+01 3.000000110346294213e-01
8.879999999999999716e+01 3.000009604019638898e-01
8.940000000000000568e+01 3.000010701926578705e-01
9.009999999999999432e+01 3.000002959340357100e-01
9.070000000000000284e+01 2.999989173811200560e-01
9.140000000000000568e+01 2.999996186417991928e-01
9.209999999999999432e+01 3.000011783927347131e-01
9.270000000000000284e+01 3.000005811225280317e-01
9.340000000000000568e+01 3.000013657211443308e-01
9.409999999999999432e+01 3.000003403432308091e-01
9.470000000000000284e+01 3.000007490349748673e-01
9.540000000000000568e+01 3.000003151405191693e-01
9.609999999999999432e+01 2.999996208975283518e-01
9.679999999999999716e+01 2.999989069258101604e-01
9.750000000000000000e+01 2.999999321781745554e-01
9.820000000000000284e+01 2.999997749963982385e-01
9.890000000000000568e+01 3.000001228980500034e-01
9.959999999999999432e+01 2.999991480028117996e-01
1.004000000000000057e+02 2.999992075479943621e-01
1.010999999999999943e+02 3.000007433656924904e-01
1.017999999999999972e+02 2.999989512486672116e-01
1.025999999999999943e+02 3.000005013904132878e-01
1.032999999999999972e+02 2.999986219140339250e-01
1.040000000000000000e+02 3.000006747847061561e-01
1.047999999999999972e+02 2.999980652659059999e-01
1.055000000000000000e+02 2.999996484312592027e-01
1.062999999999999972e+02 3.000003647830541964e-01
1.070999999999999943e+02 2.999991258540927186e-01
1.077999999999999972e+02 3.000005065854614017e-01
1.085999999999999943e+02 3.000001814476245254e-01
1.094000000000000057e+02 2.999985024468297401e-01
1.102000000000000028e+02 3.000000696463275829e-01
1.110000000000000000e+02 3.000013233169012694e-01
1.117999999999999972e+02 2.999995274790288602e-01
1.125999999999999943e+02 2.999999695522755916e-01
1.134000000000000057e+02 2.999997402170447303e-01
1.142000000000000028e+02 2.999977918456329107e-01
1.150999999999999943e+02 3.000002457357168750e-01
1.159000000000000057e+02 2.999999887854207792e-01
