# freq eta
 (5.329999999999999716e+01+0.000000000000000000e+00j)  (1.761736902240406266e+01-1.680947409892305178e+00j)  (1.784351948812144428e+01-1.716199709957187292e+00j)  (1.775789365428631328e+01-1.805214843058724927e+00j)  (1.769716725016893122e+01-2.113966283122707512e+00j)
 (5.370000000000000284e+01+0.000000000000000000e+00j)  (1.768335042416483560e+01-1.687251977944864922e+00j)  (1.790253211537887879e+01-1.722472634756648358e+00j)  (1.782778546631719507e+01-1.812119341081853019e+00j)  (1.775317926499492671e+01-2.119329531251933574e+00j)
 (5.410000000000000142e+01+0.000000000000000000e+00j)  (1.774908546498411965e+01-1.693520639373785608e+00j)  (1.796164509202631976e+01-1.728634429850272936e+00j)  (1.789766789682762038e+01-1.818873059249262569e+00j)  (1.780969385577204633e+01-2.124320451269549714e+00j)
 (5.439999999999999858e+01+0.000000000000000000e+00j)  (1.779823259909262845e+01-1.698219228339244991e+00j)  (1.800604359725702253e+01-1.733198561458983322e+00j)  (1.795006401552391395e+01-1.823834551789819347e+00j)  (1.785239979751254680e+01-2.127829320983888550e+00j)
 (5.479999999999999716e+01+0.000000000000000000e+00j)  (1.786354943475769375e+01-1.704442888935953526e+00j)  (1.806533028744315317e+01-1.739173683906723111e+00j)  (1.801984971347315323e+01-1.830329297822886447e+00j)  (1.790982451931491681e+01-2.132242800157290397e+00j)
 (5.520000000000000284e+01+0.000000000000000000e+00j)  (1.792863314013113296e+01-1.710651425822911520e+00j)  (1.812473352443323549e+01-1.745050743709927854e+00j)  (1.808955902475786104e+01-1.836653320800550215e+00j)  (1.796776527837734960e+01-2.136326988897763179e+00j)
 (5.560000000000000142e+01+0.000000000000000000e+00j)  (1.799346440579855511e+01-1.716852638547213150e+00j)  (1.818424814325299721e+01-1.750804324982867088e+00j)  (1.815915181413109991e+01-1.842857452344983882e+00j)  (1.802624756237597836e+01-2.140154021164998532e+00j)
 (5.600000000000000000e+01+0.000000000000000000e+00j)  (1.805807779721012452e+01-1.722999920682730890e+00j)  (1.824389123516435163e+01-1.756484946334124331e+00j)  (1.822862153238362026e+01-1.848916165390581456e+00j)  (1.808527438697386103e+01-2.143728603951283063e+00j)
 (5.639999999999999858e+01+0.000000000000000000e+00j)  (1.812246120087343115e+01-1.729140974712639833e+00j)  (1.830365688711900418e+01-1.762077804328168851e+00j)  (1.829792660496315193e+01-1.854850523695868558e+00j)  (1.814483018477185539e+01-2.147075166917163713e+00j)
 (5.679999999999999716e+01+0.000000000000000000e+00j)  (1.818660584001946035e+01-1.735265029469893250e+00j)  (1.836353789270258829e+01-1.767573620494244047e+00j)  (1.836705462435526925e+01-1.860653106309823723e+00j)  (1.820491935473350154e+01-2.150216841318060457e+00j)
