# freq eta
 (6.559999999999999432e+01+0.000000000000000000e+00j)  (1.989224064408228898e+01-4.955293406671157364e-01j)  (1.997006913531641459e+01-4.977003957167183135e-01j)
 (6.609999999999999432e+01+0.000000000000000000e+00j)  (1.996680689128012531e+01-4.980077233075292376e-01j)  (2.004603855865011752e+01-4.995916680742177318e-01j)
 (6.659999999999999432e+01+0.000000000000000000e+00j)  (2.004105357072197791e+01-5.004738641102884911e-01j)  (2.012170537984387408e+01-5.014800591707226918e-01j)
 (6.709999999999999432e+01+0.000000000000000000e+00j)  (2.011500143783634087e+01-5.029275947413416326e-01j)  (2.019710129080948491e+01-5.033577818522541047e-01j)
 (6.759999999999999432e+01+0.000000000000000000e+00j)  (2.018865176834086483e+01-5.053693829250234248e-01j)  (2.027220922321115637e+01-5.052299700673767990e-01j)
 (6.800000000000000000e+01+0.000000000000000000e+00j)  (2.024736217503955871e+01-5.073150112056271643e-01j)  (2.033209364932451280e+01-5.067218601240828235e-01j)
 (6.850000000000000000e+01+0.000000000000000000e+00j)  (2.032050351027382362e+01-5.097327879237655290e-01j)  (2.040670042897146885e+01-5.085831216376625052e-01j)
 (6.900000000000000000e+01+0.000000000000000000e+00j)  (2.039335970830516587e+01-5.121411485322021617e-01j)  (2.048104968883763632e+01-5.104347762709906533e-01j)
 (6.950000000000000000e+01+0.000000000000000000e+00j)  (2.046592567994572320e+01-5.145400755796253334e-01j)  (2.055512466074067035e+01-5.122803670886435512e-01j)
 (7.000000000000000000e+01+0.000000000000000000e+00j)  (2.053823000604847238e+01-5.169260218118487682e-01j)  (2.062892763051641509e+01-5.141203441092401238e-01j)
 (7.050000000000000000e+01+0.000000000000000000e+00j)  (2.061024527165865550e+01-5.193047849341524413e-01j)  (2.070246940382061851e+01-5.159549223348253166e-01j)
 (7.100000000000000000e+01+0.000000000000000000e+00j)  (2.068198761499841609e+01-5.216765757102359569e-01j)  (2.077575978874831719e+01-5.177782797667590531e-01j)
 (7.159999999999999432e+01+0.000000000000000000e+00j)  (2.076772043185030014e+01-5.245078803229550335e-01j)  (2.086335284218754538e+01-5.199636990311917728e-01j)
 (7.209999999999999432e+01+0.000000000000000000e+00j)  (2.083886470024359738e+01-5.268584944039671480e-01j)  (2.093607310653811382e+01-5.217757019948418007e-01j)
 (7.259999999999999432e+01+0.000000000000000000e+00j)  (2.090972655144717152e+01-5.292047361207287137e-01j)  (2.100854342203792413e+01-5.235836718331408068e-01j)
