# freq eta
5.000000000000000000e+00 4.999925873214406957e-01
1.000000000000000000e+01 4.996182505926247686e-01
1.500000000000000000e+01 5.000713157407641329e-01
2.000000000000000000e+01 5.000050847250140373e-01
2.500000000000000000e+01 4.999801979724075029e-01
3.000000000000000000e+01 4.999811383145729149e-01
3.500000000000000000e+01 5.000042107357477450e-01
4.000000000000000000e+01 5.000024305094935562e-01
4.500000000000000000e+01 5.000022291815711117e-01
5.000000000000000000e+01 4.999973423894719660e-01
5.500000000000000000e+01 5.000017256993998238e-01
6.000000000000000000e+01 5.000005585136967357e-01
6.500000000000000000e+01 4.999980820293977724e-01
7.000000000000000000e+01 4.999969743455928151e-01
7.500000000000000000e+01 5.000003950412339471e-01
8.000000000000000000e+01 4.999999412532590837e-01
8.500000000000000000e+01 5.000044369844327541e-01
9.000000000000000000e+01 4.999992690215582236e-01
9.500000000000000000e+01 5.000006305509672178e-01
1.000000000000000000e+02 5.000005682889147041e-01
