#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 1.00000E+00   1.96867E-07   3.93733E-07   2.45127E-07   4.90252E-07   2.80933E-07   5.61863E-07   3.05343E-07   6.10681E-07   3.19413E-07   6.38821E-07   3.24200E-07   6.48396E-07   3.20763E-07   6.41520E-07   3.10157E-07   6.20308E-07   2.93441E-07   5.86875E-07   2.71670E-07   5.43334E-07   2.45903E-07   4.91801E-07   2.17197E-07   4.34388E-07   1.86608E-07   3.73211E-07   1.55194E-07   3.10384E-07   1.24013E-07   2.48022E-07   9.41200E-08   1.88237E-07   6.65740E-08   1.33146E-07   4.24316E-08   8.48619E-08   2.27500E-08   4.54993E-08   8.58645E-09   1.71726E-08   9.98100E-10   1.99617E-09
 2.00000E+00   3.93742E-07   7.87472E-07   4.90266E-07   9.80512E-07   5.61881E-07   1.12374E-06   6.10704E-07   1.22138E-06   6.38847E-07   1.27766E-06   6.48426E-07   1.29681E-06   6.41553E-07   1.28306E-06   6.20343E-07   1.24064E-06   5.86910E-07   1.17377E-06   5.43369E-07   1.08669E-06   4.91834E-07   9.83622E-07   4.34419E-07   8.68796E-07   3.73239E-07   7.46440E-07   3.10408E-07   6.20784E-07   2.48042E-07   4.96056E-07   1.88253E-07   3.76484E-07   1.33157E-07   2.66299E-07   8.48694E-08   1.69728E-07   4.55034E-08   9.10012E-08   1.71742E-08   3.43462E-08   1.99635E-09   3.99245E-09
 3.00000E+00   5.90632E-07   1.18122E-06   7.35426E-07   1.47079E-06   8.42860E-07   1.68564E-06   9.16103E-07   1.83210E-06   9.58326E-07   1.91653E-06   9.72701E-07   1.94526E-06   9.62396E-07   1.92464E-06   9.30585E-07   1.86101E-06   8.80437E-07   1.76071E-06   8.15125E-07   1.63009E-06   7.37819E-07   1.47548E-06   6.51692E-07   1.30324E-06   5.59916E-07   1.11970E-06   4.65662E-07   9.31213E-07   3.72103E-07   7.44114E-07   2.82412E-07   5.64751E-07   1.99760E-07   3.99466E-07   1.27319E-07   2.54604E-07   6.82636E-08   1.36508E-07   2.57646E-08   5.15218E-08   2.99492E-09   5.98897E-09
 4.00000E+00   7.87544E-07   1.57499E-06   9.80620E-07   1.96109E-06   1.12388E-06   2.24757E-06   1.22156E-06   2.44287E-06   1.27787E-06   2.55545E-06   1.29705E-06   2.59377E-06   1.28332E-06   2.56628E-06   1.24091E-06   2.48145E-06   1.17405E-06   2.34772E-06   1.08697E-06   2.17355E-06   9.83886E-07   1.96741E-06   8.69041E-07   1.73774E-06   7.46661E-07   1.49302E-06   6.20976E-07   1.24169E-06   4.96215E-07   9.92210E-07   3.76609E-07   7.53046E-07   2.66390E-07   5.32655E-07   1.69788E-07   3.39494E-07   9.10339E-08   1.82023E-07   3.43589E-08   6.87003E-08   3.99395E-09   7.98583E-09
 5.00000E+00   9.84486E-07   1.96878E-06   1.22586E-06   2.45143E-06   1.40497E-06   2.80954E-06   1.52709E-06   3.05369E-06   1.59751E-06   3.19444E-06   1.62150E-06   3.24235E-06   1.60435E-06   3.20800E-06   1.55135E-06   3.10197E-06   1.46778E-06   2.93481E-06   1.35892E-06   2.71710E-06   1.23006E-06   2.45941E-06   1.08649E-06   2.17232E-06   9.33498E-07   1.86640E-06   7.76368E-07   1.55222E-06   6.20392E-07   1.24036E-06   4.70859E-07   9.41381E-07   3.33058E-07   6.65871E-07   2.12281E-07   4.24402E-07   1.13818E-07   2.27547E-07   4.29584E-08   8.58828E-08   4.99360E-09   9.98316E-09
 6.00000E+00   1.18147E-06   2.36260E-06   1.47115E-06   2.94181E-06   1.68613E-06   3.37157E-06   1.83271E-06   3.66458E-06   1.91725E-06   3.83350E-06   1.94607E-06   3.89103E-06   1.92552E-06   3.84983E-06   1.86193E-06   3.72259E-06   1.76165E-06   3.52201E-06   1.63102E-06   3.26075E-06   1.47638E-06   2.95152E-06   1.30407E-06   2.60700E-06   1.12045E-06   2.23987E-06   9.31860E-07   1.86283E-06   7.44651E-07   1.48856E-06   5.65173E-07   1.12976E-06   3.99774E-07   7.99123E-07   2.54805E-07   5.09333E-07   1.36619E-07   2.73085E-07   5.15645E-08   1.03070E-07   5.99402E-09   1.19811E-08
 7.00000E+00   1.37849E-06   2.75645E-06   1.71652E-06   3.43223E-06   1.96737E-06   3.93367E-06   2.13845E-06   4.27556E-06   2.23713E-06   4.47267E-06   2.27080E-06   4.53981E-06   2.24685E-06   4.49177E-06   2.17269E-06   4.34335E-06   2.05570E-06   4.10934E-06   1.90329E-06   3.80454E-06   1.72285E-06   3.44375E-06   1.52180E-06   3.04179E-06   1.30754E-06   2.61344E-06   1.08747E-06   2.17352E-06   8.69010E-07   1.73684E-06   6.59564E-07   1.31820E-06   4.66546E-07   9.32418E-07   2.97367E-07   5.94292E-07   1.59440E-07   3.18638E-07   6.01784E-08   1.20263E-07   6.99537E-09   1.39797E-08
 8.00000E+00   1.57557E-06   3.15034E-06   1.96196E-06   3.92272E-06   2.24873E-06   4.49585E-06   2.44432E-06   4.88663E-06   2.55716E-06   5.11196E-06   2.59569E-06   5.18873E-06   2.56837E-06   5.13386E-06   2.48364E-06   4.96425E-06   2.34995E-06   4.69682E-06   2.17575E-06   4.34847E-06   1.96952E-06   3.93613E-06   1.73971E-06   3.47671E-06   1.49479E-06   2.98713E-06   1.24322E-06   2.48433E-06   9.93484E-07   1.98521E-06   7.54046E-07   1.50671E-06   5.33384E-07   1.06576E-06   3.39971E-07   6.79284E-07   1.82285E-07   3.64208E-07   6.88014E-08   1.37463E-07   7.99781E-09   1.59791E-08
 9.00000E+00   1.77270E-06   3.54427E-06   2.20749E-06   4.41327E-06   2.53020E-06   5.05812E-06   2.75033E-06   5.49782E-06   2.87737E-06   5.75137E-06   2.92079E-06   5.83780E-06   2.89011E-06   5.77611E-06   2.79482E-06   5.58532E-06   2.64443E-06   5.28447E-06   2.44845E-06   4.89257E-06   2.21641E-06   4.42867E-06   1.95782E-06   3.91178E-06   1.68222E-06   3.36096E-06   1.39913E-06   2.79525E-06   1.11809E-06   2.23368E-06   8.48632E-07   1.69530E-06   6.00297E-07   1.19916E-06   3.82625E-07   7.64312E-07   2.05157E-07   4.09799E-07   7.74350E-08   1.54671E-07   9.00149E-09   1.79794E-08
 1.00000E+01   1.96991E-06   3.93826E-06   2.45312E-06   4.90390E-06   2.81181E-06   5.62049E-06   3.05652E-06   6.10913E-06   3.19777E-06   6.39094E-06   3.24611E-06   6.48703E-06   3.21209E-06   6.41854E-06   3.10625E-06   6.20659E-06   2.93916E-06   5.87232E-06   2.72140E-06   5.43687E-06   2.46354E-06   4.92139E-06   2.17616E-06   4.34703E-06   1.86986E-06   3.73495E-06   1.55522E-06   3.10630E-06   1.24284E-06   2.48225E-06   9.43334E-07   1.88397E-06   6.67296E-07   1.33263E-06   4.25335E-07   8.49382E-07   2.28060E-07   4.55412E-07   8.60803E-08   1.71888E-07   1.00066E-08   1.99808E-08
