#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   3.97926E-02  -1.98988E-01  -2.35172E-02  -2.90141E-01  -6.16208E-02  -1.76218E-01  -4.65031E-02   6.71849E-02   4.92919E-03   2.51552E-01   4.78473E-02   2.32466E-01   4.81024E-02   2.70586E-02   9.27801E-03  -1.99431E-01  -3.32743E-02  -2.65814E-01  -4.41797E-02  -1.19551E-01  -1.74080E-02   1.21804E-01   2.10701E-02   2.65065E-01   3.77133E-02   1.95960E-01   2.04474E-02  -2.98205E-02  -1.26844E-02  -2.31601E-01  -3.13717E-02  -2.48548E-01  -2.03859E-02  -6.86078E-02   7.86860E-03   1.60992E-01   2.57438E-02   2.48857E-01   1.52467E-02   1.05407E-01  -1.82055E-02  -2.03498E-01
 3.56000E+01   4.09784E-02  -1.89488E-01  -2.59649E-02  -2.93554E-01  -6.54874E-02  -1.88272E-01  -4.81520E-02   5.70421E-02   7.21269E-03   2.51262E-01   5.21851E-02   2.41284E-01   5.06094E-02   3.69948E-02   7.54177E-03  -1.96447E-01  -3.79302E-02  -2.71381E-01  -4.77322E-02  -1.28149E-01  -1.66348E-02   1.17543E-01   2.56869E-02   2.68080E-01   4.22801E-02   2.02793E-01   2.09745E-02  -2.54155E-02  -1.67937E-02  -2.33041E-01  -3.67167E-02  -2.53780E-01  -2.24424E-02  -7.24851E-02   1.08234E-02   1.61796E-01   3.10045E-02   2.52916E-01   1.76911E-02   1.08026E-01  -2.24180E-02  -2.06226E-01
 3.59000E+01   4.36076E-02  -1.75025E-01  -3.02444E-02  -2.99487E-01  -7.27777E-02  -2.07479E-01  -5.16905E-02   4.14661E-02   1.09038E-02   2.51663E-01   6.00228E-02   2.55876E-01   5.55879E-02   5.25735E-02   4.99756E-03  -1.92669E-01  -4.60213E-02  -2.81281E-01  -5.43314E-02  -1.42126E-01  -1.57969E-02   1.11529E-01   3.34822E-02   2.74193E-01   5.03816E-02   2.14525E-01   2.22785E-02  -1.87220E-02  -2.36115E-02  -2.36644E-01  -4.59344E-02  -2.63425E-01  -2.61846E-02  -7.89474E-02   1.57031E-02   1.64043E-01   3.99694E-02   2.60794E-01   2.19345E-02   1.12770E-01  -2.95430E-02  -2.11764E-01
 3.61000E+01   4.60210E-02  -1.65142E-01  -3.36088E-02  -3.04041E-01  -7.88401E-02  -2.21193E-01  -5.48814E-02   3.07188E-02   1.36195E-02   2.52503E-01   6.63459E-02   2.66649E-01   5.98749E-02   6.35432E-02   3.30060E-03  -1.90595E-01  -5.23586E-02  -2.89018E-01  -5.97664E-02  -1.52295E-01  -1.54561E-02   1.07726E-01   3.94482E-02   2.79402E-01   5.68335E-02   2.23455E-01   2.35423E-02  -1.41421E-02  -2.87541E-02  -2.40056E-01  -5.31153E-02  -2.71159E-01  -2.92230E-02  -8.37528E-02   1.93697E-02   1.66266E-01   4.68874E-02   2.67333E-01   2.52585E-02   1.16528E-01  -3.50073E-02  -2.16487E-01
 3.64000E+01   5.08630E-02  -1.49779E-01  -3.96646E-02  -3.11887E-01  -9.02297E-02  -2.43426E-01  -6.12141E-02   1.38320E-02   1.82435E-02   2.54665E-01   7.79669E-02   2.84636E-01   6.81321E-02   8.11211E-02   6.76408E-04  -1.88125E-01  -6.37455E-02  -3.02538E-01  -6.99152E-02  -1.69078E-01  -1.52951E-02   1.02256E-01   4.99726E-02   2.89073E-01   6.85845E-02   2.38754E-01   2.61611E-02  -6.98862E-03  -3.77185E-02  -2.46804E-01  -6.59732E-02  -2.84941E-01  -3.48404E-02  -9.18346E-02   2.57419E-02   1.70769E-01   5.91814E-02   2.79267E-01   3.12372E-02   1.23167E-01  -4.46693E-02  -2.25263E-01
 3.66000E+01   5.50961E-02  -1.39070E-01  -4.45659E-02  -3.17870E-01  -9.97503E-02  -2.59543E-01  -6.67121E-02   1.92906E-03   2.18209E-02   2.56740E-01   8.75277E-02   2.98011E-01   7.51590E-02   9.37415E-02  -1.17873E-03  -1.86897E-01  -7.29569E-02  -3.12964E-01  -7.83667E-02  -1.81445E-01  -1.54484E-02   9.87242E-02   5.83663E-02   2.96867E-01   7.81934E-02   2.50378E-01   2.84987E-02  -1.96622E-03  -4.48014E-02  -2.52471E-01  -7.63526E-02  -2.95733E-01  -3.94865E-02  -9.78869E-02   3.07650E-02   1.74604E-01   6.90484E-02   2.88774E-01   3.60812E-02   1.28333E-01  -5.23936E-02  -2.32343E-01
 3.69000E+01   6.34167E-02  -1.22122E-01  -5.36659E-02  -3.28106E-01  -1.17873E-01  -2.85987E-01  -7.74686E-02  -1.71232E-02   2.82242E-02   2.60864E-01   1.05515E-01   3.20443E-01   8.87166E-02   1.14289E-01  -4.23403E-03  -1.85675E-01  -9.00682E-02  -3.30970E-01  -9.44199E-02  -2.02039E-01  -1.61456E-02   9.35339E-02   7.37894E-02   3.10774E-01   9.62002E-02   2.70227E-01   3.31616E-02   6.05650E-03  -5.77214E-02  -2.62872E-01  -9.56142E-02  -3.14593E-01  -4.82711E-02  -1.08106E-01   3.99118E-02   1.81709E-01   8.72781E-02   3.05604E-01   4.50974E-02   1.37320E-01  -6.66206E-02  -2.44988E-01
 3.72000E+01   7.49226E-02  -1.03922E-01  -6.56504E-02  -3.39993E-01  -1.42272E-01  -3.15484E-01  -9.22892E-02  -3.78475E-02   3.63773E-02   2.66264E-01   1.29497E-01   3.46015E-01   1.07187E-01   1.37045E-01  -7.80136E-03  -1.85190E-01  -1.12634E-01  -3.52067E-01  -1.16009E-01  -2.25369E-01  -1.75505E-02   8.84062E-02   9.39357E-02   3.27541E-01   1.20141E-01   2.93255E-01   3.96901E-02   1.47768E-02  -7.44905E-02  -2.75709E-01  -1.21008E-01  -3.36934E-01  -6.00441E-02  -1.19840E-01   5.17668E-02   1.90544E-01   1.11220E-01   3.25760E-01   5.70174E-02   1.47923E-01  -8.52545E-02  -2.60248E-01
 3.74000E+01   8.50146E-02  -9.10440E-02  -7.58620E-02  -3.48864E-01  -1.63344E-01  -3.36925E-01  -1.05263E-01  -5.26543E-02   4.31791E-02   2.70580E-01   1.50090E-01   3.64874E-01   1.23254E-01   1.53509E-01  -1.06039E-02  -1.85264E-01  -1.31888E-01  -3.67897E-01  -1.34650E-01  -2.42505E-01  -1.90022E-02   8.49987E-02   1.11030E-01   3.40340E-01   1.40676E-01   3.10428E-01   4.54595E-02   2.10074E-02  -8.86651E-02  -2.85640E-01  -1.42683E-01  -3.53811E-01  -7.01921E-02  -1.28536E-01   6.17800E-02   1.97408E-01   1.31608E-01   3.41089E-01   6.72095E-02   1.55914E-01  -1.01097E-01  -2.71905E-01
 3.77000E+01   1.05238E-01  -7.07626E-02  -9.58842E-02  -3.63421E-01  -2.05090E-01  -3.71412E-01  -1.31228E-01  -7.61481E-02   5.63000E-02   2.78007E-01   1.90721E-01   3.95536E-01   1.55262E-01   1.79887E-01  -1.57458E-02  -1.85911E-01  -1.69702E-01  -3.93960E-01  -1.71589E-01  -2.70274E-01  -2.22311E-02   7.99173E-02   1.44463E-01   3.61671E-01   1.81172E-01   3.38569E-01   5.70893E-02   3.08872E-02  -1.16312E-01  -3.02344E-01  -1.85272E-01  -3.81718E-01  -9.02819E-02  -1.42714E-01   8.13007E-02   2.08984E-01   1.71606E-01   3.66553E-01   8.72655E-02   1.69103E-01  -1.32138E-01  -2.91331E-01
 3.80000E+01   1.34129E-01  -5.02002E-02  -1.23968E-01  -3.78631E-01  -2.64165E-01  -4.06900E-01  -1.68286E-01  -1.00055E-01   7.44469E-02   2.86032E-01   2.48029E-01   4.27307E-01   2.00779E-01   2.06895E-01  -2.25364E-02  -1.87001E-01  -2.22836E-01  -4.21186E-01  -2.23893E-01  -2.98919E-01  -2.72208E-02   7.50280E-02   1.91285E-01   3.84126E-01   2.38290E-01   3.67812E-01   7.37926E-02   4.08925E-02  -1.54945E-01  -3.20028E-01  -2.45167E-01  -4.10893E-01  -1.18713E-01  -1.57377E-01   1.08569E-01   2.21256E-01   2.27782E-01   3.93252E-01   1.15507E-01   1.82866E-01  -1.75690E-01  -3.11743E-01
 3.83000E+01   1.75711E-01  -3.21685E-02  -1.63892E-01  -3.91837E-01  -3.48656E-01  -4.37718E-01  -2.21591E-01  -1.20767E-01   9.99999E-02   2.92971E-01   3.29821E-01   4.54697E-01   2.66103E-01   2.30114E-01  -3.17869E-02  -1.87948E-01  -2.98491E-01  -4.44499E-01  -2.98752E-01  -3.23385E-01  -3.47592E-02   7.08723E-02   2.57811E-01   4.03245E-01   3.19834E-01   3.92656E-01   9.79254E-02   4.93711E-02  -2.09760E-01  -3.35017E-01  -3.30517E-01  -4.35582E-01  -1.59397E-01  -1.69767E-01   1.47254E-01   2.31627E-01   3.07766E-01   4.15794E-01   1.55788E-01   1.94480E-01  -2.37659E-01  -3.28964E-01
 3.85000E+01   2.12826E-01  -2.47906E-02  -1.99286E-01  -3.96486E-01  -4.23812E-01  -4.49156E-01  -2.69157E-01  -1.28650E-01   1.22534E-01   2.95076E-01   4.02496E-01   4.64234E-01   3.24323E-01   2.38416E-01  -3.97912E-02  -1.87846E-01  -3.65628E-01  -4.52066E-01  -3.65374E-01  -3.31578E-01  -4.16612E-02   6.91451E-02   3.16784E-01   4.09048E-01   3.92311E-01   4.00480E-01   1.19514E-01   5.22750E-02  -2.58315E-01  -3.39323E-01  -4.06301E-01  -4.42974E-01  -1.95605E-01  -1.73608E-01   1.81519E-01   2.34528E-01   3.78755E-01   4.22358E-01   1.91573E-01   1.97919E-01  -2.92639E-01  -3.33909E-01
 3.88000E+01   2.84446E-01  -3.06837E-02  -2.67290E-01  -3.87848E-01  -5.68529E-01  -4.32572E-01  -3.60931E-01  -1.18774E-01   1.65686E-01   2.88556E-01   5.42341E-01   4.46071E-01   4.36568E-01   2.24454E-01  -5.49303E-02  -1.84597E-01  -4.94717E-01  -4.33583E-01  -4.93703E-01  -3.13832E-01  -5.51917E-02   7.00942E-02   4.30095E-01   3.91665E-01   5.31806E-01   3.79724E-01   1.61236E-01   4.66427E-02  -3.51570E-01  -3.24362E-01  -5.52073E-01  -4.20227E-01  -2.65354E-01  -1.63018E-01   2.47327E-01   2.23758E-01   5.15268E-01   4.00561E-01   2.60430E-01   1.87052E-01  -3.98343E-01  -3.16859E-01
 3.91000E+01   3.67050E-01  -7.58849E-02  -3.45562E-01  -3.42711E-01  -7.35263E-01  -3.37430E-01  -4.66767E-01  -5.85647E-02   2.15271E-01   2.59253E-01   7.03402E-01   3.52206E-01   5.65960E-01   1.49125E-01  -7.22203E-02  -1.73859E-01  -6.43325E-01  -3.45435E-01  -6.41563E-01  -2.26185E-01  -7.09109E-02   7.90444E-02   5.60489E-01   3.13290E-01   6.92459E-01   2.83234E-01   2.09379E-01   1.79020E-02  -4.58857E-01  -2.59280E-01  -7.19899E-01  -3.18529E-01  -3.45710E-01  -1.14375E-01   3.23033E-01   1.77608E-01   6.72410E-01   3.04899E-01   3.39716E-01   1.38815E-01  -5.20005E-01  -2.42672E-01
