#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   1.06633E-03   5.04815E-03   1.30651E-03   4.85259E-03   1.44761E-03   3.73609E-03   1.48897E-03   1.90367E-03   1.43619E-03  -4.27446E-04   1.30071E-03  -3.03417E-03   1.09880E-03  -5.69555E-03   8.50208E-04  -8.20182E-03   5.76500E-04  -1.03635E-02   2.99369E-04  -1.20200E-02   4.02594E-05  -1.30171E-02  -1.64706E-04  -1.28727E-02  -3.21255E-04  -1.19428E-02  -4.22785E-04  -1.02603E-02  -4.66374E-04  -7.86858E-03  -4.54122E-04  -4.84637E-03  -3.92465E-04  -1.29964E-03  -2.91077E-04   2.64910E-03  -1.61423E-04   6.87316E-03  -1.50284E-05   1.12554E-02   1.38450E-04   1.57030E-02
 3.56000E+01   1.07302E-03   5.13879E-03   1.31397E-03   4.97087E-03   1.45457E-03   3.87606E-03   1.49406E-03   2.05818E-03   1.43814E-03  -2.66099E-04   1.29848E-03  -2.87362E-03   1.09167E-03  -5.54284E-03   8.37872E-04  -8.06294E-03   5.59145E-04  -1.02431E-02   2.77655E-04  -1.19212E-02   1.53520E-05  -1.29415E-02  -1.90448E-04  -1.28205E-02  -3.46026E-04  -1.19130E-02  -4.44700E-04  -1.02509E-02  -4.83545E-04  -7.87701E-03  -4.64783E-04  -4.86994E-03  -3.95083E-04  -1.33576E-03  -2.84441E-04   2.60263E-03  -1.44679E-04   6.81794E-03   1.23259E-05   1.11924E-02   1.76626E-04   1.56327E-02
 3.59000E+01   1.08377E-03   5.27429E-03   1.32621E-03   5.14743E-03   1.46633E-03   4.08461E-03   1.50327E-03   2.28787E-03   1.44283E-03  -2.69083E-05   1.29697E-03  -2.63645E-03   1.08280E-03  -5.31825E-03   8.21125E-04  -7.85987E-03   5.34715E-04  -1.00684E-02   2.46472E-04  -1.17794E-02  -2.08786E-05  -1.28346E-02  -2.28224E-04  -1.27485E-02  -3.82645E-04  -1.18738E-02  -4.77328E-04  -1.02413E-02  -5.09329E-04  -7.89295E-03  -4.81049E-04  -4.90698E-03  -3.99511E-04  -1.38975E-03  -2.75187E-04   2.53517E-03  -1.20444E-04   6.73958E-03   5.23055E-05   1.11047E-02   2.32672E-04   1.55363E-02
 3.61000E+01   1.09140E-03   5.36437E-03   1.33504E-03   5.26466E-03   1.47504E-03   4.22283E-03   1.51044E-03   2.43978E-03   1.44708E-03   1.30841E-04   1.29714E-03  -2.48058E-03   1.07806E-03  -5.17132E-03   8.11074E-04  -7.72779E-03   5.19431E-04  -9.95564E-03   2.26541E-04  -1.16888E-02  -4.43467E-05  -1.27675E-02  -2.52914E-04  -1.27044E-02  -4.06755E-04  -1.18513E-02  -4.98962E-04  -1.02380E-02  -5.26568E-04  -7.90572E-03  -4.92093E-04  -4.93278E-03  -4.02791E-04  -1.42565E-03  -2.69457E-04   2.49162E-03  -1.04826E-04   6.69018E-03   7.83303E-05   1.10506E-02   2.69321E-04   1.54778E-02
 3.64000E+01   1.10355E-03   5.49922E-03   1.34928E-03   5.43993E-03   1.48937E-03   4.42916E-03   1.52268E-03   2.66605E-03   1.45510E-03   3.65186E-04   1.29911E-03  -2.24983E-03   1.07264E-03  -4.95476E-03   7.97575E-04  -7.53428E-03   4.97911E-04  -9.79179E-03   1.97824E-04  -1.15588E-02  -7.86288E-05  -1.26729E-02  -2.89310E-04  -1.26442E-02  -4.42559E-04  -1.18228E-02  -5.31310E-04  -1.02373E-02  -5.52554E-04  -7.92806E-03  -5.08980E-04  -4.97318E-03  -4.08196E-04  -1.47946E-03  -2.61481E-04   2.42829E-03  -8.21271E-05   6.62017E-03   1.16541E-04   1.09756E-02   3.23378E-04   1.53986E-02
 3.66000E+01   1.11210E-03   5.58900E-03   1.35942E-03   5.55649E-03   1.49976E-03   4.56616E-03   1.53181E-03   2.81598E-03   1.46152E-03   5.20055E-04   1.30153E-03  -2.09786E-03   1.07011E-03  -4.81278E-03   7.89580E-04  -7.40817E-03   4.84448E-04  -9.68589E-03   1.79408E-04  -1.14757E-02  -1.00929E-04  -1.26136E-02  -3.13204E-04  -1.26077E-02  -4.66238E-04  -1.18072E-02  -5.52847E-04  -1.02396E-02  -5.69992E-04  -7.94504E-03  -5.20469E-04  -5.00123E-03  -4.12121E-04  -1.51533E-03  -2.56554E-04   2.38733E-03  -6.74388E-05   6.57609E-03   1.41528E-04   1.09296E-02   3.58890E-04   1.53512E-02
 3.69000E+01   1.12560E-03   5.72359E-03   1.37561E-03   5.73103E-03   1.51657E-03   4.77100E-03   1.54695E-03   3.03973E-03   1.47270E-03   7.50575E-04   1.30676E-03  -1.87241E-03   1.06787E-03  -4.60309E-03   7.79022E-04  -7.22305E-03   4.65496E-04  -9.53176E-03   1.52788E-04  -1.13564E-02  -1.33640E-04  -1.25303E-02  -3.48579E-04  -1.25584E-02  -5.01550E-04  -1.17887E-02  -5.85179E-04  -1.02474E-02  -5.96367E-04  -7.97359E-03  -5.38070E-04  -5.04502E-03  -4.18486E-04  -1.56920E-03  -2.49716E-04   2.32765E-03  -4.60050E-05   6.51372E-03   1.78379E-04   1.08664E-02   4.11505E-04   1.52881E-02
 3.72000E+01   1.13992E-03   5.85819E-03   1.39296E-03   5.90537E-03   1.53485E-03   4.97528E-03   1.56379E-03   3.26235E-03   1.48573E-03   9.79254E-04   1.31386E-03  -1.64966E-03   1.06744E-03  -4.39702E-03   7.70107E-04  -7.04245E-03   4.47945E-04  -9.38299E-03   1.27274E-04  -1.12431E-02  -1.65570E-04  -1.24533E-02  -3.83498E-04  -1.25154E-02  -5.36709E-04  -1.17761E-02  -6.17620E-04  -1.02600E-02  -6.23062E-04  -8.00580E-03  -5.56146E-04  -5.09087E-03  -4.25423E-04  -1.62323E-03  -2.43503E-04   2.26995E-03  -2.52152E-05   6.45565E-03   2.14589E-04   1.08099E-02   4.63491E-04   1.52340E-02
 3.74000E+01   1.14991E-03   5.94800E-03   1.40516E-03   6.02158E-03   1.54784E-03   5.11126E-03   1.57594E-03   3.41028E-03   1.49542E-03   1.13084E-03   1.31962E-03  -1.50248E-03   1.06812E-03  -4.26146E-03   7.65039E-04  -6.92438E-03   4.36977E-04  -9.28661E-03   1.10827E-04  -1.11707E-02  -1.86476E-04  -1.24054E-02  -4.06577E-04  -1.24901E-02  -5.60112E-04  -1.17707E-02  -6.39350E-04  -1.02712E-02  -6.41067E-04  -8.02929E-03  -5.68476E-04  -5.12259E-03  -4.30367E-04  -1.65938E-03  -2.39691E-04   2.23252E-03  -1.16745E-05   6.41922E-03   2.38432E-04   1.07759E-02   4.97880E-04   1.52029E-02
 3.77000E+01   1.16558E-03   6.08288E-03   1.42442E-03   6.19600E-03   1.56852E-03   5.31511E-03   1.59557E-03   3.63166E-03   1.51144E-03   1.35715E-03   1.32975E-03  -1.28345E-03   1.07057E-03  -4.06062E-03   7.58696E-04  -6.75055E-03   4.21563E-04  -9.14601E-03   8.69321E-05  -1.10668E-02  -2.17341E-04  -1.23386E-02  -4.40970E-04  -1.24571E-02  -5.95232E-04  -1.17674E-02  -6.72159E-04  -1.02918E-02  -6.68433E-04  -8.06752E-03  -5.87418E-04  -5.17192E-03  -4.38263E-04  -1.71385E-03  -2.34441E-04   2.17783E-03   8.21188E-06   6.36788E-03   2.73838E-04   1.07300E-02   5.49178E-04   1.51635E-02
