#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.23000E+01   5.29669E-03  -3.34010E-03   4.20539E-03  -4.87084E-03   2.96542E-03  -6.17634E-03   1.68295E-03  -7.16297E-03   4.58106E-04  -7.76334E-03  -6.21278E-04  -7.93618E-03  -1.48491E-03  -7.66520E-03  -2.08375E-03  -6.95696E-03  -2.39198E-03  -5.83794E-03  -2.40712E-03  -4.35086E-03  -2.14823E-03  -2.55054E-03  -1.65227E-03  -4.99202E-04  -9.68954E-04   1.73836E-03
 4.26000E+01   5.30361E-03  -3.28685E-03   4.19184E-03  -4.81802E-03   2.93052E-03  -6.12441E-03   1.62783E-03  -7.11242E-03   3.85855E-04  -7.71482E-03  -7.05830E-04  -7.89059E-03  -1.57555E-03  -7.62370E-03  -2.17333E-03  -6.92096E-03  -2.47294E-03  -5.80901E-03  -2.47199E-03  -4.33065E-03  -2.19010E-03  -2.54062E-03  -1.66523E-03  -5.01012E-04  -9.48357E-04   1.72366E-03
 4.29000E+01   5.31313E-03  -3.23484E-03   4.18087E-03  -4.76638E-03   2.89806E-03  -6.07351E-03   1.57492E-03  -7.06269E-03   3.15507E-04  -7.66688E-03  -7.88842E-04  -7.84533E-03  -1.66505E-03  -7.58230E-03  -2.26218E-03  -6.88485E-03  -2.55356E-03  -5.77982E-03  -2.53688E-03  -4.31008E-03  -2.23234E-03  -2.53033E-03  -1.67888E-03  -5.02474E-04  -9.28742E-04   1.70923E-03
 4.32000E+01   5.32516E-03  -3.18413E-03   4.17238E-03  -4.71594E-03   2.86795E-03  -6.02365E-03   1.52412E-03  -7.01379E-03   2.46967E-04  -7.61953E-03  -8.70403E-04  -7.80040E-03  -1.75347E-03  -7.54098E-03  -2.35034E-03  -6.84862E-03  -2.63387E-03  -5.75035E-03  -2.60183E-03  -4.28913E-03  -2.27496E-03  -2.51963E-03  -1.69320E-03  -5.03573E-04  -9.10068E-04   1.69508E-03
 4.36000E+01   5.34497E-03  -3.11857E-03   4.16479E-03  -4.65061E-03   2.83131E-03  -5.95884E-03   1.45953E-03  -6.94991E-03   1.58242E-04  -7.55730E-03  -9.77037E-04  -7.74098E-03  -1.86985E-03  -7.48599E-03  -2.46695E-03  -6.80008E-03  -2.74058E-03  -5.71058E-03  -2.68856E-03  -4.26059E-03  -2.33239E-03  -2.50471E-03  -1.71333E-03  -5.04442E-04  -8.86567E-04   1.67665E-03
 4.39000E+01   5.36257E-03  -3.07099E-03   4.16179E-03  -4.60310E-03   2.80634E-03  -5.91151E-03   1.41333E-03  -6.90300E-03   9.35854E-05  -7.51132E-03  -1.05553E-03  -7.69679E-03  -1.95607E-03  -7.44480E-03  -2.55378E-03  -6.76347E-03  -2.82037E-03  -5.68036E-03  -2.75374E-03  -4.23868E-03  -2.37593E-03  -2.49300E-03  -1.72917E-03  -5.04625E-04  -8.69941E-04   1.66318E-03
 4.42000E+01   5.38245E-03  -3.02482E-03   4.16102E-03  -4.55689E-03   2.78345E-03  -5.86530E-03   1.36896E-03  -6.85697E-03   3.04588E-05  -7.46594E-03  -1.13283E-03  -7.65290E-03  -2.04146E-03  -7.40366E-03  -2.64012E-03  -6.72667E-03  -2.90002E-03  -5.64978E-03  -2.81907E-03  -4.21632E-03  -2.41988E-03  -2.48082E-03  -1.74563E-03  -5.04389E-04  -8.54134E-04   1.65001E-03
 4.45000E+01   5.40453E-03  -2.98008E-03   4.16239E-03  -4.51200E-03   2.76254E-03  -5.82023E-03   1.32634E-03  -6.81183E-03  -3.12130E-05  -7.42115E-03  -1.20902E-03  -7.60930E-03  -2.12608E-03  -7.36252E-03  -2.72603E-03  -6.68965E-03  -2.97954E-03  -5.61882E-03  -2.88456E-03  -4.19348E-03  -2.46423E-03  -2.46814E-03  -1.76271E-03  -5.03716E-04  -8.39112E-04   1.63716E-03
 4.48000E+01   5.42875E-03  -2.93681E-03   4.16585E-03  -4.46847E-03   2.74356E-03  -5.77631E-03   1.28541E-03  -6.76757E-03  -9.15011E-05  -7.37695E-03  -1.28415E-03  -7.56598E-03  -2.20998E-03  -7.32138E-03  -2.81155E-03  -6.65239E-03  -3.05899E-03  -5.58743E-03  -2.95024E-03  -4.17012E-03  -2.50899E-03  -2.45493E-03  -1.78040E-03  -5.02590E-04  -8.24845E-04   1.62463E-03
 4.52000E+01   5.46428E-03  -2.88145E-03   4.17358E-03  -4.41258E-03   2.72113E-03  -5.71958E-03   1.23333E-03  -6.70996E-03  -1.69849E-04  -7.31892E-03  -1.38279E-03  -7.50864E-03  -2.32084E-03  -7.26647E-03  -2.92507E-03  -6.60226E-03  -3.16485E-03  -5.54488E-03  -3.03814E-03  -4.13814E-03  -2.56933E-03  -2.43648E-03  -1.80489E-03  -5.00355E-04  -8.06943E-04   1.60844E-03
 4.55000E+01   5.49327E-03  -2.84171E-03   4.18164E-03  -4.37230E-03   2.70637E-03  -5.67841E-03   1.19605E-03  -6.66781E-03  -2.27166E-04  -7.27607E-03  -1.45570E-03  -7.46591E-03  -2.40329E-03  -7.22521E-03  -3.00987E-03  -6.56431E-03  -3.24424E-03  -5.51239E-03  -3.10433E-03  -4.11347E-03  -2.61507E-03  -2.42196E-03  -1.82392E-03  -4.98107E-04  -7.94320E-04   1.59668E-03
 4.58000E+01   5.52421E-03  -2.80355E-03   4.19156E-03  -4.33345E-03   2.69331E-03  -5.63845E-03   1.16023E-03  -6.62655E-03  -2.83311E-04  -7.23379E-03  -1.52776E-03  -7.42340E-03  -2.48520E-03  -7.18387E-03  -3.09443E-03  -6.52600E-03  -3.32364E-03  -5.47937E-03  -3.17076E-03  -4.08819E-03  -2.66123E-03  -2.40684E-03  -1.84351E-03  -4.95350E-04  -7.82355E-04   1.58525E-03
 4.61000E+01   5.55703E-03  -2.76697E-03   4.20330E-03  -4.29606E-03   2.68189E-03  -5.59971E-03   1.12582E-03  -6.58620E-03  -3.38343E-04  -7.19206E-03  -1.59900E-03  -7.38110E-03  -2.56661E-03  -7.14240E-03  -3.17878E-03  -6.48731E-03  -3.40309E-03  -5.44579E-03  -3.23745E-03  -4.06226E-03  -2.70782E-03  -2.39109E-03  -1.86365E-03  -4.92067E-04  -7.71023E-04   1.57417E-03
 4.65000E+01   5.60366E-03  -2.72075E-03   4.22167E-03  -4.24850E-03   2.66911E-03  -5.54996E-03   1.08201E-03  -6.53382E-03  -4.10077E-04  -7.13728E-03  -1.69283E-03  -7.32498E-03  -2.67446E-03  -7.08687E-03  -3.29097E-03  -6.43506E-03  -3.50913E-03  -5.40008E-03  -3.32678E-03  -4.02662E-03  -2.77059E-03  -2.36905E-03  -1.89132E-03  -4.86841E-04  -7.56855E-04   1.55994E-03
 4.68000E+01   5.64069E-03  -2.68802E-03   4.23742E-03  -4.21459E-03   2.66130E-03  -5.51410E-03   1.05064E-03  -6.49559E-03  -4.62714E-04  -7.09681E-03  -1.76238E-03  -7.28308E-03  -2.75486E-03  -7.04501E-03  -3.37495E-03  -6.39534E-03  -3.58876E-03  -5.36504E-03  -3.39410E-03  -3.99905E-03  -2.81816E-03  -2.35171E-03  -1.91268E-03  -4.82263E-04  -7.46903E-04   1.54967E-03
 4.71000E+01   5.67945E-03  -2.65698E-03   4.25479E-03  -4.18220E-03   2.65494E-03  -5.47949E-03   1.02050E-03  -6.45827E-03  -5.14406E-04  -7.05686E-03  -1.83128E-03  -7.24130E-03  -2.83489E-03  -7.00293E-03  -3.45882E-03  -6.35511E-03  -3.66851E-03  -5.32932E-03  -3.46171E-03  -3.97071E-03  -2.86614E-03  -2.33365E-03  -1.93455E-03  -4.77102E-04  -7.37504E-04   1.53975E-03
 4.75000E+01   5.73370E-03  -2.61829E-03   4.28039E-03  -4.14144E-03   2.64862E-03  -5.43533E-03   9.82109E-04  -6.40992E-03  -5.81937E-04  -7.00438E-03  -1.92219E-03  -7.18575E-03  -2.94108E-03  -6.94641E-03  -3.57050E-03  -6.30063E-03  -3.77503E-03  -5.28054E-03  -3.55231E-03  -3.93167E-03  -2.93076E-03  -2.30838E-03  -1.96445E-03  -4.69280E-04  -7.25796E-04   1.52709E-03
 4.78000E+01   5.77627E-03  -2.59132E-03   4.30135E-03  -4.11270E-03   2.64545E-03  -5.40370E-03   9.54614E-04  -6.37471E-03  -6.31597E-04  -6.96559E-03  -1.98971E-03  -7.14418E-03  -3.02036E-03  -6.90368E-03  -3.65419E-03  -6.25908E-03  -3.85508E-03  -5.24305E-03  -3.62061E-03  -3.90141E-03  -2.97969E-03  -2.28850E-03  -1.98744E-03  -4.62687E-04  -7.17604E-04   1.51802E-03
 4.82000E+01   5.83543E-03  -2.55817E-03   4.33156E-03  -4.07688E-03   2.64322E-03  -5.36354E-03   9.19596E-04  -6.32917E-03  -6.96568E-04  -6.91461E-03  -2.07890E-03  -7.08883E-03  -3.12564E-03  -6.84618E-03  -3.76571E-03  -6.20269E-03  -3.96204E-03  -5.19178E-03  -3.71212E-03  -3.85967E-03  -3.04555E-03  -2.26072E-03  -2.01879E-03  -4.52892E-04  -7.07430E-04   1.50648E-03
 4.85000E+01   5.88154E-03  -2.53544E-03   4.35585E-03  -4.05192E-03   2.64297E-03  -5.33495E-03   8.94508E-04  -6.29608E-03  -7.44413E-04  -6.87691E-03  -2.14521E-03  -7.04733E-03  -3.20432E-03  -6.80261E-03  -3.84931E-03  -6.15960E-03  -4.04244E-03  -5.15230E-03  -3.78110E-03  -3.82727E-03  -3.09540E-03  -2.23887E-03  -2.04282E-03  -4.44768E-04  -7.00335E-04   1.49825E-03
