#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 3.83000E+01   5.47872E-03  -4.12570E-03   4.66518E-03  -5.63925E-03   3.70306E-03  -6.91670E-03   2.67252E-03  -7.86561E-03   1.64913E-03  -8.41838E-03   6.99435E-04  -8.53263E-03  -1.22730E-04  -8.19049E-03  -7.78848E-04  -7.39697E-03  -1.24710E-03  -6.17746E-03  -1.52240E-03  -4.57442E-03  -1.61516E-03  -2.64331E-03  -1.54872E-03  -4.48039E-04  -1.35571E-03   1.94412E-03
 3.85000E+01   5.45354E-03  -4.08282E-03   4.62585E-03  -5.59727E-03   3.65025E-03  -6.87637E-03   2.60814E-03  -7.82758E-03   1.57622E-03  -8.38327E-03   6.22013E-04  -8.50105E-03  -1.99939E-04  -8.16308E-03  -8.50694E-04  -7.37438E-03  -1.30832E-03  -6.16036E-03  -1.56795E-03  -4.56345E-03  -1.64047E-03  -2.63907E-03  -1.54992E-03  -4.51049E-04  -1.32983E-03   1.93345E-03
 3.88000E+01   5.41919E-03  -4.01877E-03   4.57039E-03  -5.53452E-03   3.57455E-03  -6.81600E-03   2.51492E-03  -7.77055E-03   1.46994E-03  -8.33052E-03   5.08586E-04  -8.45352E-03  -3.13513E-04  -8.12173E-03  -9.56760E-04  -7.34023E-03  -1.39905E-03  -6.13444E-03  -1.63579E-03  -4.54677E-03  -1.67858E-03  -2.63256E-03  -1.55254E-03  -4.55527E-04  -1.29246E-03   1.91733E-03
 3.91000E+01   5.38881E-03  -3.95514E-03   4.51903E-03  -5.47211E-03   3.50291E-03  -6.75587E-03   2.42558E-03  -7.71365E-03   1.36721E-03  -8.27777E-03   3.98258E-04  -8.40586E-03  -4.24535E-04  -8.08016E-03  -1.06090E-03  -7.30580E-03  -1.48852E-03  -6.10822E-03  -1.70309E-03  -4.52981E-03  -1.71689E-03  -2.62586E-03  -1.55610E-03  -4.59933E-04  -1.25680E-03   1.90113E-03
 3.94000E+01   5.36225E-03  -3.89204E-03   4.47161E-03  -5.41016E-03   3.43517E-03  -6.69609E-03   2.33994E-03  -7.65698E-03   1.26787E-03  -8.22511E-03   2.90874E-04  -8.35816E-03  -5.33144E-04  -8.03844E-03  -1.16322E-03  -7.27113E-03  -1.57683E-03  -6.08173E-03  -1.76990E-03  -4.51260E-03  -1.75542E-03  -2.61895E-03  -1.56058E-03  -4.64237E-04  -1.22275E-03   1.88490E-03
 3.97000E+01   5.33938E-03  -3.82955E-03   4.42798E-03  -5.34876E-03   3.37117E-03  -6.63677E-03   2.25786E-03  -7.60063E-03   1.17174E-03  -8.17262E-03   1.86282E-04  -8.31049E-03  -6.39478E-04  -7.99662E-03  -1.26385E-03  -7.23628E-03  -1.66407E-03  -6.05500E-03  -1.83629E-03  -4.49514E-03  -1.79418E-03  -2.61184E-03  -1.56596E-03  -4.68413E-04  -1.19026E-03   1.86868E-03
 4.00000E+01   5.32008E-03  -3.76778E-03   4.38800E-03  -5.28801E-03   3.31076E-03  -6.57798E-03   2.17916E-03  -7.54467E-03   1.07868E-03  -8.12038E-03   8.43342E-05  -8.26291E-03  -7.43669E-04  -7.95476E-03  -1.36290E-03  -7.20128E-03  -1.75031E-03  -6.02805E-03  -1.90231E-03  -4.47743E-03  -1.83319E-03  -2.60450E-03  -1.57221E-03  -4.72435E-04  -1.15926E-03   1.85250E-03
 4.02000E+01   5.30913E-03  -3.72702E-03   4.36331E-03  -5.24790E-03   3.27241E-03  -6.53912E-03   2.12850E-03  -7.50762E-03   1.01828E-03  -8.08572E-03   1.77667E-05  -8.23127E-03  -8.12004E-04  -7.92684E-03  -1.42810E-03  -7.17786E-03  -1.80731E-03  -6.00996E-03  -1.94614E-03  -4.46549E-03  -1.85934E-03  -2.59948E-03  -1.57684E-03  -4.75020E-04  -1.13939E-03   1.84176E-03
 4.05000E+01   5.29550E-03  -3.66658E-03   4.32911E-03  -5.18838E-03   3.21766E-03  -6.48139E-03   2.05512E-03  -7.45248E-03   9.30006E-04  -8.03401E-03  -8.00817E-05  -8.18395E-03  -9.12903E-04  -7.88498E-03  -1.52474E-03  -7.14265E-03  -1.89208E-03  -5.98265E-03  -2.01164E-03  -4.44737E-03  -1.89880E-03  -2.59175E-03  -1.58449E-03  -4.78734E-04  -1.11072E-03   1.82574E-03
 4.08000E+01   5.28511E-03  -3.60705E-03   4.29822E-03  -5.12970E-03   3.16612E-03  -6.42438E-03   1.98475E-03  -7.39791E-03   8.44425E-04  -7.98271E-03  -1.75645E-04  -8.13685E-03  -1.01198E-03  -7.84317E-03  -1.62007E-03  -7.10734E-03  -1.97608E-03  -5.95515E-03  -2.07690E-03  -4.42899E-03  -1.93854E-03  -2.58376E-03  -1.59295E-03  -4.82235E-04  -1.08338E-03   1.80986E-03
