#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.11000E+01   5.04703E-02  -3.39135E-02   4.08297E-02  -4.84849E-02   2.97986E-02  -6.08830E-02   1.83132E-02  -7.02165E-02   7.25555E-03  -7.58399E-02  -2.60125E-03  -7.73537E-02  -1.06378E-02  -7.45954E-02  -1.64204E-02  -6.76207E-02  -1.97180E-02  -5.66773E-02  -2.05023E-02  -4.21709E-02  -1.89327E-02  -2.46257E-02  -1.53245E-02  -4.64086E-03  -1.01036E-02   1.71573E-02
 4.14000E+01   5.03912E-02  -3.33559E-02   4.05527E-02  -4.79354E-02   2.93210E-02  -6.03488E-02   1.76512E-02  -6.97045E-02   6.44321E-03  -7.53577E-02  -3.51408E-03  -7.69099E-02  -1.15889E-02  -7.42003E-02  -1.73396E-02  -6.72858E-02  -2.05315E-02  -5.64152E-02  -2.11381E-02  -4.19942E-02  -1.93246E-02  -2.45466E-02  -1.54160E-02  -4.67018E-03  -9.85065E-03   1.70109E-02
 4.17000E+01   5.04275E-02  -3.27821E-02   4.04001E-02  -4.73633E-02   2.89731E-02  -5.97852E-02   1.71198E-02  -6.91566E-02   5.75790E-03  -7.48340E-02  -4.30790E-03  -7.64211E-02  -1.24335E-02  -7.37591E-02  -1.81687E-02  -6.69072E-02  -2.12755E-02  -5.61150E-02  -2.17284E-02  -4.17888E-02  -1.96979E-02  -2.44516E-02  -1.55182E-02  -4.69924E-03  -9.63931E-03   1.68466E-02
 4.20000E+01   5.04803E-02  -3.22960E-02   4.02595E-02  -4.68833E-02   2.86322E-02  -5.93149E-02   1.65906E-02  -6.87002E-02   5.07044E-03  -7.43970E-02  -5.10770E-03  -7.60114E-02  -1.32871E-02  -7.33870E-02  -1.90094E-02  -6.65851E-02  -2.20327E-02  -5.58570E-02  -2.23327E-02  -4.16097E-02  -2.00855E-02  -2.43657E-02  -1.56345E-02  -4.71948E-03  -9.44145E-03   1.67098E-02
 4.23000E+01   5.04645E-02  -3.17577E-02   4.00408E-02  -4.63487E-02   2.82046E-02  -5.87899E-02   1.59680E-02  -6.81907E-02   4.28571E-03  -7.39103E-02  -6.00500E-03  -7.55567E-02  -1.42341E-02  -7.29757E-02  -1.99343E-02  -6.62304E-02  -2.28599E-02  -5.55737E-02  -2.29877E-02  -4.14128E-02  -2.04998E-02  -2.42697E-02  -1.57494E-02  -4.73734E-03  -9.21094E-03   1.65676E-02
 4.26000E+01   5.05387E-02  -3.12142E-02   3.99185E-02  -4.58050E-02   2.78769E-02  -5.82512E-02   1.54453E-02  -6.76628E-02   3.59741E-03  -7.34009E-02  -6.81260E-03  -7.50762E-02  -1.51013E-02  -7.25370E-02  -2.07924E-02  -6.58491E-02  -2.36358E-02  -5.52668E-02  -2.36094E-02  -4.11979E-02  -2.09008E-02  -2.41638E-02  -1.58725E-02  -4.75541E-03  -9.01140E-03   1.64132E-02
 4.29000E+01   5.06582E-02  -3.07344E-02   3.98471E-02  -4.53295E-02   2.76044E-02  -5.77828E-02   1.49805E-02  -6.72051E-02   2.96773E-03  -7.29591E-02  -7.56334E-03  -7.46583E-02  -1.59161E-02  -7.21540E-02  -2.16051E-02  -6.55143E-02  -2.43764E-02  -5.49956E-02  -2.42083E-02  -4.10066E-02  -2.12937E-02  -2.40681E-02  -1.60042E-02  -4.76952E-03  -8.83851E-03   1.62777E-02
 4.32000E+01   5.07500E-02  -3.03061E-02   3.97464E-02  -4.49141E-02   2.73017E-02  -5.73820E-02   1.44854E-02  -6.68205E-02   2.30847E-03  -7.25936E-02  -8.34220E-03  -7.43167E-02  -1.67567E-02  -7.18435E-02  -2.24407E-02  -6.52446E-02  -2.51359E-02  -5.47780E-02  -2.48215E-02  -4.08533E-02  -2.16956E-02  -2.39916E-02  -1.61392E-02  -4.78104E-03  -8.66262E-03   1.61689E-02
 4.36000E+01   5.09376E-02  -2.96104E-02   3.96692E-02  -4.42126E-02   2.69433E-02  -5.66795E-02   1.38563E-02  -6.61232E-02   1.44524E-03  -7.19114E-02  -9.37920E-03  -7.36638E-02  -1.78881E-02  -7.12388E-02  -2.35740E-02  -6.47111E-02  -2.61723E-02  -5.43415E-02  -2.56628E-02  -4.05406E-02  -2.22509E-02  -2.38285E-02  -1.63301E-02  -4.79081E-03  -8.42759E-03   1.59675E-02
 4.39000E+01   5.11089E-02  -2.91859E-02   3.96414E-02  -4.37872E-02   2.67036E-02  -5.62531E-02   1.34122E-02  -6.56974E-02   8.23766E-04  -7.14905E-02  -1.01334E-02  -7.32557E-02  -1.87164E-02  -7.08555E-02  -2.44079E-02  -6.43677E-02  -2.69389E-02  -5.40557E-02  -2.62893E-02  -4.03314E-02  -2.26701E-02  -2.37144E-02  -1.64843E-02  -4.78838E-03  -8.27113E-03   1.58444E-02
 4.42000E+01   5.12892E-02  -2.87513E-02   3.96215E-02  -4.33523E-02   2.64699E-02  -5.58181E-02   1.29712E-02  -6.52637E-02   2.02201E-04  -7.10624E-02  -1.08909E-02  -7.28412E-02  -1.95506E-02  -7.04661E-02  -2.52497E-02  -6.40188E-02  -2.77140E-02  -5.37650E-02  -2.69241E-02  -4.01178E-02  -2.30961E-02  -2.35967E-02  -1.66427E-02  -4.78355E-03  -8.11552E-03   1.57226E-02
 4.45000E+01   5.15157E-02  -2.83432E-02   3.96534E-02  -4.29463E-02   2.62919E-02  -5.54133E-02   1.25882E-02  -6.48603E-02  -3.61257E-04  -7.06635E-02  -1.15926E-02  -7.24536E-02  -2.03338E-02  -7.01008E-02  -2.60476E-02  -6.36902E-02  -2.84548E-02  -5.34904E-02  -2.75362E-02  -3.99158E-02  -2.35129E-02  -2.34856E-02  -1.68066E-02  -4.78007E-03  -7.98123E-03   1.56047E-02
 4.48000E+01   5.17445E-02  -2.79366E-02   3.96925E-02  -4.25412E-02   2.61258E-02  -5.50088E-02   1.22209E-02  -6.44567E-02  -9.06390E-04  -7.02639E-02  -1.22744E-02  -7.20649E-02  -2.10970E-02  -6.97338E-02  -2.68268E-02  -6.33595E-02  -2.91795E-02  -5.32131E-02  -2.81359E-02  -3.97106E-02  -2.39222E-02  -2.33709E-02  -1.69690E-02  -4.77268E-03  -7.85207E-03   1.54909E-02
 4.52000E+01   5.20892E-02  -2.74299E-02   3.97709E-02  -4.20323E-02   2.59153E-02  -5.44938E-02   1.17265E-02  -6.39345E-02  -1.65215E-03  -6.97379E-02  -1.32146E-02  -7.15445E-02  -2.21543E-02  -6.92347E-02  -2.79100E-02  -6.29031E-02  -3.01903E-02  -5.28249E-02  -2.89759E-02  -3.94182E-02  -2.44998E-02  -2.32019E-02  -1.72052E-02  -4.75196E-03  -7.68458E-03   1.53428E-02
 4.55000E+01   5.23903E-02  -2.70955E-02   3.98794E-02  -4.16917E-02   2.58133E-02  -5.41421E-02   1.14167E-02  -6.35693E-02  -2.14754E-03  -6.93611E-02  -1.38553E-02  -7.11634E-02  -2.28854E-02  -6.88620E-02  -2.86664E-02  -6.25562E-02  -3.09016E-02  -5.25249E-02  -2.95718E-02  -3.91877E-02  -2.49148E-02  -2.30636E-02  -1.73827E-02  -4.72636E-03  -7.57989E-03   1.52387E-02
 4.58000E+01   5.26861E-02  -2.67398E-02   3.99698E-02  -4.13300E-02   2.56796E-02  -5.37699E-02   1.10614E-02  -6.31844E-02  -2.70049E-03  -6.89656E-02  -1.45625E-02  -7.07647E-02  -2.36878E-02  -6.84731E-02  -2.94936E-02  -6.21948E-02  -3.16777E-02  -5.22125E-02  -3.02207E-02  -3.89477E-02  -2.53655E-02  -2.29191E-02  -1.75739E-02  -4.69867E-03  -7.46310E-03   1.51322E-02
 4.61000E+01   5.29540E-02  -2.63454E-02   4.00225E-02  -4.09306E-02   2.54973E-02  -5.33622E-02   1.06470E-02  -6.27674E-02  -3.32143E-03  -6.85421E-02  -1.53438E-02  -7.03425E-02  -2.45664E-02  -6.80651E-02  -3.03944E-02  -6.18189E-02  -3.25193E-02  -5.18898E-02  -3.09214E-02  -3.87013E-02  -2.58491E-02  -2.27719E-02  -1.77745E-02  -4.67152E-03  -7.32860E-03   1.50221E-02
 4.65000E+01   5.33991E-02  -2.59129E-02   4.02055E-02  -4.04890E-02   2.53910E-02  -5.29034E-02   1.02521E-02  -6.22869E-02  -3.97645E-03  -6.80416E-02  -1.62051E-02  -6.98312E-02  -2.55592E-02  -6.75601E-02  -3.14293E-02  -6.13442E-02  -3.34988E-02  -5.14748E-02  -3.17478E-02  -3.83781E-02  -2.64309E-02  -2.25725E-02  -1.80326E-02  -4.62517E-03  -7.20034E-03   1.48913E-02
 4.68000E+01   5.37643E-02  -2.57154E-02   4.03871E-02  -4.02957E-02   2.53695E-02  -5.27045E-02   1.00276E-02  -6.20748E-02  -4.38484E-03  -6.78127E-02  -1.67608E-02  -6.95875E-02  -2.62115E-02  -6.73094E-02  -3.21173E-02  -6.10994E-02  -3.41565E-02  -5.12531E-02  -3.23088E-02  -3.81989E-02  -2.68333E-02  -2.24559E-02  -1.82228E-02  -4.58963E-03  -7.13588E-03   1.48302E-02
 4.71000E+01   5.41200E-02  -2.53419E-02   4.05232E-02  -3.98967E-02   2.52625E-02  -5.22734E-02   9.67734E-03  -6.16093E-02  -4.95455E-03  -6.73175E-02  -1.75046E-02  -6.90744E-02  -2.70659E-02  -6.67979E-02  -3.30061E-02  -6.06158E-02  -3.49967E-02  -5.08280E-02  -3.30167E-02  -3.78654E-02  -2.73306E-02  -2.22465E-02  -1.84417E-02  -4.53369E-03  -7.02264E-03   1.47086E-02
 4.75000E+01   5.46584E-02  -2.49167E-02   4.07791E-02  -3.94393E-02   2.52030E-02  -5.17716E-02   9.30020E-03  -6.10572E-02  -5.62067E-03  -6.67183E-02  -1.84028E-02  -6.84422E-02  -2.81160E-02  -6.61577E-02  -3.41111E-02  -6.00017E-02  -3.60505E-02  -5.02811E-02  -3.39126E-02  -3.74302E-02  -2.79685E-02  -2.19669E-02  -1.87348E-02  -4.44974E-03  -6.90236E-03   1.45641E-02
 4.78000E+01   5.50429E-02  -2.46980E-02   4.09619E-02  -3.92115E-02   2.51615E-02  -5.15237E-02   9.03352E-03  -6.07819E-02  -6.09190E-03  -6.64136E-02  -1.90382E-02  -6.81134E-02  -2.88587E-02  -6.58169E-02  -3.48929E-02  -5.96676E-02  -3.67969E-02  -4.99773E-02  -3.45484E-02  -3.71827E-02  -2.84236E-02  -2.18023E-02  -1.89482E-02  -4.39225E-03  -6.82589E-03   1.44943E-02
 4.82000E+01   5.56257E-02  -2.44153E-02   4.12742E-02  -3.89047E-02   2.51704E-02  -5.11755E-02   8.73562E-03  -6.03811E-02  -6.67052E-03  -6.59588E-02  -1.98445E-02  -6.76138E-02  -2.98176E-02  -6.52932E-02  -3.59132E-02  -5.91504E-02  -3.77789E-02  -4.95042E-02  -3.53915E-02  -3.67957E-02  -2.90335E-02  -2.15431E-02  -1.92432E-02  -4.29917E-03  -6.74116E-03   1.43895E-02
 4.85000E+01   5.60528E-02  -2.41227E-02   4.14786E-02  -3.85828E-02   2.51244E-02  -5.08129E-02   8.43611E-03  -5.99718E-02  -7.20184E-03  -6.55045E-02  -2.05631E-02  -6.71253E-02  -3.06597E-02  -6.47904E-02  -3.68013E-02  -5.86612E-02  -3.86280E-02  -4.90624E-02  -3.61156E-02  -3.64380E-02  -2.95519E-02  -2.13060E-02  -1.94857E-02  -4.21600E-03  -6.65211E-03   1.42914E-02
 4.89000E+01   5.66810E-02  -2.38182E-02   4.18275E-02  -3.82409E-02   2.51572E-02  -5.04148E-02   8.14681E-03  -5.95062E-02  -7.78796E-03  -6.49712E-02  -2.13919E-02  -6.65369E-02  -3.16532E-02  -6.41722E-02  -3.78641E-02  -5.80498E-02  -3.96551E-02  -4.85027E-02  -3.70006E-02  -3.59790E-02  -3.01949E-02  -2.09967E-02  -1.97998E-02  -4.10107E-03  -6.56848E-03   1.41751E-02
 4.92000E+01   5.71508E-02  -2.37137E-02   4.20968E-02  -3.81205E-02   2.52006E-02  -5.02610E-02   7.96101E-03  -5.93065E-02  -8.18449E-03  -6.47207E-02  -2.19607E-02  -6.62399E-02  -3.23394E-02  -6.38421E-02  -3.86009E-02  -5.77081E-02  -4.03696E-02  -4.81773E-02  -3.76192E-02  -3.57014E-02  -3.06484E-02  -2.07990E-02  -2.00286E-02  -4.01268E-03  -6.52510E-03   1.41296E-02
 4.96000E+01   5.78156E-02  -2.35099E-02   4.24883E-02  -3.78766E-02   2.52817E-02  -4.99534E-02   7.72490E-03  -5.89202E-02  -8.71405E-03  -6.42527E-02  -2.27318E-02  -6.57012E-02  -3.32766E-02  -6.32579E-02  -3.96121E-02  -5.71160E-02  -4.13533E-02  -4.76237E-02  -3.84725E-02  -3.52376E-02  -3.12749E-02  -2.04764E-02  -2.03442E-02  -3.87849E-03  -6.46328E-03   1.40365E-02
 4.99000E+01   5.83062E-02  -2.33489E-02   4.27581E-02  -3.76769E-02   2.53013E-02  -4.96967E-02   7.48943E-03  -5.85955E-02  -9.18462E-03  -6.38588E-02  -2.33946E-02  -6.52483E-02  -3.40699E-02  -6.27676E-02  -4.04602E-02  -5.66196E-02  -4.21729E-02  -4.71599E-02  -3.91793E-02  -3.48488E-02  -3.17896E-02  -2.02050E-02  -2.05980E-02  -3.76303E-03  -6.40138E-03   1.39641E-02
 5.03000E+01   5.90054E-02  -2.32175E-02   4.31575E-02  -3.74938E-02   2.53610E-02  -4.94332E-02   7.20257E-03  -5.82329E-02  -9.79128E-03  -6.33928E-02  -2.42636E-02  -6.46908E-02  -3.51180E-02  -6.21466E-02  -4.15860E-02  -5.59774E-02  -4.32650E-02  -4.65492E-02  -4.01250E-02  -3.43279E-02  -3.24829E-02  -1.98325E-02  -2.09471E-02  -3.59256E-03  -6.33349E-03   1.38882E-02
 5.07000E+01   5.96789E-02  -2.31455E-02   4.35645E-02  -3.73903E-02   2.54647E-02  -4.92699E-02   6.99590E-03  -5.79899E-02  -1.02857E-02  -6.30623E-02  -2.49959E-02  -6.42790E-02  -3.60154E-02  -6.16741E-02  -4.25595E-02  -5.54776E-02  -4.42164E-02  -4.60651E-02  -4.09548E-02  -3.39081E-02  -3.30978E-02  -1.95261E-02  -2.12659E-02  -3.44499E-03  -6.29176E-03   1.38392E-02
 5.10000E+01   6.02233E-02  -2.31013E-02   4.39007E-02  -3.73069E-02   2.55631E-02  -4.91233E-02   6.85028E-03  -5.77642E-02  -1.06582E-02  -6.27524E-02  -2.55563E-02  -6.38930E-02  -3.67071E-02  -6.12327E-02  -4.33128E-02  -5.50126E-02  -4.49546E-02  -4.56166E-02  -4.16001E-02  -3.35205E-02  -3.35771E-02  -1.92443E-02  -2.15157E-02  -3.31011E-03  -6.26174E-03   1.37931E-02
 5.14000E+01   6.09645E-02  -2.30388E-02   4.43371E-02  -3.71781E-02   2.56518E-02  -4.88943E-02   6.58258E-03  -5.74129E-02  -1.12563E-02  -6.22736E-02  -2.64270E-02  -6.33000E-02  -3.77660E-02  -6.05576E-02  -4.44563E-02  -5.43038E-02  -4.60685E-02  -4.49344E-02  -4.25687E-02  -3.29317E-02  -3.42915E-02  -1.88158E-02  -2.18813E-02  -3.10326E-03  -6.20343E-03   1.37277E-02
