#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp__3
## Courbe 1
## resp__2
## Courbe 2
## resp__1
## Courbe 3
## resp_0
## Courbe 4
## resp_1
## Courbe 5
## resp_2
## Courbe 6
## resp_3
## Courbe 7
## resp_4
## Courbe 8
## resp_5
## Courbe 9
## resp_6
## Courbe 10
## resp_7
## Courbe 11
## resp_8
## Courbe 12
## resp_9
## Courbe 13
## resp_10
## Courbe 14
## resp_11
## Courbe 15
## resp_12
## Courbe 16
## resp_13
## Courbe 17
## resp_14
## Courbe 18
## resp_15
## Courbe 19
## resp_16
## Courbe 20
## resp_17
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I       DZ_13_R       DZ_13_I       DZ_14_R       DZ_14_I       DZ_15_R       DZ_15_I       DZ_16_R       DZ_16_I       DZ_17_R       DZ_17_I       DZ_18_R       DZ_18_I       DZ_19_R       DZ_19_I       DZ_20_R       DZ_20_I     
 3.54000E+01   7.61157E-03  -1.66282E-02   3.74637E-03  -1.67715E-02   2.80316E-05  -1.61454E-02  -3.37501E-03  -1.48184E-02  -6.32188E-03  -1.28937E-02  -8.70435E-03  -1.05008E-02  -1.04498E-02  -7.78604E-03  -1.15223E-02  -4.90350E-03  -1.19218E-02  -2.00621E-03  -1.16813E-02   7.61962E-04  -1.08630E-02   3.27319E-03  -9.55272E-03   5.42126E-03  -7.85432E-03   7.12556E-03  -5.88276E-03   8.33349E-03  -3.75777E-03   9.02117E-03  -1.59748E-03   9.19271E-03   4.87323E-04   8.87807E-03   2.39814E-03   8.12970E-03   4.05271E-03   7.01830E-03   5.38780E-03   5.62797E-03   6.36094E-03   4.05098E-03
 3.56000E+01   7.47475E-03  -1.66980E-02   3.59564E-03  -1.68108E-02  -1.27769E-04  -1.61498E-02  -3.52645E-03  -1.47856E-02  -6.45962E-03  -1.28241E-02  -8.81973E-03  -1.03970E-02  -1.05355E-02  -7.65295E-03  -1.15727E-02  -4.74793E-03  -1.19334E-02  -1.83637E-03  -1.16531E-02   9.36964E-04  -1.07962E-02   3.44391E-03  -9.45103E-03   5.57851E-03  -7.72342E-03   7.26094E-03  -5.73005E-03   8.43985E-03  -3.59192E-03   9.09305E-03  -1.42785E-03   9.22661E-03   6.51236E-04   8.87256E-03   2.54725E-03   8.08551E-03   4.17887E-03   6.93823E-03   5.48430E-03   5.51665E-03   6.42284E-03   3.91461E-03
 3.59000E+01   7.26742E-03  -1.67985E-02   3.36805E-03  -1.68658E-02  -3.62183E-04  -1.61527E-02  -3.75343E-03  -1.47335E-02  -6.66504E-03  -1.27176E-02  -8.99061E-03  -1.02403E-02  -1.06608E-02  -7.45359E-03  -1.16442E-02  -4.51618E-03  -1.19462E-02  -1.58459E-03  -1.16056E-02   1.19516E-03  -1.06908E-02   3.69449E-03  -9.29340E-03   5.80790E-03  -7.52241E-03   7.45682E-03  -5.49709E-03   8.59188E-03  -3.34023E-03   9.19341E-03  -1.17170E-03   9.27042E-03   8.97424E-04   8.85813E-03   2.76977E-03   8.01431E-03   4.36553E-03   6.81477E-03   5.62512E-03   5.34814E-03   6.51056E-03   3.71049E-03
 3.61000E+01   7.12799E-03  -1.68627E-02   3.21549E-03  -1.68997E-02  -5.18830E-04  -1.61522E-02  -3.90456E-03  -1.46967E-02  -6.80121E-03  -1.26451E-02  -9.10313E-03  -1.01351E-02  -1.07424E-02  -7.32084E-03  -1.16895E-02  -4.36276E-03  -1.19518E-02  -1.41874E-03  -1.15709E-02   1.36438E-03  -1.06173E-02   3.85783E-03  -9.18520E-03   5.95645E-03  -7.38559E-03   7.58256E-03  -5.33944E-03   8.68814E-03  -3.17075E-03   9.25525E-03  -1.00001E-03   9.29488E-03   1.06162E-03   8.84434E-03   2.91729E-03   7.96352E-03   4.48826E-03   6.73020E-03   5.71644E-03   5.23477E-03   6.56577E-03   3.57472E-03
 3.64000E+01   6.91735E-03  -1.69545E-02   2.98563E-03  -1.69464E-02  -7.54176E-04  -1.61477E-02  -4.13090E-03  -1.46385E-02  -7.00427E-03  -1.25343E-02  -9.26990E-03  -9.97633E-03  -1.08620E-02  -7.12192E-03  -1.17538E-02  -4.13422E-03  -1.19563E-02  -1.17299E-03  -1.15144E-02   1.61383E-03  -1.05027E-02   4.09722E-03  -9.01871E-03   6.17263E-03  -7.17663E-03   7.76380E-03  -5.09993E-03   8.82481E-03  -2.91439E-03   9.34033E-03  -7.41437E-04   9.32435E-03   1.30775E-03   8.81733E-03   3.13717E-03   7.88228E-03   4.66973E-03   6.59991E-03   5.84969E-03   5.06316E-03   6.64390E-03   3.37156E-03
 3.66000E+01   6.77610E-03  -1.70129E-02   2.83187E-03  -1.69747E-02  -9.11215E-04  -1.61422E-02  -4.28148E-03  -1.45976E-02  -7.13885E-03  -1.24589E-02  -9.37979E-03  -9.86969E-03  -1.09399E-02  -6.98941E-03  -1.17945E-02  -3.98289E-03  -1.19568E-02  -1.01114E-03  -1.14742E-02   1.77722E-03  -1.04236E-02   4.25306E-03  -8.90521E-03   6.31231E-03  -7.03510E-03   7.87970E-03  -4.93849E-03   8.91074E-03  -2.74230E-03   9.39190E-03  -5.68559E-04   9.33915E-03   1.47159E-03   8.79506E-03   3.28274E-03   7.82472E-03   4.78894E-03   6.51073E-03   5.93608E-03   4.94770E-03   6.69298E-03   3.23644E-03
 3.69000E+01   6.56331E-03  -1.70961E-02   2.60069E-03  -1.70130E-02  -1.14680E-03  -1.61300E-02  -4.50678E-03  -1.45330E-02  -7.33949E-03  -1.23434E-02  -9.54274E-03  -9.70853E-03  -1.10544E-02  -6.79070E-03  -1.18526E-02  -3.75736E-03  -1.19541E-02  -7.71268E-04  -1.14102E-02   2.01800E-03  -1.03015E-02   4.48126E-03  -8.73162E-03   6.51522E-03  -6.81995E-03   8.04618E-03  -4.69414E-03   9.03187E-03  -2.48282E-03   9.46149E-03  -3.08850E-04   9.35403E-03   1.71669E-03   8.75523E-03   3.49938E-03   7.73323E-03   4.96505E-03   6.37345E-03   6.06207E-03   4.77289E-03   6.76226E-03   3.03420E-03
 3.72000E+01   6.34974E-03  -1.71741E-02   2.36915E-03  -1.70463E-02  -1.38221E-03  -1.61133E-02  -4.73126E-03  -1.44645E-02  -7.53863E-03  -1.22252E-02  -9.70350E-03  -9.54583E-03  -1.11660E-02  -6.59198E-03  -1.19074E-02  -3.53347E-03  -1.19478E-02  -5.34771E-04  -1.13423E-02   2.25372E-03  -1.01755E-02   4.70286E-03  -8.55456E-03   6.71025E-03  -6.60190E-03   8.20385E-03  -4.44767E-03   9.14371E-03  -2.22218E-03   9.52178E-03  -4.90818E-05   9.36014E-03   1.96070E-03   8.70766E-03   3.71377E-03   7.63552E-03   5.13783E-03   6.23190E-03   6.18380E-03   4.59608E-03   6.82656E-03   2.83244E-03
 3.74000E+01   6.20713E-03  -1.72232E-02   2.21475E-03  -1.70657E-02  -1.53892E-03  -1.60996E-02  -4.88038E-03  -1.44167E-02  -7.67052E-03  -1.21447E-02  -9.80947E-03  -9.43644E-03  -1.12389E-02  -6.45941E-03  -1.19421E-02  -3.38505E-03  -1.19417E-02  -3.78899E-04  -1.12952E-02   2.40814E-03  -1.00897E-02   4.84700E-03  -8.43487E-03   6.83596E-03  -6.45520E-03   8.30414E-03  -4.28245E-03   9.21315E-03  -2.04804E-03   9.55685E-03   1.23905E-04   9.35936E-03   2.12258E-03   8.67165E-03   3.85533E-03   7.56692E-03   5.25111E-03   6.13514E-03   6.26260E-03   4.47706E-03   6.86675E-03   2.69817E-03
 3.77000E+01   5.99309E-03  -1.72928E-02   1.98330E-03  -1.70907E-02  -1.77349E-03  -1.60752E-02  -5.10315E-03  -1.43417E-02  -7.86701E-03  -1.20215E-02  -9.96664E-03  -9.27090E-03  -1.13461E-02  -6.26032E-03  -1.19918E-02  -3.16354E-03  -1.19299E-02  -1.47635E-04  -1.12218E-02   2.63582E-03  -9.95853E-03   5.05799E-03  -8.25322E-03   7.01821E-03  -6.23354E-03   8.44744E-03  -4.03367E-03   9.30973E-03  -1.78663E-03   9.60181E-03   3.82769E-04   9.35093E-03   2.36395E-03   8.61121E-03   4.06542E-03   7.45882E-03   5.41809E-03   5.98637E-03   6.37729E-03   4.29677E-03   6.92313E-03   2.49703E-03
