# freq eta
3.539999999999999858e+01 1.876709703798951634e-01
3.560000000000000142e+01 1.878358804374241908e-01
3.589999999999999858e+01 1.880844438205473701e-01
3.610000000000000142e+01 1.882533825874233291e-01
3.639999999999999858e+01 1.885090852490881319e-01
3.660000000000000142e+01 1.886799561274861980e-01
3.689999999999999858e+01 1.889419569324251313e-01
3.720000000000000284e+01 1.892079753923072150e-01
3.739999999999999858e+01 1.893908078688013030e-01
3.770000000000000284e+01 1.896655581993108575e-01
3.800000000000000000e+01 1.899471285448297575e-01
3.829999999999999716e+01 1.902338495095255155e-01
3.850000000000000000e+01 1.904287989454969132e-01
3.879999999999999716e+01 1.907283697662207067e-01
3.910000000000000142e+01 1.910343841061032943e-01
3.939999999999999858e+01 1.913469271403004934e-01
3.970000000000000284e+01 1.916675604120619825e-01
4.000000000000000000e+01 1.919954265623008971e-01
4.020000000000000284e+01 1.922186533156055033e-01
4.050000000000000000e+01 1.925616154855570028e-01
4.079999999999999716e+01 1.929127335297168289e-01
4.110000000000000142e+01 1.932702046705183918e-01
4.139999999999999858e+01 1.936374106975936038e-01
4.170000000000000284e+01 1.940120041791765226e-01
4.200000000000000000e+01 1.943981356857016340e-01
4.229999999999999716e+01 1.947893289368091141e-01
4.260000000000000142e+01 1.951890141740895701e-01
4.289999999999999858e+01 1.955963620844558548e-01
4.320000000000000284e+01 1.960104718192998974e-01
4.360000000000000142e+01 1.965743548673758445e-01
4.389999999999999858e+01 1.970041498674867664e-01
4.420000000000000284e+01 1.974373986131883751e-01
4.450000000000000000e+01 1.978758792029945424e-01
4.479999999999999716e+01 1.983181888283267191e-01
4.520000000000000284e+01 1.989121467320803527e-01
4.550000000000000000e+01 1.993562318197092398e-01
4.579999999999999716e+01 1.998024997877344555e-01
4.610000000000000142e+01 2.002457080593222638e-01
4.650000000000000000e+01 2.008328626460746669e-01
4.679999999999999716e+01 2.012668294742935571e-01
4.710000000000000142e+01 2.016956050716866844e-01
4.750000000000000000e+01 2.022533931575526689e-01
4.779999999999999716e+01 2.026601164111644093e-01
4.820000000000000284e+01 2.031878865709033644e-01
4.850000000000000000e+01 2.035643532395538802e-01
4.889999999999999858e+01 2.040468005392626627e-01
4.920000000000000284e+01 2.043869341580667465e-01
4.960000000000000142e+01 2.048136042277646784e-01
4.989999999999999858e+01 2.051106633069038898e-01
5.029999999999999716e+01 2.054752134195474422e-01
5.070000000000000284e+01 2.057990111458060656e-01
5.100000000000000000e+01 2.060164511520345965e-01
5.139999999999999858e+01 2.062696990368618755e-01
5.179999999999999716e+01 2.064830412799563419e-01
5.210000000000000142e+01 2.066148145524230317e-01
5.250000000000000000e+01 2.067525416098545676e-01
